Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-09-11 01:00:00,0.0,1.29337,1.36216,-0.06356,0.04316,-0.04838
2015-09-11 02:00:00,0.0,1.31697,1.36215,-0.06777,0.04062,-0.01803
2015-09-11 03:00:00,0.0,1.37042,1.36227,-0.01889,0.03247,-0.00544
2015-09-11 04:00:00,0.0,1.26257,1.3561,-0.08501,0.03144,-0.03995
2015-09-11 05:00:00,0.0,1.39191,1.36173,-0.0356,0.03883,0.02694
2015-09-11 06:00:00,0.0,1.30586,1.3523,-0.02033,0.01224,-0.03835
2015-09-11 07:00:00,0.1867,1.32205,1.3691,0.00445,0.03548,0.0997
2015-09-11 08:00:00,0.64856,1.35704,1.4105,0.1736,0.09399,0.3275
2015-09-11 09:00:00,0.2705,1.49265,1.4002,0.1194,0.06561,0.17794
2015-09-11 10:00:00,1.30739,1.42001,1.46689,0.50813,0.17702,0.57537
2015-09-11 11:00:00,2.12635,1.38836,1.53759,0.95218,0.24377,0.78116
2015-09-11 12:00:00,1.82516,1.42066,1.53466,0.97805,0.20361,0.52949
2015-09-11 13:00:00,2.25649,1.38539,1.57081,1.18402,0.2469,0.64015
2015-09-11 14:00:00,2.57003,1.30161,1.59235,1.3674,0.28481,0.62709
2015-09-11 15:00:00,2.07506,1.36325,1.5719,1.25717,0.22489,0.38435
2015-09-11 16:00:00,1.75574,1.29716,1.55099,1.05478,0.19579,0.25134
2015-09-11 17:00:00,1.08615,1.34439,1.51334,0.71352,0.13848,0.0652
2015-09-11 18:00:00,0.31757,1.44217,1.46203,0.35907,0.07089,-0.13225
2015-09-11 19:00:00,0.03351,1.381,1.42747,0.14615,0.02766,-0.18677
2015-09-11 20:00:00,0.0,1.31842,1.40852,0.0489,0.01284,-0.15184
2015-09-11 21:00:00,0.0,1.35123,1.4004,0.02226,0.00981,-0.08124
2015-09-11 22:00:00,0.0,1.39579,1.39566,0.01793,0.00769,-0.0255
2015-09-11 23:00:00,0.0,1.31917,1.38047,0.00174,0.00074,-0.06379
2015-09-12 00:00:00,0.0,1.30787,1.37128,0.00102,0.00036,-0.06479
