Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-09-11 01:00:00,0.0,1.44398,1.39171,-0.02304,0.0413,0.03401
2015-09-11 02:00:00,0.0,1.37783,1.38458,-0.04987,0.03638,0.00674
2015-09-11 03:00:00,0.0,1.44763,1.38778,-0.04663,0.04429,0.0622
2015-09-11 04:00:00,0.0,1.40932,1.38656,-0.07871,0.0436,0.05787
2015-09-11 05:00:00,0.0,1.47689,1.38746,-0.02919,0.04066,0.07796
2015-09-11 06:00:00,0.0,1.39831,1.38336,-0.08222,0.0473,0.04986
2015-09-11 07:00:00,0.09257,1.46908,1.3901,0.00501,0.05003,0.11651
2015-09-11 08:00:00,0.53321,1.43489,1.41932,0.11366,0.1314,0.30372
2015-09-11 09:00:00,0.9999,1.44069,1.45153,0.31746,0.2091,0.4625
2015-09-11 10:00:00,1.62959,1.37783,1.49506,0.62221,0.30022,0.58992
2015-09-11 11:00:00,2.40632,1.32952,1.54879,0.97556,0.42593,0.78557
2015-09-11 12:00:00,2.3715,1.35173,1.56541,1.10695,0.40421,0.64666
2015-09-11 13:00:00,2.58518,1.34346,1.58482,1.24351,0.43763,0.66269
2015-09-11 14:00:00,2.56773,1.31653,1.5867,1.32928,0.43316,0.53512
2015-09-11 15:00:00,2.23383,1.32037,1.57627,1.18359,0.38845,0.40588
2015-09-11 16:00:00,1.69477,1.337,1.54749,0.96583,0.30411,0.21434
2015-09-11 17:00:00,0.67258,1.46938,1.48995,0.55831,0.16605,-0.07236
2015-09-11 18:00:00,0.49195,1.30848,1.4606,0.31581,0.13685,-0.11284
2015-09-11 19:00:00,0.03623,1.29061,1.42089,0.08459,0.0478,-0.22645
2015-09-11 20:00:00,0.0,1.30939,1.407,0.02103,0.04018,-0.15883
2015-09-11 21:00:00,0.0,1.29259,1.39662,-0.01615,0.02486,-0.11275
2015-09-11 22:00:00,0.0,1.3417,1.39162,-0.01359,0.01079,-0.04712
2015-09-11 23:00:00,0.0,1.32151,1.38129,-0.01178,0.00296,-0.05096
2015-09-12 00:00:00,0.0,1.40231,1.38377,0.00303,0.01088,0.00463
