Time,Temperature [°C],Mixing Ratio [kg/kg],Vapor Pressure [hPa],Wind Speed [m/s],Wind Direction [°],u [m/s],v [m/s],Surface Pressure [hPa],Sea Level Pressure [hPa],Skin Temperature [°C],Top Soil Layer Temperature [°C],Rainfall [mm],Cloud Water [kg/m^2]
2015-09-11 00:10:00,21.26888,0.01411,22.37702,8.37929,341.7503,2.62405,-7.95782,1009.0376562,1009.4475901,21.45269,23.44393,0.22513,0.47897
2015-09-11 00:20:00,21.42431,0.01407,22.31356,7.65393,341.66644,2.40753,-7.26542,1008.9728906,1009.3825918,21.51516,23.43475,0.05428,0.23353
2015-09-11 00:30:00,21.38021,0.01411,22.37607,7.92757,345.50432,1.98433,-7.67521,1008.9946094,1009.4043709,21.49853,23.42889,0.00291,0.06539
2015-09-11 00:40:00,21.36157,0.01398,22.17351,7.87063,349.55251,1.42722,-7.74015,1008.9523438,1009.3621463,21.47665,23.41766,0.07657,0.43795
2015-09-11 00:50:00,21.34542,0.01399,22.18864,7.51651,344.50166,2.00849,-7.2432,1008.9347656,1009.3445809,21.45144,23.40988,0.03383,8e-05
2015-09-11 01:00:00,21.31893,0.01351,21.44274,7.65572,335.04829,3.2296,-6.94117,1008.8979688,1009.3079251,21.42812,23.39932,0.0,0.14941
2015-09-11 01:10:00,21.0353,0.0138,21.89513,7.28503,331.52503,3.47332,-6.40373,1008.9946094,1009.4049283,21.29174,23.38619,0.0103,0.46217
2015-09-11 01:20:00,20.57943,0.01411,22.37619,6.63769,325.00047,3.80718,-5.43731,1009.0005469,1009.4114281,21.12185,23.35946,0.17157,0.49778
2015-09-11 01:30:00,20.97201,0.01421,22.53038,4.45241,321.15892,2.79238,-3.46793,1008.9622656,1009.3725579,21.38589,23.33544,0.02519,0.08487
2015-09-11 01:40:00,21.43868,0.01369,21.72366,6.40046,346.17426,1.52952,-6.21502,1008.961875,1009.3716459,21.04461,23.33169,0.0,0.00308
2015-09-11 01:50:00,21.50457,0.01398,22.17265,7.30055,351.47185,1.08264,-7.21983,1008.9127344,1009.3223218,21.51083,23.33322,0.0,0.15875
