Time,Temperature [°C],Mixing Ratio [kg/kg],Vapor Pressure [hPa],Wind Speed [m/s],Wind Direction [°],u [m/s],v [m/s],Surface Pressure [hPa],Sea Level Pressure [hPa],Skin Temperature [°C],Top Soil Layer Temperature [°C],Rainfall [mm],Cloud Water [kg/m^2]
2015-09-11 00:10:00,22.51553,0.01528,24.09852,13.46762,344.48186,3.60317,-12.97667,1005.3021875,1005.7085938,22.3037,22.90402,0.0,0.26145
2015-09-11 00:20:00,22.45532,0.01507,23.77558,13.46782,345.34802,3.40665,-13.02985,1005.3200781,1005.726626,22.2091,22.88595,0.0,0.27011
2015-09-11 00:30:00,22.39553,0.01534,24.18887,13.19886,345.58031,3.28682,-12.78307,1005.2194531,1005.6259762,22.21179,22.8674,0.0,0.12978
2015-09-11 00:40:00,22.62975,0.01588,25.01949,12.3868,343.82518,3.45058,-11.89648,1005.2319531,1005.6380267,22.45001,22.85458,0.00056,0.46116
2015-09-11 00:50:00,22.57333,0.01585,24.97496,11.05181,345.23017,2.81751,-10.68664,1005.2946094,1005.7007932,22.41375,22.84664,0.00909,0.66516
2015-09-11 01:00:00,22.36297,0.0154,24.28258,11.26256,343.61897,3.17631,-10.80538,1005.2765625,1005.6831388,22.2188,22.83352,0.06848,0.4205
2015-09-11 01:10:00,22.3951,0.01507,23.77368,13.38014,337.76851,5.06237,-12.3855,1005.2397656,1005.6463639,22.17059,22.81783,0.03921,0.27223
2015-09-11 01:20:00,22.3836,0.01558,24.56117,14.00808,335.61024,5.78452,-12.75796,1005.3463281,1005.75286,22.23513,22.80038,0.01614,0.10722
2015-09-11 01:30:00,22.48315,0.01516,23.91461,13.10878,341.80227,4.09384,-12.45313,1005.3379688,1005.7444635,22.21942,22.79073,0.00054,0.03685
2015-09-11 01:40:00,22.47384,0.01526,24.07039,13.00289,342.42004,3.92735,-12.39561,1005.4132812,1005.8197946,22.22256,22.78137,0.0,0.03614
2015-09-11 01:50:00,22.42062,0.01514,23.88468,13.14886,345.24528,3.34877,-12.71527,1005.3742969,1005.7808973,22.17428,22.76949,0.0,0.14255
2015-09-11 02:00:00,22.35751,0.01541,24.30065,12.74237,346.35836,3.00527,-12.3829,1005.3875,1005.7941262,22.17315,22.75506,0.0,0.15831
2015-09-11 02:10:00,22.52416,0.016,25.20617,11.42241,348.67018,2.24401,-11.19982,1005.3260938,1005.7323211,22.35293,22.74349,0.02013,0.69553
2015-09-11 02:20:00,22.5877,0.01575,24.8193,9.84168,344.23119,2.67454,-9.4713,1005.2144531,1005.6206093,22.34777,22.7337,0.04967,0.21902
2015-09-11 02:30:00,22.32818,0.01595,25.12663,10.38132,348.84685,2.00808,-10.18526,1005.2164062,1005.6228709,22.25747,22.73205,0.55032,2.77533
2015-09-11 02:40:00,22.38207,0.01572,24.77353,10.88082,352.46697,1.42645,-10.78692,1005.2285938,1005.6350458,22.2351,22.72,1.19333,1.44257
2015-09-11 02:50:00,22.33581,0.01583,24.94246,11.56202,349.49634,2.10774,-11.36828,1005.2235938,1005.6300804,22.20251,22.71169,0.41995,0.49597
2015-09-11 03:00:00,22.50359,0.01561,24.60192,11.14109,348.92204,2.1407,-10.93349,1005.1263281,1005.5325986,22.24951,22.69839,0.0791,0.72154
2015-09-11 03:10:00,22.56307,0.01557,24.54075,11.9512,347.87882,2.50951,-11.68476,1005.1396875,1005.5458915,22.25714,22.6918,0.33187,0.05203
2015-09-11 03:20:00,22.50604,0.01549,24.41938,11.56564,347.34024,2.53474,-11.28446,1005.2082031,1005.6145328,22.22924,22.68887,0.01432,0.37499
2015-09-11 03:30:00,22.57525,0.01565,24.66603,11.14973,351.66327,1.6166,-11.03191,1005.2326562,1005.6388614,22.30569,22.68649,0.08082,0.60414
2015-09-11 03:40:00,22.14819,0.01571,24.75852,11.17421,349.26428,2.08152,-10.97862,1005.2432031,1005.6499854,21.81802,22.67162,0.17079,0.01413
2015-09-11 03:50:00,22.40032,0.01527,24.08037,11.60604,348.01164,2.41072,-11.35291,1005.1874219,1005.5939427,21.87216,22.6564,0.16479,0.00147
2015-09-11 04:00:00,22.43298,0.01563,24.63579,11.63587,349.22049,2.17626,-11.43055,1005.2535156,1005.6599297,21.93514,22.64541,0.00425,0.00752
