Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-09-11 01:00:00,0.0,1.47811,1.37968,0.04559,0.03982,0.01301
2015-09-11 02:00:00,0.0,1.43596,1.37851,-0.00288,0.04212,0.01821
2015-09-11 03:00:00,0.0,1.47069,1.37802,0.01837,0.04288,0.03142
2015-09-11 04:00:00,0.0,1.40616,1.37176,0.00016,0.03588,-0.00165
2015-09-11 05:00:00,0.0,1.48799,1.37535,0.0301,0.03769,0.04485
2015-09-11 06:00:00,0.0,1.42489,1.37151,-5e-05,0.03141,0.02202
2015-09-11 07:00:00,0.06065,1.43842,1.37778,0.01046,0.03347,0.07735
2015-09-11 08:00:00,0.39316,1.47397,1.40212,0.14906,0.07793,0.23803
2015-09-11 09:00:00,0.62543,1.48273,1.42675,0.25834,0.10937,0.31369
2015-09-11 10:00:00,1.38023,1.45654,1.48136,0.59184,0.1867,0.57687
2015-09-11 11:00:00,1.16423,1.48365,1.48142,0.59429,0.16355,0.40862
2015-09-11 12:00:00,2.29881,1.36991,1.5525,1.10762,0.2622,0.7464
2015-09-11 13:00:00,2.30987,1.38976,1.56714,1.26838,0.27021,0.59391
2015-09-11 14:00:00,2.13148,1.41355,1.56303,1.24595,0.25819,0.47786
2015-09-11 15:00:00,1.60632,1.50041,1.54207,1.04345,0.21465,0.30656
2015-09-11 16:00:00,1.44927,1.39094,1.52821,0.89816,0.1898,0.22403
2015-09-11 17:00:00,1.15773,1.28939,1.50787,0.65795,0.15647,0.12482
2015-09-11 18:00:00,0.48849,1.3237,1.465,0.34169,0.08355,-0.07805
2015-09-11 19:00:00,0.03468,1.40576,1.42586,0.17433,0.02931,-0.18906
2015-09-11 20:00:00,0.0,1.41636,1.41357,0.09432,0.01786,-0.10939
2015-09-11 21:00:00,0.0,1.50758,1.41307,0.08388,0.02431,-0.01368
2015-09-11 22:00:00,0.0,1.39279,1.40011,0.02753,0.01828,-0.05313
2015-09-11 23:00:00,0.0,1.3645,1.38997,0.02408,0.01393,-0.06348
2015-09-12 00:00:00,0.0,1.26637,1.37207,-0.00381,-0.00316,-0.09874
