Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-09-11 01:00:00,0.0,1.42653,1.39363,-0.10691,0.0553,0.08452
2015-09-11 02:00:00,0.0,1.43185,1.39251,-0.09825,0.05212,0.08547
2015-09-11 03:00:00,0.0,1.36416,1.38767,-0.13428,0.05049,0.06028
2015-09-11 04:00:00,0.0,1.42985,1.38972,-0.10241,0.04648,0.09605
2015-09-11 05:00:00,0.0,1.3906,1.38657,-0.12102,0.04485,0.0802
2015-09-11 06:00:00,0.0,1.40326,1.38733,-0.12973,0.04835,0.09731
2015-09-11 07:00:00,0.08373,1.4658,1.39577,-0.05931,0.05233,0.16073
2015-09-11 08:00:00,0.23179,1.50381,1.406,0.03991,0.06974,0.21995
2015-09-11 09:00:00,1.22117,1.39867,1.46399,0.3378,0.23137,0.58669
2015-09-11 10:00:00,1.61497,1.42582,1.50247,0.60078,0.29932,0.63823
2015-09-11 11:00:00,2.09636,1.39956,1.54044,0.86574,0.35343,0.73632
2015-09-11 12:00:00,2.35655,1.40697,1.56867,1.07308,0.39842,0.72335
2015-09-11 13:00:00,2.38687,1.40032,1.57938,1.15798,0.4244,0.62542
2015-09-11 14:00:00,2.38311,1.3873,1.58549,1.20464,0.41854,0.56173
2015-09-11 15:00:00,1.10956,1.47199,1.51998,0.72496,0.24149,0.09513
2015-09-11 16:00:00,1.18187,1.47215,1.51658,0.66404,0.27855,0.19484
2015-09-11 17:00:00,0.82714,1.43631,1.49112,0.48927,0.18911,0.09395
2015-09-11 18:00:00,0.3849,1.39704,1.45642,0.26861,0.11696,-0.06005
2015-09-11 19:00:00,0.02847,1.40064,1.42579,0.07104,0.06413,-0.13184
2015-09-11 20:00:00,0.0,1.37605,1.41227,0.01713,0.04165,-0.095
2015-09-11 21:00:00,0.0,1.30842,1.39747,-0.02266,0.02665,-0.09304
2015-09-11 22:00:00,0.0,1.29905,1.38808,-0.04538,0.02157,-0.06522
2015-09-11 23:00:00,0.0,1.30034,1.38109,-0.04796,0.01376,-0.04655
2015-09-12 00:00:00,0.0,1.36752,1.37821,-0.01846,0.00648,0.00129
