Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-09-11 01:00:00,0.0,1.49155,1.37924,0.02691,0.0476,0.03779
2015-09-11 02:00:00,0.0,1.47807,1.37686,0.02932,0.04065,0.03124
2015-09-11 03:00:00,0.0,1.42255,1.37452,-0.00444,0.03562,0.01686
2015-09-11 04:00:00,0.0,1.38982,1.3721,-0.02031,0.02731,0.01071
2015-09-11 05:00:00,0.0,1.34131,1.37028,-0.05183,0.01507,0.0078
2015-09-11 06:00:00,0.0,1.2949,1.36695,-0.09203,0.01993,5e-05
2015-09-11 07:00:00,0.05949,1.46782,1.38172,-0.0204,0.03964,0.12635
2015-09-11 08:00:00,0.44194,1.45658,1.40943,0.14671,0.07028,0.2721
2015-09-11 09:00:00,0.75689,1.48655,1.44013,0.28232,0.12557,0.39543
2015-09-11 10:00:00,1.63712,1.3737,1.49615,0.66236,0.20913,0.64319
2015-09-11 11:00:00,1.89933,1.39128,1.53146,0.91828,0.22359,0.61729
2015-09-11 12:00:00,2.28244,1.3831,1.56608,1.16965,0.24652,0.68329
2015-09-11 13:00:00,2.68677,1.3411,1.5976,1.46891,0.28319,0.67817
2015-09-11 14:00:00,2.2723,1.35391,1.57875,1.36903,0.24848,0.42994
2015-09-11 15:00:00,1.85332,1.3877,1.56008,1.16329,0.22317,0.29447
2015-09-11 16:00:00,1.40484,1.4118,1.53299,0.89536,0.20182,0.18647
2015-09-11 17:00:00,1.15502,1.29974,1.51217,0.70364,0.14688,0.09207
2015-09-11 18:00:00,0.50424,1.29876,1.46701,0.35824,0.08252,-0.10477
2015-09-11 19:00:00,0.02656,1.36087,1.42728,0.12736,0.03374,-0.20095
2015-09-11 20:00:00,0.0,1.29514,1.40784,0.03916,0.01911,-0.17098
2015-09-11 21:00:00,0.0,1.29197,1.39679,-0.00159,0.01078,-0.11401
2015-09-11 22:00:00,0.0,1.34049,1.39291,-0.00425,0.00707,-0.05524
2015-09-11 23:00:00,0.0,1.47388,1.39955,0.04016,0.01293,0.02125
2015-09-12 00:00:00,0.0,1.42026,1.39002,0.02313,0.00786,-0.00075
