Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-09-11 01:00:00,0.0,1.37964,1.39251,-0.07097,0.02979,0.02832
2015-09-11 02:00:00,0.0,1.38266,1.38885,-0.05807,0.0255,0.02638
2015-09-11 03:00:00,0.0,1.34782,1.3834,-0.07076,0.02449,0.0107
2015-09-11 04:00:00,0.0,1.43238,1.3836,-0.01441,0.01119,0.052
2015-09-11 05:00:00,0.0,1.50349,1.38536,0.02374,0.01379,0.0806
2015-09-11 06:00:00,0.0,1.50772,1.38535,0.01033,0.02931,0.08272
2015-09-11 07:00:00,0.10759,1.47059,1.39474,-0.03765,0.06932,0.15177
2015-09-11 08:00:00,0.54118,1.46689,1.42354,0.10693,0.1415,0.3361
2015-09-11 09:00:00,1.09066,1.42151,1.46097,0.35635,0.21623,0.47861
2015-09-11 10:00:00,1.37068,1.43773,1.48531,0.51333,0.26514,0.54463
2015-09-11 11:00:00,2.32473,1.36807,1.54616,0.9686,0.40711,0.77092
2015-09-11 12:00:00,1.7597,1.4322,1.53182,0.84122,0.31985,0.49901
2015-09-11 13:00:00,1.08661,1.49273,1.4946,0.62139,0.25225,0.2111
2015-09-11 14:00:00,1.82798,1.43715,1.54055,0.88573,0.35946,0.47939
2015-09-11 15:00:00,2.1586,1.34047,1.55366,1.01359,0.41417,0.51765
2015-09-11 16:00:00,1.73772,1.32871,1.5378,0.88654,0.32438,0.31771
2015-09-11 17:00:00,1.14911,1.32753,1.50643,0.61349,0.2351,0.12162
2015-09-11 18:00:00,0.50367,1.3069,1.4623,0.30965,0.12829,-0.08967
2015-09-11 19:00:00,0.03605,1.30335,1.42215,0.07963,0.04436,-0.20675
2015-09-11 20:00:00,0.0,1.30853,1.40794,0.01401,0.02789,-0.14131
2015-09-11 21:00:00,0.0,1.31125,1.39775,-0.01394,0.02502,-0.09758
2015-09-11 22:00:00,0.0,1.34565,1.39252,-0.01672,0.01263,-0.04278
2015-09-11 23:00:00,0.0,1.39081,1.39006,-0.01383,0.01385,0.00072
2015-09-12 00:00:00,0.0,1.33069,1.3735,-0.00039,0.00194,-0.04436
