Time,Temperature [°C],Mixing Ratio [kg/kg],Vapor Pressure [hPa],Wind Speed [m/s],Wind Direction [°],u [m/s],v [m/s],Surface Pressure [hPa],Sea Level Pressure [hPa],Skin Temperature [°C],Top Soil Layer Temperature [°C],Rainfall [mm],Cloud Water [kg/m^2]
2015-09-11 00:10:00,21.34243,0.01281,20.35388,1.98236,245.98094,1.81071,0.8069,1008.8853906,1009.2954828,21.10134,22.10119,0.00799,0.11647
2015-09-11 00:20:00,21.0711,0.0127,20.18373,1.02569,237.3831,0.86393,0.55287,1008.9421094,1009.3526303,19.61227,22.06783,0.00138,0.0
2015-09-11 00:30:00,21.11675,0.01275,20.26053,0.49954,163.83915,-0.13904,0.4798,1008.8889844,1009.2994075,21.05157,22.06875,0.0,0.03293
2015-09-11 00:40:00,20.84594,0.01243,19.76188,0.89854,125.00437,-0.736,0.51544,1008.8834375,1009.2943161,19.54147,22.05386,0.0,0.0
2015-09-11 00:50:00,20.87411,0.01231,19.57398,1.03769,126.12417,-0.83818,0.61175,1008.8408594,1009.2517111,19.56619,22.00073,0.0,0.00646
2015-09-11 01:00:00,21.57437,0.0125,19.86926,0.99398,75.40809,-0.96192,-0.25042,1008.7953906,1009.2052003,19.61627,21.96371,0.0,0.0
2015-09-11 01:10:00,22.18316,0.01262,20.05506,2.25693,346.17417,0.53934,-2.19154,1008.7372656,1009.1461771,20.40228,21.9269,0.0,0.0
2015-09-11 01:20:00,22.70724,0.01265,20.10144,3.81171,329.26336,1.94814,-3.27626,1008.7195312,1009.1277036,20.91451,21.91757,0.0,0.0
2015-09-11 01:30:00,22.96975,0.01259,20.00803,5.06178,333.25207,2.27814,-4.52014,1008.7214062,1009.1292322,21.15078,21.92721,0.0,0.0
2015-09-11 01:40:00,22.95004,0.01241,19.72729,5.548,337.41565,2.13067,-5.12255,1008.7072656,1009.1151575,21.14437,21.93948,0.0,0.0
2015-09-11 01:50:00,22.90789,0.01244,19.77351,5.45253,340.46475,1.82325,-5.13866,1008.68,1009.0879316,21.12618,21.9494,0.0,0.0
2015-09-11 02:00:00,22.89883,0.01246,19.8044,5.36426,342.00267,1.65741,-5.10179,1008.6657812,1009.0737146,21.13305,21.95791,0.0,0.0
2015-09-11 02:10:00,22.8749,0.01243,19.75658,5.40603,343.32774,1.55097,-5.17877,1008.6110156,1009.0189672,21.12505,21.96563,0.0,0.0
2015-09-11 02:20:00,22.77172,0.01241,19.72472,5.26329,346.82873,1.19931,-5.12483,1008.5760156,1008.9841003,21.05251,21.96914,0.0,0.0
2015-09-11 02:30:00,22.50143,0.01234,19.61504,4.8989,352.37037,0.65042,-4.85553,1008.5458594,1008.9543223,20.84823,21.96542,0.0,0.0
2015-09-11 02:40:00,21.57562,0.01226,19.49101,3.66752,2.64722,-0.16939,-3.66361,1008.5814844,1008.991265,20.07739,21.94036,0.0,0.0
2015-09-11 02:50:00,20.97756,0.012,19.0869,1.65634,34.1124,-0.92891,-1.37135,1008.6571094,1009.0678189,19.34442,21.8876,0.0,0.0
2015-09-11 03:00:00,19.84646,0.01189,18.9155,1.597,121.69692,-1.35879,0.83911,1008.6729688,1009.0852981,19.48055,21.82772,0.0,0.0
2015-09-11 03:10:00,19.49069,0.01185,18.85041,2.70158,134.85971,-1.91498,1.90562,1008.5317188,1008.9445017,19.30969,21.75466,0.0,0.0
2015-09-11 03:20:00,19.48513,0.01188,18.8972,2.27202,136.43782,-1.56574,1.64637,1008.5297656,1008.9425481,19.20406,21.68401,0.0,0.0
2015-09-11 03:30:00,19.43749,0.01192,18.95972,1.89791,136.14631,-1.31491,1.36861,1008.5346094,1008.9474511,19.13827,21.61813,0.0,0.0
2015-09-11 03:40:00,19.45269,0.01194,18.99206,2.07057,134.69886,-1.47179,1.4564,1008.5942188,1009.0070584,19.12753,21.55413,0.0,0.0
2015-09-11 03:50:00,19.53161,0.01195,19.00792,2.2682,142.4873,-1.38119,1.79918,1008.6077344,1009.0204657,19.12261,21.49426,0.0,0.0
2015-09-11 04:00:00,19.51183,0.0119,18.92989,2.38042,143.26626,-1.42372,1.90773,1008.6079688,1009.0207406,19.07955,21.43661,0.0,0.0
2015-09-11 04:10:00,19.44052,0.01182,18.80623,2.49455,144.11675,-1.46215,2.02112,1008.6741406,1009.0870601,19.04397,21.38265,0.0,0.0
2015-09-11 04:20:00,19.35491,0.01175,18.69896,2.84889,144.37639,-1.65936,2.31575,1008.7838281,1009.1969309,18.99615,21.32913,0.0,0.0
2015-09-11 04:30:00,19.29543,0.01171,18.63891,3.06807,144.47586,-1.78269,2.49701,1008.9153906,1009.3286414,18.9436,21.27557,0.0,0.0
2015-09-11 04:40:00,19.24703,0.01168,18.59438,3.06382,144.62529,-1.77371,2.49819,1009.0427344,1009.4561133,18.88827,21.22204,0.0,0.0
2015-09-11 04:50:00,19.21441,0.01166,18.56492,3.05788,146.44161,-1.69036,2.5482,1009.1400781,1009.553548,18.84081,21.17108,0.0,0.0
2015-09-11 05:00:00,19.38625,0.01166,18.56751,3.01393,146.77425,-1.65145,2.52121,1009.2809375,1009.6942221,19.35739,21.12695,0.0,0.00446
2015-09-11 05:10:00,19.27963,0.01163,18.52343,3.0421,146.13272,-1.69528,2.52595,1009.4344531,1009.8479589,18.81576,21.08862,0.0,0.0
2015-09-11 05:20:00,19.1842,0.01162,18.50968,3.01384,147.00984,-1.64102,2.5279,1009.5375781,1009.9512636,18.71902,21.0433,0.0,0.0
2015-09-11 05:30:00,19.06585,0.0116,18.4795,2.78114,146.28656,-1.54364,2.31342,1009.5975,1010.0113827,18.60128,20.99798,0.0,0.0
2015-09-11 05:40:00,19.00125,0.01158,18.44887,2.60807,145.60865,-1.47315,2.15218,1009.6326562,1010.0466499,18.51098,20.95266,0.0,0.0
2015-09-11 05:50:00,18.94036,0.01158,18.44853,2.31233,150.89357,-1.1248,2.02032,1009.614375,1010.0284475,18.41287,20.90734,0.0,0.0
2015-09-11 06:00:00,18.88149,0.01156,18.4173,2.03188,154.7202,-0.86769,1.83729,1009.6169531,1010.0311152,18.29431,20.86239,0.0,0.0
2015-09-11 06:10:00,18.85256,0.01155,18.40168,1.81435,153.97341,-0.79612,1.63036,1009.6182031,1010.0324092,18.30251,20.82049,0.0,0.0
2015-09-11 06:20:00,19.01428,0.01161,18.49511,1.661,151.42998,-0.79434,1.45874,1009.5958594,1010.009812,18.66833,20.79556,0.0,0.0
2015-09-11 06:30:00,19.27203,0.01168,18.60496,1.49772,151.64762,-0.71126,1.31806,1009.6167188,1010.0302974,19.17095,20.79424,0.0,0.0
2015-09-11 06:40:00,19.50378,0.01173,18.68362,1.33543,148.34169,-0.70091,1.13671,1009.643125,1010.0563744,19.65869,20.81802,0.0,0.0
2015-09-11 06:50:00,19.80261,0.01181,18.8094,1.12482,138.79964,-0.74091,0.84632,1009.6819531,1010.0947767,20.19036,20.8674,0.0,0.0
2015-09-11 07:00:00,20.1921,0.0119,18.94914,1.04273,127.00223,-0.83273,0.62756,1009.6332812,1010.0455142,20.76711,20.94534,0.0,0.0
2015-09-11 07:10:00,20.67849,0.01199,19.0885,1.24298,131.74079,-0.92747,0.82753,1009.5673438,1009.9788449,21.37908,21.0509,0.0,0.0
2015-09-11 07:20:00,21.22485,0.01209,19.2443,1.46444,138.95856,-0.96156,1.10453,1009.5475781,1009.9582824,22.04177,21.18514,0.0,0.0
2015-09-11 07:30:00,21.79968,0.01214,19.32308,1.57715,145.42989,-0.8949,1.29868,1009.5844531,1009.9943594,22.74182,21.34872,0.0,0.0
2015-09-11 07:40:00,22.32253,0.01216,19.35547,1.54775,149.04,-0.79623,1.32724,1009.6446094,1010.0538096,23.43588,21.5389,0.0,0.0
2015-09-11 07:50:00,22.81805,0.01213,19.30946,1.47114,155.31136,-0.61448,1.33667,1009.6878125,1010.0963523,24.11398,21.75393,0.0,0.0
2015-09-11 08:00:00,22.97637,0.01179,18.77978,1.58944,174.65307,-0.14811,1.58253,1009.7675,1010.1759377,24.61236,21.98495,0.0,0.0
2015-09-11 08:10:00,23.20107,0.01177,18.74993,1.29888,185.20497,0.11783,1.29352,1009.8436719,1010.2518356,25.20205,22.2304,0.0,0.0
2015-09-11 08:20:00,23.40234,0.01178,18.76619,1.02784,189.66213,0.17251,1.01326,1009.8773438,1010.2852415,25.78378,22.48879,0.0,0.0
2015-09-11 08:30:00,23.57131,0.01181,18.81355,0.57332,195.10358,0.14939,0.55351,1009.9019531,1010.309621,26.31884,22.75701,0.0,0.0
2015-09-11 08:40:00,23.7246,0.01183,18.84561,0.25548,307.39051,0.20298,-0.15514,1009.9441406,1010.3516101,26.78256,23.03158,0.0,0.0
2015-09-11 08:50:00,23.87463,0.01184,18.86148,1.01597,349.95658,0.17718,-1.0004,1009.9567188,1010.363985,27.19906,23.3081,0.0,0.0
2015-09-11 09:00:00,23.96902,0.01184,18.86266,1.85059,348.66751,0.36364,-1.81451,1010.0201562,1010.4273186,27.54949,23.58352,0.0,0.0
2015-09-11 09:10:00,24.02572,0.01183,18.84827,2.30349,343.60427,0.65021,-2.20982,1010.0867969,1010.4939109,28.00347,23.85693,0.0,0.0
2015-09-11 09:20:00,24.10308,0.01184,18.86466,2.34967,342.33045,0.71319,-2.23882,1010.1267188,1010.5337404,28.43569,24.13308,0.0,0.0
2015-09-11 09:30:00,24.22192,0.01187,18.91201,2.26164,351.20141,0.34594,-2.23502,1010.1509375,1010.5577988,28.88769,24.41171,0.0,0.0
2015-09-11 09:40:00,24.3356,0.01192,18.98994,2.24718,350.15331,0.3843,-2.21407,1010.1378906,1010.5445788,29.23376,24.69036,0.0,0.0
2015-09-11 09:50:00,24.36743,0.01194,19.02143,2.58595,339.69035,0.89757,-2.42518,1010.1499219,1010.5565665,29.58218,24.96218,0.0,0.0
2015-09-11 10:00:00,24.50585,0.01199,19.09985,2.73049,342.63154,0.81509,-2.60599,1010.164375,1010.570824,29.93041,25.23016,0.0,0.0
2015-09-11 10:10:00,24.58294,0.01195,19.0368,3.19219,335.51379,1.32308,-2.90509,1010.1360156,1010.5423578,30.19967,25.49062,0.0,0.0
2015-09-11 10:20:00,24.7059,0.01193,19.00452,3.08929,330.28386,1.53137,-2.68302,1010.0821094,1010.488267,30.61685,25.74996,0.0,0.0
2015-09-11 10:30:00,24.75869,0.01194,19.0193,3.15467,334.56849,1.35472,-2.84898,1010.036875,1010.44294,30.87203,26.00491,0.0,0.0
2015-09-11 10:40:00,24.8074,0.01195,19.03401,3.06014,332.68305,1.40434,-2.71888,1009.9879688,1010.3939453,31.26501,26.25485,0.0,0.0
2015-09-11 10:50:00,24.98342,0.01206,19.20414,2.83159,328.62148,1.47438,-2.41746,1009.8957812,1010.3014539,31.56448,26.505,0.0,0.0
2015-09-11 11:00:00,25.00417,0.012,19.10859,3.27551,327.89575,1.74081,-2.77463,1009.8003125,1010.2059333,31.74667,26.7438,0.0,0.0
2015-09-11 11:10:00,25.2153,0.01194,19.01265,3.05805,323.65319,1.81242,-2.46309,1009.6832031,1010.0885046,32.12084,26.97994,0.0,0.0
2015-09-11 11:20:00,25.28286,0.0119,18.94894,3.41633,320.29766,2.18235,-2.62843,1009.6185156,1010.0237091,32.20641,27.20712,0.0,0.0
2015-09-11 11:30:00,25.34728,0.01192,18.97836,3.58923,315.10535,2.5333,-2.54263,1009.5214062,1009.9264684,32.42516,27.42288,0.0,0.0
2015-09-11 11:40:00,25.42333,0.01212,19.28897,3.75449,312.38976,2.77298,-2.53117,1009.4304688,1009.8353423,32.57162,27.6289,0.0,0.0
2015-09-11 11:50:00,25.43475,0.0123,19.56924,4.09947,316.32339,2.83104,-2.96494,1009.3975,1009.8023006,32.62362,27.82012,0.0,0.0
2015-09-11 12:00:00,25.47064,0.0122,19.41269,4.32503,317.59879,2.91644,-3.19378,1009.3707031,1009.7754688,32.733,27.99795,0.0,0.0
2015-09-11 12:10:00,25.49429,0.01197,19.05378,4.51015,320.089,2.8937,-3.45947,1009.3792969,1009.7840904,32.77419,28.16378,0.0,0.0
2015-09-11 12:20:00,25.54366,0.01201,19.11511,4.50765,320.53049,2.86537,-3.47974,1009.3192188,1009.7239115,32.8746,28.32,0.0,0.0
2015-09-11 12:30:00,25.53921,0.01198,19.06855,4.64645,320.93553,2.92817,-3.60768,1009.3340625,1009.7387745,32.89294,28.46469,0.0,0.0
2015-09-11 12:40:00,25.53619,0.01214,19.3181,4.70806,323.05235,2.82994,-3.76261,1009.3210156,1009.7256873,32.94863,28.59731,0.0,0.0
2015-09-11 12:50:00,25.55688,0.01202,19.12969,4.80081,323.48764,2.85647,-3.85855,1009.2646875,1009.669338,32.93511,28.71935,0.0,0.0
2015-09-11 13:00:00,25.58486,0.01186,18.87942,4.90513,322.86137,2.96145,-3.91026,1009.2433594,1009.6480026,32.8999,28.82931,0.0,0.0
2015-09-11 13:10:00,25.548,0.01207,19.20821,4.92248,322.31018,3.00954,-3.89532,1009.2886719,1009.6933318,32.91433,28.92806,0.0,0.0
2015-09-11 13:20:00,25.55148,0.01195,19.02101,4.92933,322.19842,3.02133,-3.89485,1009.2975,1009.7021881,32.81921,29.01537,0.0,0.0
