Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-09-11 01:00:00,0.0,1.34565,1.36311,-0.00299,0.01299,-0.02745
2015-09-11 02:00:00,0.0,1.30689,1.35337,-0.0041,0.01822,-0.0606
2015-09-11 03:00:00,0.0,1.30101,1.34813,-0.01218,0.01549,-0.05044
2015-09-11 04:00:00,0.0,1.25842,1.3405,-0.02228,0.01,-0.06979
2015-09-11 05:00:00,0.0,1.24323,1.33402,-0.02475,0.005,-0.07103
2015-09-11 06:00:00,0.0,1.22481,1.32815,-0.02729,0.00066,-0.07672
2015-09-11 07:00:00,0.20166,1.24041,1.34488,0.01842,0.02193,0.05684
2015-09-11 08:00:00,0.82256,1.2575,1.40686,0.18458,0.08365,0.40497
2015-09-11 09:00:00,1.463,1.26006,1.48316,0.40704,0.13545,0.69741
2015-09-11 10:00:00,2.00401,1.3024,1.54784,0.7318,0.19624,0.83053
2015-09-11 11:00:00,2.14713,1.37338,1.57724,0.98873,0.20732,0.74722
2015-09-11 12:00:00,2.65273,1.3169,1.61478,1.33695,0.24593,0.77198
2015-09-11 13:00:00,2.68642,1.33539,1.63135,1.43713,0.25767,0.69566
2015-09-11 14:00:00,2.55396,1.32833,1.6295,1.44882,0.24403,0.55995
2015-09-11 15:00:00,2.22886,1.32383,1.61108,1.32939,0.21301,0.39921
2015-09-11 16:00:00,1.74591,1.32116,1.58197,1.06772,0.17227,0.24511
2015-09-11 17:00:00,1.14965,1.31129,1.53798,0.74503,0.12475,0.05318
2015-09-11 18:00:00,0.50089,1.31302,1.48457,0.39391,0.06874,-0.1333
2015-09-11 19:00:00,0.03574,1.33222,1.44059,0.12289,0.02165,-0.21718
2015-09-11 20:00:00,0.0,1.31093,1.41906,0.05328,0.01103,-0.17244
2015-09-11 21:00:00,0.0,1.3541,1.40996,0.03229,0.00991,-0.09805
2015-09-11 22:00:00,0.0,1.29215,1.39412,-0.00393,0.00649,-0.10453
2015-09-11 23:00:00,0.0,1.3073,1.38561,-0.00257,0.00421,-0.07994
2015-09-12 00:00:00,0.0,1.28784,1.37445,-0.00784,0.0018,-0.08056
