Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-09-11 01:00:00,0.0,1.44619,1.40174,-0.03611,0.0634,0.01715
2015-09-11 02:00:00,0.0,1.38407,1.39676,-0.06162,0.04993,-0.001
2015-09-11 03:00:00,0.0,1.39285,1.39453,-0.06752,0.04931,0.01653
2015-09-11 04:00:00,0.0,1.493,1.39574,0.01449,0.03836,0.04441
2015-09-11 05:00:00,0.0,1.46822,1.39283,-0.00774,0.04453,0.0386
2015-09-11 06:00:00,0.0,1.48274,1.39297,-0.02416,0.05848,0.05546
2015-09-11 07:00:00,0.10759,1.47882,1.39934,-0.00768,0.07758,0.11717
2015-09-11 08:00:00,0.37492,1.43437,1.41508,0.09917,0.10283,0.19222
2015-09-11 09:00:00,0.98223,1.4558,1.45694,0.3251,0.20569,0.4503
2015-09-11 10:00:00,1.8396,1.3436,1.50961,0.7196,0.31402,0.63997
2015-09-11 11:00:00,1.96934,1.41378,1.53641,0.86805,0.34241,0.63626
2015-09-11 12:00:00,2.6585,1.32422,1.58523,1.21251,0.43037,0.75461
2015-09-11 13:00:00,2.70769,1.32546,1.59918,1.33912,0.4402,0.65465
2015-09-11 14:00:00,2.56335,1.32496,1.60053,1.33852,0.41508,0.53418
2015-09-11 15:00:00,1.94839,1.36904,1.56684,1.14633,0.33342,0.27084
2015-09-11 16:00:00,1.72488,1.34616,1.5538,0.99649,0.3018,0.21895
2015-09-11 17:00:00,1.01903,1.38126,1.5132,0.66538,0.20693,0.01478
2015-09-11 18:00:00,0.42154,1.35517,1.4674,0.34082,0.12493,-0.15645
2015-09-11 19:00:00,0.03602,1.42744,1.43947,0.13871,0.05868,-0.17341
2015-09-11 20:00:00,0.0,1.34044,1.41898,0.04983,0.03683,-0.16519
2015-09-11 21:00:00,0.0,1.30324,1.40576,0.00153,0.03369,-0.13775
2015-09-11 22:00:00,0.0,1.28498,1.3954,-0.01671,0.02493,-0.11865
2015-09-11 23:00:00,0.0,1.29196,1.38748,-0.0193,0.00876,-0.08499
2015-09-12 00:00:00,0.0,1.30916,1.38045,-0.01044,0.00201,-0.06286
