Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-09-11 01:00:00,0.0,1.26713,1.34187,-0.0075,0.00134,-0.06857
2015-09-11 02:00:00,0.0,1.24412,1.33653,-0.02195,0.00657,-0.07703
2015-09-11 03:00:00,0.0,1.23965,1.33161,-0.03046,0.00971,-0.07121
2015-09-11 04:00:00,0.0,1.23227,1.3262,-0.03582,0.007,-0.06512
2015-09-11 05:00:00,0.0,1.2152,1.31834,-0.02961,0.0005,-0.07403
2015-09-11 06:00:00,0.0,1.21434,1.31464,-0.03353,-0.00346,-0.0633
2015-09-11 07:00:00,0.20383,1.2088,1.32926,-0.00427,0.02347,0.06416
2015-09-11 08:00:00,0.82873,1.22249,1.38585,0.13503,0.11185,0.4185
2015-09-11 09:00:00,1.46789,1.24841,1.45952,0.30672,0.19955,0.75051
2015-09-11 10:00:00,2.02353,1.25587,1.52144,0.54035,0.30866,0.90895
2015-09-11 11:00:00,2.44257,1.2526,1.5654,0.81549,0.39071,0.92357
2015-09-11 12:00:00,2.67937,1.27031,1.59192,1.07229,0.43605,0.84942
2015-09-11 13:00:00,2.73513,1.26001,1.60517,1.18807,0.45458,0.74731
2015-09-11 14:00:00,2.58445,1.27267,1.60297,1.21954,0.43212,0.60249
2015-09-11 15:00:00,2.25529,1.26737,1.58518,1.10965,0.39072,0.4371
2015-09-11 16:00:00,1.76151,1.2867,1.56057,0.90451,0.29929,0.28384
2015-09-11 17:00:00,1.15519,1.29961,1.52242,0.61567,0.21359,0.10313
2015-09-11 18:00:00,0.50383,1.29957,1.47452,0.30468,0.11534,-0.09114
2015-09-11 19:00:00,0.03598,1.30218,1.43192,0.06433,0.04053,-0.19862
2015-09-11 20:00:00,0.0,1.28676,1.41138,0.0009,0.02395,-0.14947
2015-09-11 21:00:00,0.0,1.28236,1.39648,-0.0133,0.01296,-0.11378
2015-09-11 22:00:00,0.0,1.28152,1.38406,-0.02005,0.00619,-0.08869
2015-09-11 23:00:00,0.0,1.2724,1.37055,-0.01382,-0.00246,-0.08187
2015-09-12 00:00:00,0.0,1.27167,1.36041,-0.01549,0.00185,-0.07509
