Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-09-11 01:00:00,0.0,1.37471,1.39544,-0.13882,0.09086,0.02723
2015-09-11 02:00:00,0.0,1.3206,1.38909,-0.14683,0.07398,0.00436
2015-09-11 03:00:00,0.0,1.30792,1.38468,-0.15489,0.07476,0.00338
2015-09-11 04:00:00,0.0,1.30496,1.38118,-0.15443,0.07207,0.00613
2015-09-11 05:00:00,0.0,1.30527,1.37896,-0.155,0.06869,0.01262
2015-09-11 06:00:00,0.0,1.49227,1.38904,-0.09114,0.0861,0.10827
2015-09-11 07:00:00,0.12114,1.43383,1.39026,-0.03673,0.09085,0.11059
2015-09-11 08:00:00,0.47856,1.43948,1.41232,0.12133,0.12983,0.25457
2015-09-11 09:00:00,1.19729,1.3589,1.46011,0.39984,0.21032,0.48592
2015-09-11 10:00:00,1.77182,1.34014,1.50077,0.69498,0.30685,0.60935
2015-09-11 11:00:00,2.41246,1.30643,1.54836,1.04807,0.38631,0.73615
2015-09-11 12:00:00,2.43235,1.34448,1.56528,1.16015,0.40356,0.64784
2015-09-11 13:00:00,2.15514,1.38755,1.56144,1.11697,0.37706,0.48721
2015-09-11 14:00:00,2.39039,1.3494,1.57675,1.23831,0.4025,0.52223
2015-09-11 15:00:00,2.2432,1.28857,1.5699,1.1759,0.37667,0.40929
2015-09-11 16:00:00,1.7582,1.28715,1.54807,0.94092,0.30823,0.24812
2015-09-11 17:00:00,1.16033,1.27085,1.51044,0.62029,0.24582,0.05463
2015-09-11 18:00:00,0.50678,1.27549,1.46649,0.2971,0.14772,-0.12904
2015-09-11 19:00:00,0.0363,1.28105,1.42657,0.06722,0.06233,-0.23878
2015-09-11 20:00:00,0.0,1.27281,1.40925,0.00083,0.0489,-0.18616
2015-09-11 21:00:00,0.0,1.27137,1.39639,-0.01847,0.0337,-0.14025
2015-09-11 22:00:00,0.0,1.28448,1.38954,-0.03053,0.02505,-0.09957
2015-09-11 23:00:00,0.0,1.29599,1.38343,-0.03015,0.01707,-0.07436
2015-09-12 00:00:00,0.0,1.30342,1.37637,-0.02587,0.00992,-0.057
