Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-09-11 01:00:00,0.0,1.22417,1.33641,-0.0095,-0.00254,-0.1002
2015-09-11 02:00:00,0.0,1.21992,1.32877,-0.00656,-0.00233,-0.09997
2015-09-11 03:00:00,0.0,1.21419,1.32256,-0.00624,-0.00282,-0.09931
2015-09-11 04:00:00,0.0,1.20924,1.3172,-0.00702,-0.00306,-0.09788
2015-09-11 05:00:00,0.0,1.20631,1.31077,-0.00465,-0.00197,-0.09785
2015-09-11 06:00:00,0.0,1.20469,1.3083,-0.00751,-0.00479,-0.0913
2015-09-11 07:00:00,0.20362,1.20793,1.33325,0.0106,0.00918,0.05851
2015-09-11 08:00:00,0.82753,1.23028,1.40789,0.1413,0.06415,0.44447
2015-09-11 09:00:00,1.4678,1.24813,1.48379,0.41204,0.11451,0.70559
2015-09-11 10:00:00,2.02084,1.25715,1.54329,0.77576,0.15891,0.80004
2015-09-11 11:00:00,2.43608,1.26199,1.58924,1.10599,0.19264,0.8102
2015-09-11 12:00:00,2.67871,1.26632,1.61981,1.35896,0.20774,0.75852
2015-09-11 13:00:00,2.72469,1.27898,1.63271,1.50185,0.20918,0.65993
2015-09-11 14:00:00,2.58194,1.27545,1.63383,1.4591,0.20616,0.5583
2015-09-11 15:00:00,2.24875,1.28604,1.61847,1.32306,0.18007,0.4132
2015-09-11 16:00:00,1.76142,1.28666,1.58913,1.05606,0.14698,0.2559
2015-09-11 17:00:00,1.15932,1.28286,1.54525,0.71735,0.10784,0.07173
2015-09-11 18:00:00,0.50589,1.2848,1.49117,0.35882,0.05814,-0.11744
2015-09-11 19:00:00,0.03623,1.28788,1.44114,0.09606,0.01432,-0.22741
2015-09-11 20:00:00,0.0,1.28604,1.42179,0.00684,0.00564,-0.14823
2015-09-11 21:00:00,0.0,1.27066,1.3998,-0.00682,-0.00075,-0.12157
2015-09-11 22:00:00,0.0,1.26274,1.38508,-0.00624,-0.00186,-0.11424
2015-09-11 23:00:00,0.0,1.25766,1.37652,-0.01448,0.00013,-0.10452
2015-09-12 00:00:00,0.0,1.25523,1.36838,-0.01954,0.00063,-0.09424
