Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-09-11 01:00:00,0.0,1.39965,1.39365,-0.17117,0.10011,0.07706
2015-09-11 02:00:00,0.0,1.31379,1.38796,-0.20431,0.0922,0.03795
2015-09-11 03:00:00,0.0,1.3006,1.384,-0.19542,0.08252,0.0295
2015-09-11 04:00:00,0.0,1.2894,1.3796,-0.18861,0.07738,0.02102
2015-09-11 05:00:00,0.0,1.2854,1.37608,-0.17609,0.06614,0.01927
2015-09-11 06:00:00,0.0,1.48444,1.38694,-0.10246,0.07552,0.12444
2015-09-11 07:00:00,0.06566,1.49988,1.39187,-0.0562,0.08061,0.14926
2015-09-11 08:00:00,0.43583,1.45678,1.41212,0.09377,0.11309,0.27364
2015-09-11 09:00:00,1.24177,1.34654,1.4587,0.4052,0.21237,0.51203
2015-09-11 10:00:00,1.99161,1.3055,1.51287,0.75902,0.31927,0.70595
2015-09-11 11:00:00,2.4289,1.28104,1.54658,1.03885,0.40024,0.72427
2015-09-11 12:00:00,2.66274,1.2887,1.57462,1.23951,0.4225,0.71481
2015-09-11 13:00:00,2.47589,1.32969,1.58191,1.22988,0.39918,0.59461
2015-09-11 14:00:00,2.20855,1.35274,1.57143,1.14972,0.36818,0.47196
2015-09-11 15:00:00,2.24638,1.28538,1.57688,1.1406,0.36987,0.4444
2015-09-11 16:00:00,1.76231,1.27671,1.54825,0.9401,0.30904,0.24163
2015-09-11 17:00:00,1.15991,1.27299,1.51224,0.64168,0.2172,0.06179
2015-09-11 18:00:00,0.50548,1.28291,1.46666,0.31758,0.12573,-0.12158
2015-09-11 19:00:00,0.03618,1.28245,1.42382,0.08056,0.04922,-0.23498
2015-09-11 20:00:00,0.0,1.28327,1.40846,0.00653,0.02989,-0.16161
2015-09-11 21:00:00,0.0,1.27806,1.39368,-0.01108,0.01492,-0.11946
2015-09-11 22:00:00,0.0,1.27818,1.38148,-0.01059,0.00735,-0.10005
2015-09-11 23:00:00,0.0,1.28359,1.37229,-0.00664,0.00054,-0.0826
2015-09-12 00:00:00,0.0,1.27811,1.36503,-0.00917,0.00119,-0.07894
