Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-09-11 01:00:00,0.0,1.2563,1.34433,-0.01419,0.00147,-0.07531
2015-09-11 02:00:00,0.0,1.26384,1.34072,-0.01995,0.00428,-0.06122
2015-09-11 03:00:00,0.0,1.36084,1.34697,-0.00866,0.01593,0.0066
2015-09-11 04:00:00,0.0,1.36574,1.34559,-0.00878,0.0164,0.01253
2015-09-11 05:00:00,0.0,1.24045,1.33043,-0.0232,-0.00595,-0.06083
2015-09-11 06:00:00,0.0,1.25862,1.32623,-0.01355,-0.00548,-0.04858
2015-09-11 07:00:00,0.20254,1.23712,1.34232,0.00564,0.01713,0.07456
2015-09-11 08:00:00,0.82503,1.25491,1.40601,0.10679,0.10559,0.46155
2015-09-11 09:00:00,1.46262,1.27393,1.4716,0.31477,0.21659,0.73359
2015-09-11 10:00:00,2.01705,1.27236,1.52205,0.6259,0.31108,0.83037
2015-09-11 11:00:00,2.43388,1.27132,1.56252,0.91126,0.38272,0.8487
2015-09-11 12:00:00,2.67992,1.26481,1.59072,1.10969,0.43119,0.81314
2015-09-11 13:00:00,2.73143,1.26562,1.6045,1.23865,0.43543,0.71848
2015-09-11 14:00:00,2.58163,1.27655,1.60481,1.24141,0.41447,0.59749
2015-09-11 15:00:00,2.25433,1.26629,1.58754,1.11006,0.38716,0.43586
2015-09-11 16:00:00,1.76481,1.27068,1.5596,0.91665,0.30333,0.25591
2015-09-11 17:00:00,1.16383,1.25406,1.5188,0.59726,0.23118,0.07066
2015-09-11 18:00:00,0.50832,1.25821,1.47218,0.28918,0.11775,-0.11259
2015-09-11 19:00:00,0.03645,1.25446,1.42703,0.04878,0.03834,-0.22323
2015-09-11 20:00:00,0.0,1.24594,1.4015,-0.00134,0.00627,-0.16048
2015-09-11 21:00:00,0.0,1.25308,1.38726,-0.00807,0.00323,-0.12934
2015-09-11 22:00:00,0.0,1.24647,1.37305,-0.00706,0.00203,-0.12155
2015-09-11 23:00:00,0.0,1.2462,1.36125,-0.00435,0.00018,-0.11088
2015-09-12 00:00:00,0.0,1.25577,1.35542,-0.01101,0.0032,-0.09184
