Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-09-11 01:00:00,0.0,1.36339,1.35644,-0.00863,0.00357,0.01201
2015-09-11 02:00:00,0.0,1.29111,1.36789,-0.19071,0.03415,0.07978
2015-09-11 03:00:00,0.0,1.276,1.36042,-0.13931,0.0254,0.02949
2015-09-11 04:00:00,0.0,1.23568,1.33716,-0.02059,0.00721,-0.08809
2015-09-11 05:00:00,0.0,1.24576,1.33282,-0.03201,0.01319,-0.06824
2015-09-11 06:00:00,0.0,1.23968,1.32682,-0.03413,0.0087,-0.06171
2015-09-11 07:00:00,0.20364,1.21872,1.33844,0.00184,0.02019,0.06188
2015-09-11 08:00:00,0.82676,1.24542,1.40354,0.08976,0.11469,0.4642
2015-09-11 09:00:00,1.46344,1.27092,1.47099,0.29123,0.22526,0.74687
2015-09-11 10:00:00,2.01534,1.27438,1.52241,0.60193,0.31976,0.84562
2015-09-11 11:00:00,2.43088,1.27462,1.56456,0.87908,0.39001,0.87185
2015-09-11 12:00:00,2.67701,1.27183,1.59507,1.07928,0.43632,0.83818
2015-09-11 13:00:00,2.7322,1.26427,1.60556,1.21242,0.45579,0.72271
2015-09-11 14:00:00,2.5876,1.26071,1.60352,1.21419,0.43861,0.59199
2015-09-11 15:00:00,2.25446,1.26615,1.59001,1.09379,0.38698,0.44983
2015-09-11 16:00:00,1.76405,1.26664,1.56108,0.87481,0.3235,0.27129
2015-09-11 17:00:00,1.15765,1.2741,1.52256,0.57951,0.23713,0.09255
2015-09-11 18:00:00,0.50446,1.279,1.47311,0.27533,0.14133,-0.10631
2015-09-11 19:00:00,0.03618,1.27523,1.42942,0.0555,0.04318,-0.21669
2015-09-11 20:00:00,0.0,1.27508,1.41039,-0.00239,0.02079,-0.15371
2015-09-11 21:00:00,0.0,1.26502,1.39165,-0.01144,0.00844,-0.12364
2015-09-11 22:00:00,0.0,1.26593,1.3774,-0.01171,0.00573,-0.10549
2015-09-11 23:00:00,0.0,1.27293,1.36748,-0.01294,0.00732,-0.08893
2015-09-12 00:00:00,0.0,1.28075,1.35909,-0.00852,0.00437,-0.07418
