Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-11 01:00:00,0.0,1.45962,1.49086,-0.01123,0.01594,-0.03595
2015-08-11 02:00:00,0.0,1.45648,1.48401,-0.01208,0.01176,-0.02721
2015-08-11 03:00:00,0.0,1.452,1.47955,-0.00977,0.00737,-0.02514
2015-08-11 04:00:00,0.0,1.45002,1.47543,-0.00884,0.00493,-0.0215
2015-08-11 05:00:00,0.0,1.46762,1.47294,-0.00769,0.00529,-0.00292
2015-08-11 06:00:00,0.01285,1.45416,1.46915,-0.01004,0.00253,0.00536
2015-08-11 07:00:00,0.38417,1.45312,1.5023,0.06337,0.05278,0.21884
2015-08-11 08:00:00,1.01444,1.45392,1.55619,0.25986,0.15759,0.49472
2015-08-11 09:00:00,1.63654,1.46482,1.61808,0.5133,0.25018,0.71981
2015-08-11 10:00:00,2.1831,1.4636,1.66794,0.8342,0.34137,0.8032
2015-08-11 11:00:00,2.59993,1.46593,1.7104,1.13038,0.39131,0.83376
2015-08-11 12:00:00,2.85031,1.48812,1.74744,1.29239,0.45163,0.84697
2015-08-11 13:00:00,2.92133,1.4932,1.74893,1.53447,0.45803,0.67311
2015-08-11 14:00:00,2.80681,1.50021,1.75417,1.50715,0.43846,0.60724
2015-08-11 15:00:00,2.51256,1.50719,1.73902,1.42514,0.39827,0.45732
2015-08-11 16:00:00,2.06399,1.50726,1.70684,1.25219,0.33927,0.27296
2015-08-11 17:00:00,1.5089,1.48264,1.6671,0.93128,0.28016,0.113
2015-08-11 18:00:00,0.87842,1.48197,1.62094,0.59095,0.19567,-0.04716
2015-08-11 19:00:00,0.26849,1.46656,1.5687,0.27865,0.09941,-0.21171
2015-08-11 20:00:00,0.00074,1.46768,1.53436,0.12994,0.03567,-0.23155
2015-08-11 21:00:00,0.0,1.47244,1.5212,0.06514,0.02683,-0.14073
2015-08-11 22:00:00,0.0,1.47968,1.51137,0.03489,0.02185,-0.08843
2015-08-11 23:00:00,0.0,1.47924,1.50275,0.0175,0.01913,-0.06013
2015-08-12 00:00:00,0.0,1.47462,1.49515,0.00525,0.01326,-0.03903
