Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-11 01:00:00,0.0,1.4449,1.48235,-0.00243,0.00037,-0.03539
2015-08-11 02:00:00,0.0,1.45472,1.47661,-0.00196,-3e-05,-0.0199
2015-08-11 03:00:00,0.0,1.43849,1.47139,-0.00696,0.0003,-0.02623
2015-08-11 04:00:00,0.0,1.44289,1.46544,-0.00394,-0.00058,-0.01803
2015-08-11 05:00:00,0.0,1.43389,1.46358,-0.01406,0.0009,-0.01653
2015-08-11 06:00:00,0.01297,1.43861,1.46501,-0.01852,0.00465,0.00045
2015-08-11 07:00:00,0.38547,1.43343,1.49737,0.08785,0.03827,0.19541
2015-08-11 08:00:00,1.01352,1.44653,1.56751,0.2961,0.08413,0.51231
2015-08-11 09:00:00,1.63598,1.47404,1.65557,0.53521,0.12819,0.79105
2015-08-11 10:00:00,2.16986,1.49792,1.72784,0.86931,0.17238,0.89825
2015-08-11 11:00:00,2.58808,1.50177,1.77204,1.24005,0.20914,0.86863
2015-08-11 12:00:00,2.83967,1.55472,1.81596,1.48565,0.22352,0.86927
2015-08-11 13:00:00,2.90246,1.55828,1.81361,1.75253,0.21595,0.67865
2015-08-11 14:00:00,1.42157,1.64631,1.72851,0.95599,0.16617,0.21722
2015-08-11 15:00:00,1.10525,1.6323,1.64239,0.76086,0.22348,0.11083
2015-08-11 16:00:00,1.73999,1.60829,1.6948,0.91256,0.32463,0.41629
2015-08-11 17:00:00,1.27372,1.58756,1.66684,0.71703,0.25841,0.219
2015-08-11 18:00:00,0.8616,1.55599,1.63303,0.55205,0.17715,0.05535
2015-08-11 19:00:00,0.26446,1.55702,1.5983,0.15077,0.1107,-0.03829
2015-08-11 20:00:00,0.00073,1.52944,1.56459,0.02211,0.05427,-0.1108
2015-08-11 21:00:00,0.0,1.52196,1.54693,0.01472,0.03232,-0.07201
2015-08-11 22:00:00,0.0,1.51947,1.53324,0.00956,0.03268,-0.05602
2015-08-11 23:00:00,0.0,1.5142,1.52092,0.01505,0.0294,-0.05117
2015-08-12 00:00:00,0.0,1.51671,1.51311,0.00581,0.01844,-0.02066
