Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-11 01:00:00,0.0,1.41756,1.48278,-0.00325,0.0029,-0.06488
2015-08-11 02:00:00,0.0,1.41691,1.47312,-0.00569,5e-05,-0.05057
2015-08-11 03:00:00,0.0,1.41619,1.46502,-0.00325,-0.00087,-0.04471
2015-08-11 04:00:00,0.0,1.41685,1.46025,-0.00391,-0.00032,-0.03917
2015-08-11 05:00:00,0.0,1.41461,1.46284,-0.01953,0.00494,-0.03365
2015-08-11 06:00:00,0.01311,1.39846,1.45954,-0.01743,0.00814,-0.03868
2015-08-11 07:00:00,0.38657,1.40618,1.48864,0.10863,0.03974,0.15574
2015-08-11 08:00:00,1.0165,1.42394,1.55566,0.32348,0.08917,0.47212
2015-08-11 09:00:00,1.6288,1.45288,1.63304,0.59458,0.13409,0.71997
2015-08-11 10:00:00,2.17428,1.51255,1.72011,0.85012,0.18129,0.93531
2015-08-11 11:00:00,2.58449,1.52549,1.7728,1.20663,0.21553,0.91503
2015-08-11 12:00:00,2.83468,1.52482,1.79916,1.51427,0.23076,0.81531
2015-08-11 13:00:00,2.90258,1.51784,1.79732,1.75259,0.22551,0.64501
2015-08-11 14:00:00,2.78481,1.52684,1.79248,1.7626,0.21322,0.54336
2015-08-11 15:00:00,2.50235,1.52494,1.77604,1.61547,0.20177,0.43401
2015-08-11 16:00:00,1.96877,1.56208,1.74765,1.30826,0.17062,0.30431
2015-08-11 17:00:00,0.42217,1.62021,1.60501,0.54332,0.11343,-0.21937
2015-08-11 18:00:00,0.69095,1.55989,1.60331,0.51605,0.15611,-0.02463
2015-08-11 19:00:00,0.25932,1.53578,1.5716,0.26869,0.08518,-0.13037
2015-08-11 20:00:00,0.00073,1.50585,1.54447,0.06018,0.03967,-0.13773
2015-08-11 21:00:00,0.0,1.49951,1.53122,0.01876,0.04054,-0.09101
2015-08-11 22:00:00,0.0,1.51973,1.52329,0.00207,0.03376,-0.03939
2015-08-11 23:00:00,0.0,1.52073,1.51464,0.01224,0.04174,-0.04788
2015-08-12 00:00:00,0.0,1.5324,1.51017,0.00901,0.02838,-0.01517
