Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-11 01:00:00,0.0,1.40798,1.46821,-0.00121,-8e-05,-0.05894
2015-08-11 02:00:00,0.0,1.41175,1.46483,-0.00408,-0.00034,-0.04867
2015-08-11 03:00:00,0.0,1.40327,1.46084,-0.00404,-0.00473,-0.0488
2015-08-11 04:00:00,0.0,1.40443,1.45656,-0.00751,-0.00228,-0.04235
2015-08-11 05:00:00,0.0,1.4102,1.45278,-0.01205,0.00435,-0.03487
2015-08-11 06:00:00,0.01297,1.41357,1.45082,-0.01179,0.01177,-0.02426
2015-08-11 07:00:00,0.38515,1.41356,1.4795,0.07142,0.08357,0.16422
2015-08-11 08:00:00,1.01299,1.42368,1.5363,0.27177,0.16678,0.46182
2015-08-11 09:00:00,1.63151,1.44384,1.60354,0.51055,0.2457,0.71556
2015-08-11 10:00:00,1.97136,1.55167,1.66777,0.69988,0.29216,0.86322
2015-08-11 11:00:00,2.57163,1.51785,1.71496,1.09418,0.38248,0.89786
2015-08-11 12:00:00,2.82112,1.52682,1.75088,1.30409,0.41785,0.87513
2015-08-11 13:00:00,2.88623,1.53081,1.75275,1.5382,0.43038,0.69572
2015-08-11 14:00:00,2.77563,1.53311,1.75615,1.51686,0.41773,0.618
2015-08-11 15:00:00,2.46536,1.54046,1.74478,1.37809,0.38679,0.49617
2015-08-11 16:00:00,1.30718,1.61265,1.68119,0.85448,0.25375,0.13041
2015-08-11 17:00:00,0.90213,1.61,1.63995,0.68754,0.18714,-0.0025
2015-08-11 18:00:00,0.56425,1.5668,1.59947,0.43077,0.13971,-0.0389
2015-08-11 19:00:00,0.17045,1.5969,1.57517,0.18936,0.0801,-0.07727
2015-08-11 20:00:00,0.00072,1.5336,1.54258,0.09525,0.03999,-0.14349
2015-08-11 21:00:00,0.0,1.54467,1.52807,0.084,0.03483,-0.10222
2015-08-11 22:00:00,0.0,1.51913,1.51569,0.04693,0.02554,-0.06902
2015-08-11 23:00:00,0.0,1.52219,1.50831,0.01739,0.02686,-0.03038
2015-08-12 00:00:00,0.0,1.56294,1.50354,0.01138,0.04363,0.0044
