Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-11 01:00:00,0.0,1.49132,1.47823,-0.00187,-0.00073,0.01569
2015-08-11 02:00:00,0.0,1.47747,1.47334,-0.00547,-0.00235,0.01195
2015-08-11 03:00:00,0.0,1.47078,1.46883,-0.01525,0.00382,0.01337
2015-08-11 04:00:00,0.0,1.46991,1.46297,-0.01391,0.00336,0.01749
2015-08-11 05:00:00,0.0,1.46904,1.45656,-0.00659,-0.00046,0.01953
2015-08-11 06:00:00,0.01242,1.46228,1.45625,-0.01919,0.01005,0.02757
2015-08-11 07:00:00,0.37858,1.45107,1.48244,0.06853,0.06897,0.20971
2015-08-11 08:00:00,1.0028,1.45454,1.54075,0.24347,0.15089,0.52222
2015-08-11 09:00:00,1.626,1.47454,1.61256,0.44541,0.24168,0.8009
2015-08-11 10:00:00,2.16479,1.49374,1.68099,0.68124,0.32966,0.96664
2015-08-11 11:00:00,2.57845,1.512,1.72289,1.00732,0.41412,0.94612
2015-08-11 12:00:00,2.8264,1.53917,1.75665,1.25028,0.44485,0.91379
2015-08-11 13:00:00,2.90142,1.54923,1.76752,1.44927,0.44501,0.78885
2015-08-11 14:00:00,2.79106,1.53323,1.76164,1.48823,0.43361,0.64081
2015-08-11 15:00:00,2.50989,1.5151,1.74467,1.35395,0.42118,0.50519
2015-08-11 16:00:00,2.06688,1.51534,1.71802,1.15038,0.35842,0.3554
2015-08-11 17:00:00,1.50561,1.50653,1.67913,0.85549,0.28871,0.1888
2015-08-11 18:00:00,0.87152,1.51622,1.63107,0.54589,0.19803,0.01276
2015-08-11 19:00:00,0.26591,1.51192,1.57611,0.25498,0.10818,-0.16144
2015-08-11 20:00:00,0.00073,1.5637,1.54842,0.10268,0.04954,-0.13622
2015-08-11 21:00:00,0.0,1.50848,1.52924,0.04055,0.03836,-0.09967
2015-08-11 22:00:00,0.0,1.47684,1.51393,0.00566,0.03219,-0.07495
2015-08-11 23:00:00,0.0,1.53967,1.50968,0.0024,0.03031,-0.00272
2015-08-12 00:00:00,0.0,1.5926,1.50419,0.00452,0.04834,0.03555
