Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-11 01:00:00,0.0,1.44425,1.47563,-0.01001,-0.00065,-0.02072
2015-08-11 02:00:00,0.0,1.49706,1.4753,-0.00353,0.00572,0.01956
2015-08-11 03:00:00,0.0,1.43767,1.46531,-0.01586,0.00607,-0.01785
2015-08-11 04:00:00,0.0,1.43511,1.45789,-0.01174,0.0011,-0.01214
2015-08-11 05:00:00,0.0,1.43272,1.45292,-0.01562,0.00132,-0.0059
2015-08-11 06:00:00,0.01296,1.42544,1.44809,-0.01108,0.00119,0.0002
2015-08-11 07:00:00,0.38554,1.42282,1.48012,0.06013,0.05935,0.20877
2015-08-11 08:00:00,1.01472,1.43779,1.54155,0.2346,0.14594,0.53043
2015-08-11 09:00:00,1.63669,1.45273,1.60393,0.4998,0.24022,0.74548
2015-08-11 10:00:00,2.18172,1.46275,1.66209,0.77213,0.33316,0.87708
2015-08-11 11:00:00,2.60673,1.44867,1.69841,1.07485,0.42562,0.85652
2015-08-11 12:00:00,2.86448,1.45089,1.72751,1.31745,0.45243,0.81798
2015-08-11 13:00:00,2.93939,1.45554,1.74136,1.46295,0.45823,0.73239
2015-08-11 14:00:00,2.82694,1.45824,1.747,1.43892,0.44777,0.65149
2015-08-11 15:00:00,2.53994,1.46404,1.73276,1.37251,0.40365,0.49505
2015-08-11 16:00:00,2.0847,1.47647,1.70261,1.19669,0.34449,0.31738
2015-08-11 17:00:00,1.51489,1.47136,1.66328,0.90643,0.2676,0.14894
2015-08-11 18:00:00,0.88257,1.4683,1.61495,0.57865,0.18374,-0.02648
2015-08-11 19:00:00,0.26832,1.46725,1.56284,0.26157,0.0932,-0.18205
2015-08-11 20:00:00,0.00073,1.46065,1.52832,0.09963,0.03805,-0.20461
2015-08-11 21:00:00,0.0,1.46006,1.51421,0.039,0.02653,-0.11968
2015-08-11 22:00:00,0.0,1.45746,1.50209,0.01122,0.02352,-0.07938
2015-08-11 23:00:00,0.0,1.45925,1.49049,-0.00138,0.01027,-0.04012
2015-08-12 00:00:00,0.0,1.45472,1.47982,-0.00265,0.00147,-0.02393
