Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-11 01:00:00,0.0,1.45128,1.48426,0.0357,0.00524,-0.07391
2015-08-11 02:00:00,0.0,1.45168,1.4783,0.0276,0.0049,-0.05913
2015-08-11 03:00:00,0.0,1.45331,1.47477,0.00823,0.00587,-0.03556
2015-08-11 04:00:00,0.0,1.46151,1.47061,-0.00474,0.00313,-0.0075
2015-08-11 05:00:00,0.0,1.45912,1.46706,-0.00751,0.00234,-0.00277
2015-08-11 06:00:00,0.01286,1.44375,1.46768,-0.01386,0.00737,-0.00457
2015-08-11 07:00:00,0.38401,1.44427,1.50078,0.07481,0.04609,0.20659
2015-08-11 08:00:00,1.01047,1.46406,1.56395,0.30866,0.10172,0.5002
2015-08-11 09:00:00,1.62494,1.49404,1.64098,0.56028,0.15592,0.7618
2015-08-11 10:00:00,2.16322,1.51223,1.69993,0.91921,0.20921,0.8471
2015-08-11 11:00:00,2.5801,1.51364,1.74493,1.24303,0.249,0.85678
2015-08-11 12:00:00,2.83047,1.5136,1.76473,1.57107,0.26005,0.74822
2015-08-11 13:00:00,2.89632,1.51983,1.77399,1.7241,0.25906,0.659
2015-08-11 14:00:00,2.73062,1.54767,1.77413,1.68731,0.24835,0.56851
2015-08-11 15:00:00,2.18632,1.57209,1.74463,1.43108,0.20924,0.37346
2015-08-11 16:00:00,1.19794,1.62064,1.6803,0.94894,0.13828,0.05106
2015-08-11 17:00:00,1.39451,1.54172,1.68114,0.89238,0.14937,0.21334
2015-08-11 18:00:00,0.87821,1.51427,1.65288,0.49579,0.133,0.11081
2015-08-11 19:00:00,0.26682,1.51139,1.60326,0.18488,0.06713,-0.07706
2015-08-11 20:00:00,0.00073,1.5106,1.56628,0.06841,0.01958,-0.14295
2015-08-11 21:00:00,0.0,1.5163,1.54846,0.04994,0.01311,-0.09522
2015-08-11 22:00:00,0.0,1.52142,1.53747,0.01676,0.00822,-0.04103
2015-08-11 23:00:00,0.0,1.52425,1.52947,0.01191,0.00912,-0.02625
2015-08-12 00:00:00,0.0,1.51461,1.51788,0.02949,0.01039,-0.04315
