Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-11 01:00:00,0.0,1.51591,1.45623,-0.01244,0.00517,0.06694
2015-08-11 02:00:00,0.0,1.47605,1.44324,-0.00536,-0.00013,0.03829
2015-08-11 03:00:00,0.0,1.45333,1.43519,-0.00645,-0.00315,0.02774
2015-08-11 04:00:00,0.0,1.46557,1.43245,-0.01401,0.00123,0.0459
2015-08-11 05:00:00,0.0,1.41449,1.42021,-0.01227,-0.0063,0.01285
2015-08-11 06:00:00,0.01298,1.40325,1.41656,-0.02013,-0.00493,0.02472
2015-08-11 07:00:00,0.38637,1.39989,1.45107,0.01511,0.05194,0.26813
2015-08-11 08:00:00,1.01727,1.40682,1.51377,0.17701,0.14043,0.59287
2015-08-11 09:00:00,1.63848,1.4222,1.58833,0.3922,0.21623,0.86392
2015-08-11 10:00:00,2.18364,1.43834,1.65895,0.65285,0.28737,1.0228
2015-08-11 11:00:00,2.59627,1.45055,1.70119,1.00589,0.34699,0.99276
2015-08-11 12:00:00,2.8513,1.47256,1.73394,1.25145,0.3858,0.95267
2015-08-11 13:00:00,2.92622,1.48684,1.75132,1.38485,0.40969,0.8672
2015-08-11 14:00:00,2.81545,1.4765,1.75458,1.37315,0.4066,0.75762
2015-08-11 15:00:00,2.52535,1.47035,1.73558,1.31503,0.3741,0.57099
2015-08-11 16:00:00,2.06854,1.49743,1.7055,1.19511,0.27881,0.38655
2015-08-11 17:00:00,1.49849,1.51889,1.66654,0.89075,0.22517,0.23492
2015-08-11 18:00:00,0.84011,1.54212,1.61874,0.52964,0.16088,0.07296
2015-08-11 19:00:00,0.26406,1.51833,1.56667,0.21935,0.08299,-0.08662
2015-08-11 20:00:00,0.00072,1.49615,1.52902,0.06499,0.03095,-0.12808
2015-08-11 21:00:00,0.0,1.48718,1.51137,0.0212,0.01779,-0.06318
2015-08-11 22:00:00,0.0,1.47681,1.49436,0.0007,0.00477,-0.02302
2015-08-11 23:00:00,0.0,1.47338,1.48101,-0.00255,-0.00054,-0.00454
2015-08-12 00:00:00,0.0,1.46551,1.46935,-0.0016,-0.00107,-0.00117
