Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-09-11 01:00:00,0.0,1.26211,1.32994,0.02236,0.00885,-0.09904
2015-09-11 02:00:00,0.0,1.23827,1.32244,0.00378,0.00845,-0.09639
2015-09-11 03:00:00,0.0,1.26338,1.31798,0.00794,0.0092,-0.07174
2015-09-11 04:00:00,0.0,1.22296,1.31027,0.00141,0.00783,-0.09655
2015-09-11 05:00:00,0.0,1.21373,1.30465,-0.00472,0.00624,-0.09244
2015-09-11 06:00:00,0.0,1.20328,1.30043,-0.0185,0.00458,-0.08323
2015-09-11 07:00:00,0.21286,1.20492,1.31175,0.0291,0.00993,0.06699
2015-09-11 08:00:00,0.86063,1.21516,1.36212,0.21549,0.02598,0.47221
2015-09-11 09:00:00,1.52342,1.23535,1.4341,0.40583,0.04179,0.87705
2015-09-11 10:00:00,2.09489,1.26032,1.51302,0.61424,0.06062,1.16733
2015-09-11 11:00:00,2.52757,1.26472,1.57134,0.92929,0.08515,1.20651
2015-09-11 12:00:00,2.77672,1.27511,1.61204,1.20354,0.09536,1.14089
2015-09-11 13:00:00,2.8277,1.27759,1.63224,1.37402,0.10034,0.99868
2015-09-11 14:00:00,2.67657,1.27782,1.62978,1.44773,0.09715,0.77973
2015-09-11 15:00:00,2.33375,1.2746,1.61016,1.36517,0.08418,0.54884
2015-09-11 16:00:00,1.82103,1.29461,1.57985,1.13582,0.06061,0.33936
2015-09-11 17:00:00,1.19188,1.31206,1.53705,0.81718,0.04108,0.10862
2015-09-11 18:00:00,0.51873,1.30691,1.4823,0.46304,0.02461,-0.14431
2015-09-11 19:00:00,0.03653,1.30384,1.43217,0.18189,0.01157,-0.28525
2015-09-11 20:00:00,0.0,1.2868,1.40784,0.08649,0.00876,-0.21629
2015-09-11 21:00:00,0.0,1.2788,1.39024,0.04665,0.0048,-0.16289
2015-09-11 22:00:00,0.0,1.28412,1.37847,0.01524,0.00318,-0.11276
2015-09-11 23:00:00,0.0,1.27282,1.36731,0.0031,0.00243,-0.10003
2015-09-12 00:00:00,0.0,1.26861,1.3582,-0.00513,0.00322,-0.08769
