Time,Temperature [°C],Mixing Ratio [kg/kg],Vapor Pressure [hPa],Wind Speed [m/s],Wind Direction [°],u [m/s],v [m/s],Surface Pressure [hPa],Sea Level Pressure [hPa],Skin Temperature [°C],Top Soil Layer Temperature [°C],Rainfall [mm],Cloud Water [kg/m^2]
2015-09-11 00:10:00,20.22738,0.01134,18.08158,1.43653,248.86371,1.33989,0.518,1010.0915625,1012.3098104,20.28936,21.94357,0.0,0.0
2015-09-11 00:20:00,20.21188,0.01128,17.98752,1.41059,253.65621,1.35359,0.39694,1010.0857812,1012.3042144,20.24459,21.8901,0.0,0.0
2015-09-11 00:30:00,20.20095,0.01124,17.92442,1.35725,261.74083,1.34318,0.19497,1010.0607031,1012.2792178,20.1994,21.83883,0.0,0.0
2015-09-11 00:40:00,20.18652,0.01121,17.87687,1.30267,269.07812,1.3025,0.02096,1010.0292969,1012.2478923,20.15533,21.79107,0.0,0.0
2015-09-11 00:50:00,20.16454,0.01119,17.84475,1.2777,275.51412,1.27179,-0.12278,1009.9849219,1012.2036131,20.11001,21.74334,0.0,0.0
2015-09-11 01:00:00,20.1332,0.01119,17.84434,1.25785,280.80095,1.23557,-0.23572,1009.9616406,1012.180518,20.06335,21.69558,0.0,0.0
2015-09-11 01:10:00,20.09356,0.0112,17.86059,1.19197,282.35642,1.16436,-0.25507,1009.9946094,1012.2138461,20.01391,21.64782,0.0,0.0
2015-09-11 01:20:00,20.03701,0.01123,17.90771,1.06628,281.69416,1.04415,-0.21612,1010.0019531,1012.2215941,19.95931,21.60006,0.0,0.0
2015-09-11 01:30:00,19.9631,0.01127,17.97023,0.90608,287.09424,0.86605,-0.26634,1009.9947656,1012.2148972,19.90066,21.55245,0.0,0.0
2015-09-11 01:40:00,19.88421,0.01132,18.04827,0.7208,294.04738,0.65824,-0.29372,1009.9803125,1012.2009434,19.84292,21.50741,0.0,0.0
2015-09-11 01:50:00,19.80755,0.01135,18.09513,0.49784,298.38597,0.43799,-0.23668,1009.9740625,1012.1952209,19.78335,21.46517,0.0,0.0
2015-09-11 02:00:00,19.73821,0.01138,18.1416,0.28617,316.9153,0.19548,-0.209,1009.9461719,1012.167755,19.73333,21.42312,0.0,0.0
2015-09-11 02:10:00,19.68295,0.0114,18.172,0.25442,357.4251,0.01143,-0.25416,1009.8953906,1012.1172547,19.70382,21.37728,0.0,0.0
2015-09-11 02:20:00,19.63946,0.01141,18.18608,0.2769,6.03897,-0.02913,-0.27537,1009.8082031,1012.0301923,19.65524,21.33117,0.0,0.0
2015-09-11 02:30:00,19.60449,0.01141,18.18462,0.16195,4.11456,-0.01162,-0.16154,1009.7270312,1011.9491075,19.59283,21.28912,0.0,0.0
2015-09-11 02:40:00,19.5751,0.0114,18.16761,0.06748,85.68127,-0.06729,-0.00508,1009.6517188,1011.8738662,19.54833,21.24709,0.0,0.0
2015-09-11 02:50:00,19.52844,0.01138,18.13524,0.21998,126.32046,-0.17724,0.13029,1009.5924219,1011.8148204,19.50616,21.20501,0.0,0.0
