Time,Temperature [°C],Mixing Ratio [kg/kg],Vapor Pressure [hPa],Wind Speed [m/s],Wind Direction [°],u [m/s],v [m/s],Surface Pressure [hPa],Sea Level Pressure [hPa],Skin Temperature [°C],Top Soil Layer Temperature [°C],Rainfall [mm],Cloud Water [kg/m^2]
2015-09-11 00:10:00,21.43884,0.01271,20.13973,1.43867,203.58483,0.57562,1.3185,1005.9661719,1008.1644385,21.0537,22.24539,0.0,0.0
2015-09-11 00:20:00,21.43582,0.01256,19.90668,1.48551,233.05225,1.18719,0.89292,1005.9625,1008.1609809,20.94555,22.17022,0.0,0.0
2015-09-11 00:30:00,22.02279,0.01225,19.4247,1.69771,294.05542,1.55026,-0.69202,1005.9548438,1008.1493437,21.0982,22.10415,0.0,0.0
2015-09-11 00:40:00,22.59246,0.01208,19.16003,3.31724,327.57922,1.77848,-2.80019,1005.9417969,1008.1322623,21.37484,22.06887,0.0,0.0
2015-09-11 00:50:00,22.65133,0.01209,19.17608,4.09298,326.75226,2.24402,-3.42299,1005.9675781,1008.1576499,21.41757,22.05035,0.0,0.0
2015-09-11 01:00:00,22.6899,0.01196,18.97391,4.33203,326.58651,2.38555,-3.61603,1005.9744531,1008.1644266,21.42584,22.03558,0.0,0.0
2015-09-11 01:10:00,22.69601,0.01193,18.92829,4.42398,326.48097,2.44298,-3.68829,1006.0319531,1008.2220463,21.41564,22.0231,0.0,0.0
2015-09-11 01:20:00,22.63891,0.01202,19.06861,4.38879,325.81269,2.46606,-3.63043,1006.0441406,1008.2345641,21.38345,22.00976,0.0,0.0
2015-09-11 01:30:00,22.5108,0.01241,19.67553,4.11553,327.23235,2.22746,-3.46064,1006.0605469,1008.2514383,21.33651,21.99157,0.0,0.0
2015-09-11 01:40:00,22.35269,0.01293,20.48294,3.83496,334.31455,1.66219,-3.45602,1006.0492969,1008.2406467,21.2731,21.96945,0.0,0.0
2015-09-11 01:50:00,22.28262,0.01318,20.87064,3.71715,338.91731,1.33712,-3.46833,1006.0435938,1008.2351195,21.16918,21.94106,0.0,0.0
2015-09-11 02:00:00,22.23892,0.013,20.59125,3.79674,334.99229,1.60503,-3.4408,1006.0342969,1008.226366,21.09854,21.90585,0.0,0.0
2015-09-11 02:10:00,22.21078,0.01275,20.20341,3.71204,337.20888,1.43794,-3.42222,1006.0438281,1008.2364591,21.01681,21.86944,0.0,0.0
2015-09-11 02:20:00,22.19586,0.01221,19.36333,3.6115,340.50435,1.20528,-3.40444,1005.9979688,1008.1913285,20.96304,21.83315,0.0,0.0
2015-09-11 02:30:00,22.08315,0.01185,18.80243,3.3751,344.78014,0.88604,-3.25672,1005.9626562,1008.157256,20.87863,21.79345,0.0,0.0
2015-09-11 02:40:00,21.92874,0.01172,18.59926,2.96204,349.30336,0.54978,-2.91057,1005.9239844,1008.1198226,20.73727,21.74905,0.0,0.0
2015-09-11 02:50:00,21.65243,0.01187,18.83284,2.06376,1.10695,-0.03987,-2.06337,1005.9241406,1008.1218396,21.11157,21.69723,0.0,0.01015
2015-09-11 03:00:00,20.95754,0.01197,18.98842,1.03954,50.4771,-0.80187,-0.66155,1005.9202344,1008.1229896,20.35223,21.63693,0.0,0.0
2015-09-11 03:10:00,20.36923,0.01192,18.91066,1.61376,136.73009,-1.10613,1.17503,1005.9239844,1008.1312347,20.25094,21.57696,0.0,0.0
2015-09-11 03:20:00,20.16232,0.0119,18.87975,1.93384,159.0765,-0.69061,1.80632,1005.9358594,1008.1447213,20.0765,21.49658,0.0,0.0
2015-09-11 03:30:00,20.06964,0.01191,18.89584,1.62645,167.37664,-0.35545,1.58713,1005.9638281,1008.173437,19.97704,21.41464,0.0,0.0
2015-09-11 03:40:00,20.0129,0.01193,18.9279,1.41121,164.10638,-0.38646,1.35726,1006.0133594,1008.2234785,19.89321,21.3334,0.0,0.0
2015-09-11 03:50:00,19.93823,0.01194,18.94444,1.35,148.92208,-0.69688,1.15623,1006.0649219,1008.2757046,19.8114,21.25219,0.0,0.0
2015-09-11 04:00:00,19.87881,0.01193,18.93054,1.45779,137.13805,-0.99164,1.06855,1006.1535156,1008.3649552,19.73898,21.17397,0.0,0.0
2015-09-11 04:10:00,19.859,0.01193,18.9328,1.39562,139.56363,-0.90521,1.06225,1006.2739844,1008.4858385,19.67324,21.09844,0.0,0.0
2015-09-11 04:20:00,19.83322,0.01192,18.91957,1.33451,144.98654,-0.7657,1.09299,1006.3982031,1008.6105385,19.60735,21.02624,0.0,0.0
2015-09-11 04:30:00,19.79867,0.01192,18.92097,1.33149,150.36942,-0.6583,1.15737,1006.4730469,1008.6858081,19.54324,20.95641,0.0,0.0
2015-09-11 04:40:00,19.7893,0.01191,18.90648,1.29797,159.58322,-0.45279,1.21643,1006.5309375,1008.7439102,19.48452,20.88833,0.0,0.0
2015-09-11 04:50:00,19.80657,0.01188,18.86042,1.1916,160.5127,-0.39752,1.12334,1006.5664062,1008.7793665,19.41781,20.82421,0.0,0.0
2015-09-11 05:00:00,19.7991,0.01182,18.76841,1.07219,146.92966,-0.58506,0.8985,1006.6450781,1008.8583484,19.35201,20.76006,0.0,0.0
2015-09-11 05:10:00,19.72473,0.01174,18.64531,1.06155,128.93565,-0.82573,0.66713,1006.7303906,1008.9445186,19.28777,20.69595,0.0,0.0
2015-09-11 05:20:00,19.65704,0.01164,18.49028,1.27146,117.18214,-1.13104,0.58083,1006.7777344,1008.9926132,19.23831,20.63659,0.0,0.0
2015-09-11 05:30:00,19.61855,0.01149,18.25632,1.45603,118.22458,-1.28291,0.6886,1006.7778906,1008.9932628,19.18618,20.57815,0.0,0.0
2015-09-11 05:40:00,19.63851,0.01128,17.92891,1.43777,127.12561,-1.14636,0.86779,1006.7950781,1009.0106191,19.13055,20.51974,0.0,0.0
2015-09-11 05:50:00,19.70168,0.01097,17.44525,1.48451,139.17258,-0.97055,1.1233,1006.8257812,1009.0413278,19.09548,20.4653,0.0,0.0
2015-09-11 06:00:00,19.74905,0.01068,16.99232,1.56412,149.74621,-0.78805,1.35109,1006.8533594,1009.0689978,19.06039,20.41256,0.0,0.0
2015-09-11 06:10:00,19.79705,0.01054,16.77356,1.66025,156.42013,-0.66415,1.52163,1006.8694531,1009.0849516,19.13519,20.36669,0.0,0.0
2015-09-11 06:20:00,19.86962,0.01053,16.75759,1.62218,157.73279,-0.61469,1.50121,1006.8500781,1009.0649981,19.42861,20.3453,0.0,0.0
2015-09-11 06:30:00,19.9696,0.01054,16.77363,1.62256,154.91587,-0.68788,1.46953,1006.8736719,1009.0878741,19.81112,20.35812,0.0,0.0
2015-09-11 06:40:00,20.04373,0.01057,16.82079,1.78699,148.59216,-0.93125,1.52516,1006.8861719,1009.0998008,20.19924,20.40511,0.0,0.0
2015-09-11 06:50:00,20.2026,0.01068,16.99296,1.93372,143.6714,-1.14556,1.55787,1006.8904688,1009.1027593,20.63525,20.48461,0.0,0.0
2015-09-11 07:00:00,20.42968,0.01084,17.24284,2.0913,142.88849,-1.26183,1.66774,1006.870625,1009.0809443,21.11541,20.59774,0.0,0.0
2015-09-11 07:10:00,20.6264,0.01098,17.46125,2.4896,148.03249,-1.31809,2.11205,1006.8464844,1009.0550814,21.58901,20.73968,0.0,0.0
2015-09-11 07:20:00,20.94433,0.01103,17.53858,2.48727,150.6974,-1.21732,2.16901,1006.8001562,1009.0061945,22.13262,20.91299,0.0,0.0
2015-09-11 07:30:00,21.32443,0.01098,17.4608,2.49212,153.24241,-1.122,2.22526,1006.8199219,1009.0232197,22.72769,21.11938,0.0,0.0
2015-09-11 07:40:00,21.69384,0.01098,17.46092,2.41481,155.19735,-1.013,2.19206,1006.8263281,1009.0268763,23.36813,21.35864,0.0,0.0
2015-09-11 07:50:00,22.10674,0.01098,17.46154,2.13383,158.54725,-0.78041,1.986,1006.8620312,1009.0595766,24.04412,21.63052,0.0,0.0
2015-09-11 08:00:00,22.51019,0.01099,17.47851,1.79733,161.15121,-0.58067,1.70095,1006.9388281,1009.1335255,24.7264,21.93469,0.0,0.0
2015-09-11 08:10:00,22.90719,0.01099,17.47924,1.52149,159.68681,-0.52819,1.42687,1006.9810156,1009.1728586,25.41378,22.26516,0.0,0.0
2015-09-11 08:20:00,23.29867,0.01101,17.5107,1.36695,148.95727,-0.7049,1.17118,1006.9922656,1009.1812088,26.08514,22.61999,0.0,0.0
2015-09-11 08:30:00,23.72085,0.01103,17.54235,1.25875,140.35205,-0.80317,0.96921,1007.0146094,1009.2004583,26.78961,22.99496,0.0,0.0
2015-09-11 08:40:00,24.3807,0.01098,17.46492,0.89056,298.81907,0.78026,-0.42929,1007.0549219,1009.2360712,27.41079,23.39141,0.0,0.0
2015-09-11 08:50:00,24.57729,0.01092,17.37233,4.14873,334.76052,1.76903,-3.75266,1007.1246875,1009.3046254,27.6632,23.77642,0.0,0.0
2015-09-11 09:00:00,24.67352,0.01093,17.38881,4.67781,331.64843,2.2214,-4.11671,1007.1735938,1009.3529192,28.22732,24.15499,0.0,0.0
2015-09-11 09:10:00,24.78283,0.01095,17.42135,4.64343,330.04374,2.31864,-4.0231,1007.2469531,1009.4256102,28.68279,24.5353,0.0,0.0
2015-09-11 09:20:00,24.92126,0.01097,17.4533,4.56447,329.00022,2.35086,-3.91253,1007.28625,1009.4639528,29.19619,24.91735,0.0,0.0
2015-09-11 09:30:00,25.05523,0.01097,17.45344,4.52797,326.16363,2.52128,-3.76108,1007.2942188,1009.4709594,29.69058,25.3002,0.0,0.0
2015-09-11 09:40:00,25.18344,0.01099,17.48465,4.50833,322.80364,2.72551,-3.5912,1007.2909375,1009.4667081,30.1531,25.68109,0.0,0.0
2015-09-11 09:50:00,25.29684,0.01097,17.45353,4.56192,318.43067,3.02695,-3.41302,1007.2992969,1009.4742843,30.58318,26.05837,0.0,0.0
2015-09-11 10:00:00,25.35797,0.01098,17.46931,4.67089,313.80913,3.37075,-3.23346,1007.3075,1009.482046,30.97006,26.4284,0.0,0.0
2015-09-11 10:10:00,25.40383,0.01099,17.48419,4.76325,310.75332,3.60829,-3.10947,1007.2642188,1009.4383238,31.36721,26.79077,0.0,0.0
2015-09-11 10:20:00,25.4295,0.01097,17.4516,4.80802,310.91641,3.63326,-3.14905,1007.1876562,1009.3614352,31.71716,27.1452,0.0,0.0
2015-09-11 10:30:00,25.48663,0.01104,17.55923,4.77198,314.10737,3.42646,-3.32132,1007.0848438,1009.2578924,32.09231,27.49117,0.0,0.0
2015-09-11 10:40:00,25.57971,0.01105,17.57269,4.7723,319.56892,3.09499,-3.63261,1006.9610938,1009.1331845,32.44119,27.83004,0.0,0.0
2015-09-11 10:50:00,25.73141,0.01119,17.7902,4.71911,323.36593,2.81591,-3.78691,1006.8928906,1009.0635462,32.83898,28.16332,0.0,0.0
2015-09-11 11:00:00,25.90164,0.01113,17.69478,4.64216,320.25449,2.9681,-3.56932,1006.7955469,1008.9648348,33.17327,28.49154,0.0,0.0
2015-09-11 11:10:00,26.00341,0.01107,17.59985,4.62512,313.46575,3.35684,-3.18171,1006.7266406,1008.8951202,33.48016,28.81155,0.0,0.0
2015-09-11 11:20:00,26.0194,0.01108,17.61448,4.73371,306.57338,3.80161,-2.82059,1006.6700781,1008.8383067,33.72057,29.12103,0.0,0.0
2015-09-11 11:30:00,25.93542,0.01088,17.30195,4.99822,301.78714,4.24854,-2.63289,1006.6675,1008.8365956,33.88598,29.40911,0.0,0.0
2015-09-11 11:40:00,25.87573,0.01074,17.08327,5.0404,304.52474,4.15269,-2.85671,1006.6782031,1008.8479395,34.07348,29.68115,0.0,0.0
2015-09-11 11:50:00,25.95233,0.01077,17.13041,4.8665,313.13033,3.55158,-3.32703,1006.6913281,1008.8604971,34.32815,29.94375,0.0,0.0
2015-09-11 12:00:00,26.0985,0.01073,17.06701,4.78115,322.98655,2.87827,-3.81772,1006.6411719,1008.8092248,34.55221,30.19784,0.0,0.0
2015-09-11 12:10:00,26.27007,0.01066,16.9572,4.91396,329.36928,2.50368,-4.22831,1006.6204688,1008.7873254,34.73751,30.44113,0.0,0.0
2015-09-11 12:20:00,26.37664,0.01053,16.75421,4.99462,328.44782,2.61356,-4.25623,1006.6419531,1008.808255,34.89156,30.67285,0.0,0.0
2015-09-11 12:30:00,26.40997,0.01032,16.42503,5.18398,325.95832,2.90197,-4.2956,1006.6111719,1008.7774423,34.94406,30.88644,0.0,0.0
2015-09-11 12:40:00,26.51736,0.01008,16.0488,5.21953,324.22832,3.05111,-4.23488,1006.5892969,1008.7550585,35.0241,31.08328,0.0,0.0
2015-09-11 12:50:00,26.45272,0.01026,16.33034,5.42968,325.28206,3.0924,-4.46301,1006.5655469,1008.7314886,34.97311,31.25753,0.0,0.0
2015-09-11 13:00:00,26.50204,0.01023,16.28341,5.4669,321.70455,3.38793,-4.29056,1006.5679688,1008.7335982,35.08376,31.41641,0.0,0.0
2015-09-11 13:10:00,26.54128,0.01035,16.47238,5.40431,322.3664,3.29993,-4.27985,1006.6346875,1008.8000189,35.17062,31.56362,0.0,0.0
2015-09-11 13:20:00,26.61089,0.00968,15.4221,5.55384,324.14025,3.25346,-4.50113,1006.6152344,1008.7809011,35.09231,31.6939,0.0,0.0
2015-09-11 13:30:00,26.74352,0.00914,14.57253,5.51462,328.59353,2.8737,-4.70669,1006.4975,1008.6626645,35.14178,31.81127,0.0,0.0
2015-09-11 13:40:00,26.71841,0.00965,15.37036,5.51906,328.52045,2.88202,-4.7068,1006.309375,1008.473646,35.02313,31.91143,0.0,0.0
2015-09-11 13:50:00,26.68069,0.00969,15.43151,5.74237,326.24876,3.19039,-4.77454,1006.2061719,1008.3704409,34.86038,31.98766,0.0,0.0
2015-09-11 14:00:00,26.58422,0.00979,15.58687,5.86314,324.86212,3.37451,-4.7947,1006.1139844,1008.278621,34.7684,32.04592,0.0,0.0
2015-09-11 14:10:00,26.58245,0.00934,14.88023,5.75078,325.9406,3.22074,-4.76428,1006.0616406,1008.2267688,34.67935,32.08755,0.0,0.0
2015-09-11 14:20:00,26.59319,0.00934,14.87915,5.58823,325.47802,3.16698,-4.60419,1005.9880469,1008.1529391,34.55691,32.11776,0.0,0.0
2015-09-11 14:30:00,26.53616,0.00939,14.95577,5.5505,324.72787,3.2052,-4.53153,1005.8639062,1008.0288779,34.33413,32.12917,0.0,0.0
2015-09-11 14:40:00,26.46325,0.00999,15.89482,5.62063,324.38621,3.273,-4.56935,1005.7701562,1007.9346649,34.16549,32.12048,0.0,0.0
