Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-09-11 01:00:00,0.0,1.36337,1.36709,-0.03758,0.01189,0.02196
2015-09-11 02:00:00,0.0,1.47224,1.37117,-0.01867,0.01719,0.10255
2015-09-11 03:00:00,0.0,1.38841,1.36555,-0.03636,0.01415,0.04508
2015-09-11 04:00:00,0.0,1.37712,1.3626,-0.04347,0.0117,0.04628
2015-09-11 05:00:00,0.0,1.37297,1.35939,-0.04374,0.00847,0.04885
2015-09-11 06:00:00,0.0,1.36888,1.35814,-0.05587,0.00912,0.05748
2015-09-11 07:00:00,0.13779,1.41601,1.36935,-0.00646,0.01107,0.17985
2015-09-11 08:00:00,0.36419,1.47823,1.39037,0.08741,0.01799,0.34664
2015-09-11 09:00:00,0.9071,1.45585,1.43175,0.28439,0.04967,0.59714
2015-09-11 10:00:00,1.49916,1.44373,1.48244,0.56845,0.08445,0.80756
2015-09-11 11:00:00,1.2619,1.50795,1.48787,0.60036,0.08192,0.5997
2015-09-11 12:00:00,2.03685,1.449,1.53972,0.96019,0.11912,0.86682
2015-09-11 13:00:00,2.78134,1.36676,1.59875,1.30991,0.16043,1.07901
2015-09-11 14:00:00,2.63274,1.36754,1.60864,1.38132,0.15303,0.85728
2015-09-11 15:00:00,1.83246,1.4359,1.57332,1.15859,0.12167,0.41478
2015-09-11 16:00:00,1.38527,1.46599,1.54378,0.94207,0.108,0.2574
2015-09-11 17:00:00,0.72905,1.49161,1.49963,0.61902,0.07072,0.03128
2015-09-11 18:00:00,0.40988,1.39548,1.46161,0.3916,0.05386,-0.10172
2015-09-11 19:00:00,0.02994,1.46762,1.4286,0.19227,0.03883,-0.16213
2015-09-11 20:00:00,0.0,1.33524,1.40394,0.08864,0.0261,-0.18344
2015-09-11 21:00:00,0.0,1.3087,1.38897,0.04468,0.01719,-0.14214
2015-09-11 22:00:00,0.0,1.3301,1.38068,0.01849,0.01527,-0.08434
2015-09-11 23:00:00,0.0,1.36242,1.37473,0.01849,0.01232,-0.04311
2015-09-12 00:00:00,0.0,1.35931,1.36733,0.01646,0.00735,-0.03182
