Time,Temperature [°C],Mixing Ratio [kg/kg],Vapor Pressure [hPa],Wind Speed [m/s],Wind Direction [°],u [m/s],v [m/s],Surface Pressure [hPa],Sea Level Pressure [hPa],Skin Temperature [°C],Top Soil Layer Temperature [°C],Rainfall [mm],Cloud Water [kg/m^2]
2015-09-11 00:10:00,22.20831,0.01457,23.02845,2.95934,8.25078,-0.42468,-2.92871,1006.3542969,1008.5452067,22.28637,23.55001,0.00128,1e-05
2015-09-11 00:20:00,22.14626,0.01459,23.0605,3.26946,9.51157,-0.54027,-3.22452,1006.4047656,1008.5962197,22.21087,23.49157,0.0,0.0
2015-09-11 00:30:00,22.1983,0.01444,22.82819,3.31228,0.26671,-0.01542,-3.31224,1006.3782812,1008.56949,22.18533,23.43478,0.0,0.0
2015-09-11 00:40:00,22.33666,0.01436,22.70275,3.38283,2.49925,-0.14751,-3.37961,1006.2975,1008.4876119,22.69457,23.39745,0.00835,0.75548
2015-09-11 00:50:00,22.1022,0.01438,22.73179,3.16136,4.131,-0.22774,-3.15315,1006.2149219,1008.4065685,22.13247,23.36013,0.03289,0.0511
2015-09-11 01:00:00,22.07836,0.01455,22.99751,3.3235,356.83858,0.18329,-3.31845,1006.3521875,1008.5440847,22.56292,23.35247,0.12301,0.32685
2015-09-11 01:10:00,22.02938,0.01456,23.01165,3.4139,6.83159,-0.40609,-3.38966,1006.295,1008.4871235,22.38995,23.33849,0.05006,0.00026
2015-09-11 01:20:00,21.95297,0.0145,22.91796,3.83055,357.03775,0.19796,-3.82543,1006.2503906,1008.4430647,21.98486,23.28008,0.0,0.0
2015-09-11 01:30:00,21.95968,0.01441,22.77936,4.70546,2.26625,-0.18607,-4.70178,1006.2691406,1008.4619251,21.95602,23.22341,0.0,0.0
2015-09-11 01:40:00,21.96078,0.0144,22.76319,4.94513,4.89339,-0.42183,-4.9271,1006.2372656,1008.4299857,21.91598,23.17071,0.0,0.0
2015-09-11 01:50:00,21.96475,0.0144,22.76353,4.9261,9.51429,-0.81425,-4.85834,1006.2524219,1008.4451455,21.89279,23.11892,0.0,0.0
2015-09-11 02:00:00,21.99514,0.01439,22.74773,5.09314,8.08471,-0.71628,-5.04252,1006.2367188,1008.4291955,21.87704,23.07189,0.0,0.0
2015-09-11 02:10:00,21.92706,0.0143,22.60978,3.88563,0.34077,-0.02311,-3.88557,1006.286875,1008.4800869,21.83511,23.02545,0.00061,0.12516
2015-09-11 02:20:00,22.1152,0.01444,22.82691,3.3363,358.66005,0.07802,-3.33538,1006.3221875,1008.5138915,22.4284,23.03597,0.03168,0.10704
2015-09-11 02:30:00,21.85366,0.01441,22.78058,2.93713,5.0673,-0.25942,-2.92565,1006.3232812,1008.5169727,21.80966,23.02517,0.0,0.0
2015-09-11 02:40:00,21.72894,0.0144,22.76441,2.89826,1.35325,-0.06845,-2.89745,1006.2915625,1008.4861269,21.72482,22.97476,0.0,0.0
2015-09-11 02:50:00,21.695,0.01418,22.42412,2.9916,353.50603,0.33835,-2.97241,1006.2800781,1008.4751627,21.67111,22.92712,0.0,0.0
2015-09-11 03:00:00,21.63677,0.01411,22.31418,2.75044,352.24038,0.37136,-2.72525,1006.20375,1008.3991952,21.60671,22.87966,0.0,0.0
2015-09-11 03:10:00,21.61169,0.01409,22.28435,2.18941,347.57631,0.47103,-2.13814,1006.253125,1008.4488915,21.58083,22.83264,0.0,0.0
2015-09-11 03:20:00,21.63131,0.01402,22.17582,2.16927,346.8463,0.49365,-2.11235,1006.2414844,1008.4371723,21.57827,22.79702,0.0,0.0
2015-09-11 03:30:00,21.60995,0.01399,22.12894,2.09923,346.3051,0.497,-2.03955,1006.22,1008.4158402,21.55239,22.75567,0.0,0.0
2015-09-11 03:40:00,21.5809,0.0142,22.45361,2.3735,353.45168,0.27068,-2.35801,1006.21625,1008.4120195,22.03045,22.75164,0.14947,0.00176
2015-09-11 03:50:00,21.57971,0.01432,22.64217,2.05452,343.65848,0.57806,-1.97152,1006.3529688,1008.548886,22.02453,22.7348,0.02234,0.07085
2015-09-11 04:00:00,21.42086,0.01438,22.73268,1.85735,343.33434,0.53266,-1.77933,1006.2550781,1008.4518872,21.47845,22.69653,0.00701,0.0
2015-09-11 04:10:00,21.48791,0.01441,22.78166,1.67412,339.78944,0.57836,-1.57105,1006.3710938,1008.5676158,21.55212,22.67425,0.00102,0.09105
2015-09-11 04:20:00,21.25308,0.01466,23.16763,1.49471,348.84799,0.2891,-1.46649,1006.3639062,1008.5618338,21.88186,22.67983,0.71534,1.61463
2015-09-11 04:30:00,21.32855,0.01462,23.10878,2.10157,13.87873,-0.5041,-2.04022,1006.4907812,1008.6884752,21.93194,22.67968,0.17922,0.25713
2015-09-11 04:40:00,21.14648,0.01466,23.17063,3.19808,0.23085,-0.01289,-3.19806,1006.4942969,1008.6933064,21.80862,22.67114,0.50409,1.15817
2015-09-11 04:50:00,21.23663,0.01461,23.09548,2.74963,347.60936,0.59,-2.68558,1006.5841406,1008.7827388,21.86251,22.66308,0.17056,0.78279
2015-09-11 05:00:00,21.27554,0.01473,23.28324,2.47239,342.9479,0.72501,-2.3637,1006.69,1008.8883788,21.87881,22.6578,0.11098,0.57115
2015-09-11 05:10:00,21.33529,0.0148,23.39695,2.40676,338.70974,0.87388,-2.2425,1006.9326562,1009.1310251,21.88366,22.65551,0.11217,1.17537
2015-09-11 05:20:00,21.12484,0.01492,23.57959,2.8335,316.75903,1.94114,-2.06415,1006.8208594,1009.0203982,21.80029,22.64547,0.80107,1.40185
2015-09-11 05:30:00,21.22854,0.01497,23.65961,2.64479,310.71429,2.00468,-1.72516,1006.9421875,1009.1411491,21.83587,22.63394,0.30162,0.10164
2015-09-11 05:40:00,21.52828,0.01502,23.73412,2.34839,324.68573,1.35751,-1.91627,1006.8296094,1009.0260197,22.00643,22.62206,0.00117,0.02687
2015-09-11 05:50:00,21.49734,0.01512,23.89031,2.04261,341.69472,0.64154,-1.93924,1006.9108594,1009.1075449,21.87438,22.61923,0.51656,2.57698
2015-09-11 06:00:00,21.53301,0.01472,23.27028,2.88794,329.35182,1.47217,-2.48453,1006.7973438,1008.9940472,21.9208,22.61508,0.76356,0.78427
2015-09-11 06:10:00,22.00421,0.01463,23.13336,3.01052,350.93976,0.47407,-2.97295,1006.8876562,1009.081165,22.11358,22.62505,0.02858,0.18964
2015-09-11 06:20:00,22.10754,0.01461,23.10337,2.55208,353.98131,0.26759,-2.53801,1006.9272656,1009.1201187,22.1882,22.64608,0.0,0.1744
2015-09-11 06:30:00,22.26495,0.01445,22.85598,2.39015,353.30557,0.27863,-2.37385,1006.9220312,1009.1139155,22.49322,22.68307,0.0,0.0051
2015-09-11 06:40:00,22.19586,0.0144,22.77938,2.44632,359.8575,0.00608,-2.44631,1006.9525781,1009.1451085,22.30618,22.72115,0.00249,0.56977
2015-09-11 06:50:00,22.26168,0.0144,22.77937,2.67864,4.3994,-0.20547,-2.67075,1006.9522656,1009.1443063,22.40811,22.74798,0.01472,0.35103
2015-09-11 07:00:00,22.67391,0.01441,22.79169,2.87699,343.89997,0.79783,-2.76415,1006.813125,1009.001792,23.191,22.79473,4e-05,0.0003
2015-09-11 07:10:00,22.83599,0.01436,22.71385,4.25029,340.98494,1.38482,-4.01836,1006.7892188,1008.9767003,23.80328,22.92745,0.00126,2e-05
2015-09-11 07:20:00,22.97924,0.01426,22.55746,4.32223,359.24844,0.05669,-4.32186,1006.7103906,1008.8967739,24.26861,23.06658,0.0,0.00014
2015-09-11 07:30:00,22.68286,0.01367,21.64528,4.66055,0.06373,-0.00518,-4.66054,1006.7596094,1008.9490746,22.91055,23.15179,0.01386,0.3216
2015-09-11 07:40:00,23.40118,0.01402,22.1868,4.05465,344.99158,1.05,-3.91634,1006.7382812,1008.921928,25.17254,23.26385,0.00477,2e-05
2015-09-11 07:50:00,23.72933,0.01397,22.11109,4.41586,341.19892,1.42316,-4.18025,1006.814375,1008.9958364,25.66451,23.51241,0.0,0.0
2015-09-11 08:00:00,23.90112,0.01415,22.39072,4.89575,336.15131,1.97946,-4.47773,1006.8625781,1009.0426433,26.13522,23.77874,0.0,0.0
2015-09-11 08:10:00,23.74328,0.01437,22.73031,4.94228,338.99774,1.77134,-4.61395,1006.8325,1009.0133698,25.73681,23.97952,0.0,0.01903
2015-09-11 08:20:00,23.9736,0.01414,22.3728,4.91592,330.57508,2.4151,-4.28176,1006.7521875,1008.9314946,26.98092,24.19482,0.0,0.00011
2015-09-11 08:30:00,22.87463,0.01476,23.33587,4.94796,326.04894,2.76336,-4.10441,1006.9611719,1009.1482115,24.31921,24.30532,0.40682,0.72441
2015-09-11 08:40:00,23.81265,0.01437,22.73116,4.3229,320.695,2.73834,-3.345,1006.8702344,1009.0506759,25.9685,24.47192,0.07705,0.0
2015-09-11 08:50:00,24.36022,0.01437,22.7297,5.62418,328.31285,2.95427,-4.78578,1006.8052344,1008.9815179,28.14416,24.80947,0.0,0.0
2015-09-11 09:00:00,23.70532,0.01431,22.63976,6.24969,344.95556,1.62222,-6.03548,1006.9314062,1009.1128487,28.22936,25.12789,0.00272,0.00429
2015-09-11 09:10:00,24.10812,0.01394,22.06603,4.92634,4.13284,-0.35504,-4.91353,1006.8771875,1009.0560416,28.14938,25.4512,0.00174,0.02365
2015-09-11 09:20:00,23.316,0.01418,22.43667,4.75602,352.17504,0.64752,-4.71173,1006.8419531,1009.0262413,25.40212,25.55535,0.0,0.21578
2015-09-11 09:30:00,24.17126,0.01441,22.79121,4.09131,333.98351,1.79457,-3.67673,1006.7910156,1008.9686003,28.68206,25.59921,0.0,0.01008
2015-09-11 09:40:00,24.8366,0.01433,22.66411,5.14626,339.11065,1.83497,-4.808,1006.6386719,1008.8111656,30.11163,25.98312,0.0,0.00061
2015-09-11 09:50:00,25.04678,0.01404,22.21603,5.95654,335.9613,2.42642,-5.43993,1006.6591406,1008.8305267,30.38687,26.36236,0.0,0.0
2015-09-11 10:00:00,25.30084,0.01361,21.54976,6.24675,332.36053,2.89791,-5.53389,1006.6386719,1008.8087285,30.86181,26.73687,0.0,0.0
2015-09-11 10:10:00,25.33645,0.01342,21.2558,6.31014,330.52453,3.10491,-5.4934,1006.6633594,1008.8334597,31.24929,27.10458,0.0,0.0
2015-09-11 10:20:00,25.33685,0.0136,21.53202,6.2908,329.69549,3.17431,-5.4312,1006.5335938,1008.7031749,31.67675,27.37005,0.00182,0.0
2015-09-11 10:30:00,25.22036,0.0144,22.77043,6.32065,332.94398,2.87502,-5.62893,1006.5549219,1008.7243459,31.80816,27.7235,0.0,0.0
2015-09-11 10:40:00,24.13452,0.01466,23.16975,5.83114,324.40449,3.39407,-4.74157,1006.4535156,1008.6303102,26.47045,27.871,0.0,0.51398
2015-09-11 10:50:00,25.45806,0.01377,21.79472,6.5757,326.4539,3.63378,-5.48046,1006.5046094,1008.6730232,32.32836,28.07113,0.0,0.00048
2015-09-11 11:00:00,25.6372,0.01318,20.87974,6.21026,326.5458,3.42353,-5.18138,1006.4795312,1008.647364,32.72961,28.41982,0.0,0.0
2015-09-11 11:10:00,25.44656,0.01369,21.66929,6.41883,326.25232,3.56589,-5.3372,1006.4336719,1008.6021215,32.87444,28.74578,0.0,0.0
2015-09-11 11:20:00,24.53387,0.01401,22.16271,6.325,323.43781,3.76777,-5.08031,1006.3463281,1008.5208232,28.61776,28.92703,0.0,0.18704
2015-09-11 11:30:00,24.14651,0.01429,22.59561,6.21248,325.06225,3.5578,-5.09284,1006.3427344,1008.519689,27.99273,28.74496,0.00454,0.37417
2015-09-11 11:40:00,24.01705,0.01421,22.47136,5.17784,324.37368,3.01607,-4.20872,1006.3167188,1008.494672,26.98763,28.50948,0.00275,0.48331
2015-09-11 11:50:00,23.89395,0.01448,22.88768,5.13299,329.18983,2.62909,-4.40856,1006.2753906,1008.4538018,27.42812,28.26461,0.00583,0.34666
2015-09-11 12:00:00,25.10186,0.01375,21.75554,4.92443,323.31829,2.9417,-3.94922,1006.1253906,1008.2956053,30.96118,28.30242,0.00094,0.06403
2015-09-11 12:10:00,25.92663,0.01322,20.93166,5.46546,331.27533,2.62671,-4.79288,1005.9922656,1008.1568973,33.42828,28.62481,0.0,0.00028
2015-09-11 12:20:00,25.74304,0.01353,21.41243,6.02236,333.17354,2.71783,-5.37422,1006.0108594,1008.1764555,31.42086,28.89611,7e-05,0.05165
2015-09-11 12:30:00,23.5649,0.0145,22.91527,7.11183,311.48668,5.32754,-4.7112,1006.1307812,1008.3112711,27.71221,28.78832,0.0084,0.19024
2015-09-11 12:40:00,25.92724,0.01363,21.5697,5.79677,304.86964,4.75599,-3.31408,1006.1228125,1008.2871831,33.41369,28.83318,0.00238,0.00074
2015-09-11 12:50:00,25.3496,0.0135,21.36942,6.73403,328.96885,3.47142,-5.77031,1006.17375,1008.3425941,31.29418,29.05456,0.0,0.03987
2015-09-11 13:00:00,25.58224,0.01346,21.30609,6.47251,325.32275,3.68255,-5.3228,1006.1096875,1008.2767553,32.97781,29.26635,0.0,0.0068
2015-09-11 13:10:00,25.89584,0.01366,21.61472,6.15756,326.09478,3.43481,-5.11054,1006.0560938,1008.220509,33.62014,29.57485,0.0,0.0
2015-09-11 13:20:00,25.81237,0.01329,21.04255,6.67971,328.21289,3.51863,-5.67783,1006.1061719,1008.2717851,33.53063,29.845,0.0,0.0
2015-09-11 13:30:00,25.78573,0.01343,21.26088,6.63214,329.90733,3.32535,-5.73823,1006.1697656,1008.3355253,33.57314,30.08431,0.0,0.0
2015-09-11 13:40:00,25.90286,0.01338,21.18261,6.60799,327.96507,3.50512,-5.60176,1006.1325,1008.2973959,33.63238,30.29806,0.0,0.0
2015-09-11 13:50:00,25.90719,0.01369,21.66185,6.69081,324.55026,3.8806,-5.4505,1006.0877344,1008.2520962,33.67733,30.48599,0.0,0.0
2015-09-11 14:00:00,25.40191,0.01416,22.3879,6.8043,323.19338,4.07656,-5.44794,1006.039375,1008.2066827,31.69692,30.61743,0.0,0.02204
2015-09-11 14:10:00,25.88018,0.01383,21.87776,6.90887,328.05734,3.65528,-5.86272,1006.0510938,1008.2153889,33.34371,30.75048,0.00312,6e-05
2015-09-11 14:20:00,25.93014,0.01367,21.62787,6.95516,330.23841,3.45249,-6.03776,1005.9475781,1008.1114983,33.37271,30.86459,0.0,0.0
2015-09-11 14:30:00,25.84808,0.01363,21.56506,6.89601,333.97708,3.02549,-6.19688,1005.90625,1008.0707283,33.19515,30.95452,0.0,0.0
2015-09-11 14:40:00,25.68841,0.01374,21.73483,7.05534,330.89214,3.43211,-6.16429,1005.8828125,1008.0482538,32.9364,31.01339,0.0,0.0
2015-09-11 14:50:00,25.70641,0.01339,21.19198,6.96079,331.21608,3.35167,-6.10072,1005.8419531,1008.0076349,32.86819,31.04702,0.0,0.0
2015-09-11 15:00:00,25.73437,0.01351,21.37789,6.62964,332.21658,3.09028,-5.86535,1005.8430469,1008.0083708,32.73574,31.07144,0.0,0.0
2015-09-11 15:10:00,25.66125,0.01355,21.43873,6.62709,331.74778,3.13696,-5.83762,1005.7914844,1007.9571753,32.50457,31.0729,0.0,0.0
2015-09-11 15:20:00,25.53628,0.01386,21.91885,6.56484,331.8715,3.095,-5.78948,1005.8067188,1007.9729429,32.21353,31.05328,0.0,0.0
2015-09-11 15:30:00,25.51107,0.01358,21.48483,6.53,332.2874,3.03669,-5.78095,1005.7750781,1007.9417845,31.99365,31.00961,0.0,0.0
2015-09-11 15:40:00,25.4876,0.01322,20.92696,6.43679,331.87192,3.03459,-5.67658,1005.766875,1007.9342067,31.64126,30.95132,0.0,0.0
2015-09-11 15:50:00,25.23959,0.01411,22.3041,6.60193,334.52389,2.83972,-5.95999,1005.7464062,1007.9143283,31.33129,30.86459,0.0,0.0
2015-09-11 16:00:00,25.19454,0.01366,21.60967,6.62564,333.68236,2.93746,-5.9389,1005.8215625,1007.9905653,30.93237,30.71475,0.0,0.0
2015-09-11 16:10:00,25.09377,0.01348,21.33102,6.69887,325.32633,3.811,-5.50919,1005.8247656,1007.9947455,30.60989,30.58578,0.0,0.0
2015-09-11 16:20:00,25.14401,0.01372,21.70367,6.09294,323.13368,3.65546,-4.87458,1005.8736719,1008.0430761,30.3832,30.45574,0.0,0.0
2015-09-11 16:30:00,25.15911,0.01389,21.96785,5.84771,328.13414,3.08719,-4.96638,1005.9257031,1008.0948863,30.10986,30.31814,0.0,0.0
2015-09-11 16:40:00,25.03991,0.01386,21.9229,5.71701,331.9362,2.68959,-5.04483,1005.9927344,1008.1629697,29.66058,30.16323,0.0,0.0
2015-09-11 16:50:00,24.91732,0.01372,21.70767,5.81325,332.66996,2.66895,-5.16436,1006.0596094,1008.2310666,29.24883,29.98565,0.0,0.0
2015-09-11 17:00:00,24.8467,0.01367,21.63295,5.67231,332.4072,2.62733,-5.02715,1006.1845312,1008.3568391,28.8565,29.7929,0.0,0.0
2015-09-11 17:10:00,24.70483,0.01332,21.09131,5.67415,330.83519,2.76514,-4.95479,1006.2146094,1008.3884788,28.37307,29.58224,0.0,0.0
2015-09-11 17:20:00,24.48504,0.01373,21.72872,5.59763,329.7855,2.81694,-4.83717,1006.3175,1008.4926587,27.8735,29.35342,0.0,0.0
