Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-09-11 01:00:00,0.0,1.35023,1.3726,-0.01688,0.01614,-0.02164
2015-09-11 02:00:00,0.0,1.46907,1.37643,0.00262,0.01904,0.07098
2015-09-11 03:00:00,0.0,1.39748,1.36979,-0.00093,0.01351,0.01512
2015-09-11 04:00:00,0.0,1.43221,1.37024,-0.0029,0.01211,0.05275
2015-09-11 05:00:00,0.0,1.47298,1.37165,-0.00055,0.01178,0.0901
2015-09-11 06:00:00,0.0,1.43871,1.36885,-0.00575,0.01207,0.06353
2015-09-11 07:00:00,0.10149,1.4118,1.3731,0.00687,0.01186,0.12146
2015-09-11 08:00:00,0.71402,1.39952,1.41496,0.19868,0.0343,0.4656
2015-09-11 09:00:00,1.21951,1.40369,1.45831,0.44007,0.05897,0.66585
2015-09-11 10:00:00,1.67079,1.40305,1.50498,0.69598,0.09246,0.78042
2015-09-11 11:00:00,2.13483,1.38318,1.54072,1.00937,0.11045,0.85748
2015-09-11 12:00:00,2.53973,1.38675,1.57834,1.3303,0.12728,0.89056
2015-09-11 13:00:00,1.89383,1.47972,1.55935,1.16167,0.10991,0.54262
2015-09-11 14:00:00,1.19523,1.50369,1.51898,0.86811,0.08186,0.22996
2015-09-11 15:00:00,1.89704,1.4195,1.55622,1.10096,0.10594,0.55341
2015-09-11 16:00:00,1.05718,1.47726,1.51237,0.78982,0.07665,0.15561
2015-09-11 17:00:00,0.76302,1.44156,1.48679,0.60508,0.06195,0.05075
2015-09-11 18:00:00,0.31848,1.43354,1.4486,0.36088,0.03883,-0.0963
2015-09-11 19:00:00,0.02008,1.36572,1.41719,0.12442,0.02901,-0.18483
2015-09-11 20:00:00,0.0,1.32625,1.39845,0.06773,0.02199,-0.16192
2015-09-11 21:00:00,0.0,1.28533,1.38501,0.01837,0.01421,-0.13225
2015-09-11 22:00:00,0.0,1.33029,1.37866,0.01021,0.00737,-0.06594
2015-09-11 23:00:00,0.0,1.30094,1.36928,0.00722,0.00503,-0.0806
2015-09-12 00:00:00,0.0,1.4199,1.36968,0.04378,0.00856,-0.00211
