Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-09-11 01:00:00,0.0,1.2276,1.32484,-0.00255,0.00052,-0.09522
2015-09-11 02:00:00,0.0,1.2264,1.31812,-0.00172,-8e-05,-0.08992
2015-09-11 03:00:00,0.0,1.22278,1.31275,-0.00694,0.00067,-0.08371
2015-09-11 04:00:00,0.0,1.22066,1.30803,-0.01061,0.00205,-0.0788
2015-09-11 05:00:00,0.0,1.21951,1.30405,-0.01601,0.00211,-0.07063
2015-09-11 06:00:00,0.0,1.22301,1.30104,-0.02105,0.0018,-0.05877
2015-09-11 07:00:00,0.21167,1.22688,1.31599,0.00033,0.00661,0.11562
2015-09-11 08:00:00,0.85712,1.23943,1.37185,0.15623,0.01966,0.5488
2015-09-11 09:00:00,1.51819,1.25943,1.44516,0.36568,0.0336,0.93318
2015-09-11 10:00:00,2.08958,1.27752,1.51902,0.63498,0.04584,1.16726
2015-09-11 11:00:00,2.51808,1.28951,1.57306,0.98932,0.05978,1.18544
2015-09-11 12:00:00,2.76738,1.2979,1.6126,1.25658,0.06713,1.12898
2015-09-11 13:00:00,2.8204,1.29556,1.63316,1.40838,0.07426,1.00016
2015-09-11 14:00:00,2.67017,1.29476,1.6352,1.43607,0.07557,0.81808
2015-09-11 15:00:00,2.32946,1.29407,1.61868,1.34095,0.06779,0.59611
2015-09-11 16:00:00,1.82355,1.29523,1.58826,1.10053,0.05954,0.37046
2015-09-11 17:00:00,1.19658,1.30197,1.5432,0.79783,0.04265,0.11487
2015-09-11 18:00:00,0.51904,1.31199,1.48879,0.44615,0.02611,-0.13003
2015-09-11 19:00:00,0.03654,1.30396,1.4378,0.1678,0.01444,-0.27955
2015-09-11 20:00:00,0.0,1.28438,1.41168,0.08374,0.01011,-0.22116
2015-09-11 21:00:00,0.0,1.27651,1.39422,0.03725,0.00611,-0.16108
2015-09-11 22:00:00,0.0,1.25724,1.3795,0.00842,0.00343,-0.13411
2015-09-11 23:00:00,0.0,1.25262,1.36759,-0.00436,0.00471,-0.11532
2015-09-12 00:00:00,0.0,1.24015,1.35644,-0.0072,0.00323,-0.11233
