Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-09-11 01:00:00,0.0,1.26929,1.33423,0.01068,0.00912,-0.08473
2015-09-11 02:00:00,0.0,1.2453,1.32632,0.00339,0.00603,-0.09044
2015-09-11 03:00:00,0.0,1.23822,1.32021,-0.00331,0.00636,-0.08504
2015-09-11 04:00:00,0.0,1.23046,1.31477,-0.00934,0.00677,-0.08175
2015-09-11 05:00:00,0.0,1.23512,1.3119,-0.02526,0.00752,-0.05904
2015-09-11 06:00:00,0.0,1.22805,1.30814,-0.02878,0.00673,-0.05804
2015-09-11 07:00:00,0.21238,1.22112,1.32037,0.00883,0.01015,0.09415
2015-09-11 08:00:00,0.85844,1.237,1.37537,0.16262,0.02732,0.53013
2015-09-11 09:00:00,1.50982,1.27167,1.44939,0.35914,0.04718,0.92578
2015-09-11 10:00:00,1.78963,1.41514,1.50664,0.58102,0.06473,1.05238
2015-09-11 11:00:00,2.23697,1.35035,1.55251,0.88544,0.08441,1.06496
2015-09-11 12:00:00,2.77384,1.27581,1.60069,1.24767,0.10489,1.0964
2015-09-11 13:00:00,2.83376,1.26074,1.62206,1.39788,0.10826,0.96629
2015-09-11 14:00:00,2.68405,1.25539,1.62374,1.43079,0.10135,0.78356
2015-09-11 15:00:00,2.33336,1.2747,1.61232,1.30636,0.08872,0.60065
2015-09-11 16:00:00,1.82736,1.26717,1.58094,1.08772,0.0731,0.35277
2015-09-11 17:00:00,1.1964,1.28405,1.54003,0.75901,0.05441,0.127
2015-09-11 18:00:00,0.51928,1.29068,1.48472,0.43012,0.03446,-0.13935
2015-09-11 19:00:00,0.03665,1.28112,1.43246,0.16799,0.01762,-0.3003
2015-09-11 20:00:00,0.0,1.27786,1.40866,0.07626,0.01167,-0.21873
2015-09-11 21:00:00,0.0,1.26826,1.39319,0.01796,0.00621,-0.1491
2015-09-11 22:00:00,0.0,1.25903,1.37923,-5e-05,0.00339,-0.12355
2015-09-11 23:00:00,0.0,1.26046,1.36768,-0.00585,0.00723,-0.1086
2015-09-12 00:00:00,0.0,1.27105,1.35886,-0.00864,0.01065,-0.08981
