Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-09-11 01:00:00,0.0,1.53539,1.37798,0.0504,0.01078,0.09622
2015-09-11 02:00:00,0.0,1.52273,1.37604,0.03299,0.01162,0.10208
2015-09-11 03:00:00,0.0,1.5237,1.37236,0.04633,0.01321,0.09179
2015-09-11 04:00:00,0.0,1.52827,1.37277,0.02947,0.01054,0.1155
2015-09-11 05:00:00,0.0,1.49837,1.37072,0.01675,0.00812,0.10277
2015-09-11 06:00:00,0.0,1.4977,1.36963,0.00853,0.00676,0.11278
2015-09-11 07:00:00,0.03871,1.52564,1.37212,0.03045,0.01372,0.14806
2015-09-11 08:00:00,0.61703,1.45196,1.40225,0.23131,0.03379,0.40165
2015-09-11 09:00:00,1.40281,1.40478,1.45237,0.60406,0.06689,0.68427
2015-09-11 10:00:00,0.92797,1.49136,1.45748,0.45081,0.05523,0.45581
2015-09-11 11:00:00,0.99778,1.53805,1.46407,0.50857,0.06218,0.50101
2015-09-11 12:00:00,1.66629,1.51973,1.51182,0.79835,0.08532,0.79053
2015-09-11 13:00:00,2.64603,1.46272,1.59274,1.23786,0.12112,1.15703
2015-09-11 14:00:00,1.72549,1.56798,1.5703,0.9659,0.09466,0.6626
2015-09-11 15:00:00,0.65251,1.56436,1.50588,0.56032,0.06017,0.0905
2015-09-11 16:00:00,0.90866,1.55692,1.50554,0.61078,0.06593,0.28332
2015-09-11 17:00:00,0.52225,1.51822,1.47032,0.4976,0.04606,0.0265
2015-09-11 18:00:00,0.12559,1.54341,1.43903,0.24956,0.03279,-0.05238
2015-09-11 19:00:00,0.00538,1.47849,1.41509,0.13541,0.0231,-0.08974
2015-09-11 20:00:00,0.0,1.52555,1.40675,0.10365,0.01875,-0.00361
2015-09-11 21:00:00,0.0,1.51122,1.39848,0.07803,0.01302,0.0217
2015-09-11 22:00:00,0.0,1.36227,1.38329,0.02368,0.00812,-0.05282
2015-09-11 23:00:00,0.0,1.39078,1.37843,0.0057,0.00591,0.00074
2015-09-12 00:00:00,0.0,1.40189,1.37401,0.01034,0.00513,0.01241
