Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-09-11 01:00:00,0.0,1.28072,1.34082,0.03601,0.00822,-0.10433
2015-09-11 02:00:00,0.0,1.26548,1.3344,0.02644,0.00718,-0.10254
2015-09-11 03:00:00,0.0,1.27246,1.33083,0.01554,0.00629,-0.08021
2015-09-11 04:00:00,0.0,1.25588,1.32647,0.0049,0.00543,-0.08093
2015-09-11 05:00:00,0.0,1.24012,1.32208,-0.00263,0.00448,-0.0838
2015-09-11 06:00:00,0.0,1.21985,1.31669,-0.00496,0.00402,-0.09591
2015-09-11 07:00:00,0.21099,1.22819,1.32765,0.05595,0.00654,0.04903
2015-09-11 08:00:00,0.85322,1.25438,1.37996,0.2616,0.01598,0.45007
2015-09-11 09:00:00,1.5165,1.25229,1.44869,0.50174,0.02502,0.79334
2015-09-11 10:00:00,1.74434,1.35227,1.51282,0.6073,0.03025,0.94624
2015-09-11 11:00:00,2.46883,1.32961,1.58047,1.04395,0.04058,1.13344
2015-09-11 12:00:00,2.74594,1.32688,1.61643,1.39666,0.04377,1.01596
2015-09-11 13:00:00,2.79778,1.32939,1.63676,1.55434,0.04343,0.89264
2015-09-11 14:00:00,2.64741,1.33126,1.64076,1.56087,0.03761,0.73944
2015-09-11 15:00:00,2.30519,1.33755,1.62679,1.4421,0.03197,0.54188
2015-09-11 16:00:00,1.80577,1.32999,1.59427,1.20753,0.02649,0.30747
2015-09-11 17:00:00,1.18913,1.3144,1.54675,0.88362,0.02015,0.05302
2015-09-11 18:00:00,0.51644,1.31659,1.49027,0.51572,0.01246,-0.18542
2015-09-11 19:00:00,0.03624,1.31534,1.43946,0.21438,0.00604,-0.3083
2015-09-11 20:00:00,0.0,1.31812,1.41421,0.13985,0.00444,-0.24038
2015-09-11 21:00:00,0.0,1.30214,1.3963,0.09129,0.003,-0.18845
2015-09-11 22:00:00,0.0,1.28601,1.38228,0.06159,0.00264,-0.16051
2015-09-11 23:00:00,0.0,1.2846,1.37283,0.03656,0.00191,-0.12671
2015-09-12 00:00:00,0.0,1.28622,1.36636,0.01569,0.00151,-0.09735
