Time,Temperature [°C],Mixing Ratio [kg/kg],Vapor Pressure [hPa],Wind Speed [m/s],Wind Direction [°],u [m/s],v [m/s],Surface Pressure [hPa],Sea Level Pressure [hPa],Skin Temperature [°C],Top Soil Layler Temperature [°C],Rainfall [mm],Cloud Water [kg/m^2]
2015-09-11 00:10:00,20.69219,0.01273,20.1968,5.60442,348.89191,1.07975,-5.49942,1007.2639844,1009.4706594,20.9483,22.64776,0.00042,1e-05
2015-09-11 00:20:00,20.8001,0.01279,20.28977,4.56841,347.41377,0.9955,-4.45863,1007.2489844,1009.4547354,20.97241,22.59997,0.0011,0.00045
2015-09-11 00:30:00,20.89172,0.01245,19.76263,4.53473,343.62929,1.27812,-4.35088,1007.3325781,1009.5382785,20.9548,22.56286,6e-05,0.0
2015-09-11 00:40:00,21.15038,0.01211,19.23322,4.67814,341.79662,1.46141,-4.44401,1007.3314844,1009.5356959,21.61437,22.55001,0.00099,0.16673
2015-09-11 00:50:00,20.83529,0.01204,19.12599,4.32133,349.71108,0.77184,-4.25184,1007.4286719,1009.635555,20.91259,22.53024,0.00086,1e-05
2015-09-11 01:00:00,20.74337,0.01214,19.2825,3.87702,349.43354,0.71095,-3.81128,1007.4649219,1009.6724416,20.85,22.46893,0.0,0.0
2015-09-11 01:10:00,20.66186,0.01228,19.50128,3.51538,347.75294,0.74571,-3.43537,1007.5022656,1009.7102929,20.77819,22.41012,0.0,0.00014
2015-09-11 01:20:00,20.4923,0.01254,19.90647,3.62628,354.3671,0.35593,-3.60877,1007.5253125,1009.7343186,20.68826,22.34762,0.0,0.0
2015-09-11 01:30:00,20.63781,0.01261,20.01471,3.27208,357.18356,0.16078,-3.26813,1007.4911719,1009.6989142,21.27978,22.29955,0.0,0.0278
2015-09-11 01:40:00,20.62542,0.01262,20.029,3.92359,356.31087,0.25246,-3.91546,1007.4276562,1009.6353391,21.26846,22.30264,0.00017,0.15568
2015-09-11 01:50:00,20.43401,0.01267,20.1049,3.93998,359.21615,0.0539,-3.93961,1007.3341406,1009.5429925,21.20165,22.29937,0.03698,0.08378
2015-09-11 02:00:00,20.35296,0.01259,19.97802,3.29777,349.39571,0.60687,-3.24145,1007.210625,1009.4199237,20.587,22.26599,0.0033,0.00013
2015-09-11 02:10:00,20.61385,0.01266,20.08449,3.01585,332.91089,1.37335,-2.68501,1007.0902344,1009.2972114,21.23696,22.21514,0.0,0.05743
2015-09-11 02:20:00,20.65804,0.01258,19.95848,3.29783,337.5847,1.25752,-3.04866,1007.0092188,1009.215793,20.64376,22.20004,0.0,1e-05
2015-09-11 02:30:00,20.65661,0.01216,19.30383,4.58705,353.06267,0.55404,-4.55347,1006.9525781,1009.1596007,20.85073,22.15148,0.00018,0.03183
2015-09-11 02:40:00,20.44525,0.01252,19.86256,4.88592,1.11706,-0.09525,-4.88499,1006.876875,1009.0848403,21.10797,22.15264,0.00765,0.19576
2015-09-11 02:50:00,20.48174,0.01258,19.95512,4.20185,333.4253,1.87976,-3.75794,1006.8398438,1009.047373,21.12039,22.15121,0.00576,0.11422
2015-09-11 03:00:00,20.37112,0.01267,20.09317,4.33084,330.84005,2.1102,-3.78196,1006.74625,1008.9542863,20.46859,22.11361,0.00146,0.0
2015-09-11 03:10:00,20.44534,0.01288,20.41695,4.48369,330.01671,2.24071,-3.88365,1006.6232812,1008.8302082,20.46191,22.05413,0.0,0.0
2015-09-11 03:20:00,20.66946,0.01218,19.32729,4.59039,331.21013,2.21073,-4.02298,1006.5525781,1008.7586006,20.50405,22.00356,0.0,0.0
2015-09-11 03:30:00,20.77636,0.0121,19.20272,4.98907,331.81124,2.35672,-4.39734,1006.55,1008.7553206,20.53942,21.96407,0.0,0.0
2015-09-11 03:40:00,20.81884,0.01195,18.96825,5.22502,329.18963,2.67624,-4.4876,1006.5016406,1008.7067367,20.5444,21.93017,0.0,0.0
2015-09-11 03:50:00,20.81893,0.01203,19.09431,5.54078,330.86486,2.69765,-4.83972,1006.5800781,1008.7852385,20.63665,21.90139,0.0,0.0
2015-09-11 04:00:00,20.68353,0.01205,19.12662,5.3496,328.59143,2.78788,-4.56574,1006.6414844,1008.8477699,20.4671,21.87002,0.0,0.00218
2015-09-11 04:10:00,21.01547,0.01206,19.14349,5.38071,327.93569,2.85646,-4.5599,1006.7097656,1008.9136948,21.16879,21.89785,0.0,0.08384
2015-09-11 04:20:00,21.01483,0.01208,19.17368,5.51074,329.15023,2.82585,-4.73105,1006.6596875,1008.8634852,21.19253,21.9306,0.0,0.09092
2015-09-11 04:30:00,20.37002,0.0128,20.29679,5.08962,344.24655,1.38182,-4.89844,1006.8260938,1009.0341396,20.9696,21.95477,0.0181,0.4745
2015-09-11 04:40:00,20.15176,0.01297,20.55869,4.48777,354.42201,0.43621,-4.46652,1006.7207812,1008.9300132,20.81912,21.94634,0.01923,0.01454
