Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-09-11 01:00:00,0.0,1.45604,1.38771,-0.01578,0.03054,0.05358
2015-09-11 02:00:00,0.0,1.4966,1.38774,0.01036,0.02918,0.06932
2015-09-11 03:00:00,0.0,1.30956,1.37408,-0.03847,0.02334,-0.04938
2015-09-11 04:00:00,0.0,1.35587,1.37165,-0.0329,0.02418,-0.00706
2015-09-11 05:00:00,0.0,1.50776,1.37856,0.00555,0.02865,0.095
2015-09-11 06:00:00,0.0,1.50879,1.37887,0.00939,0.02897,0.09156
2015-09-11 07:00:00,0.11533,1.42758,1.37868,0.04924,0.02825,0.08675
2015-09-11 08:00:00,0.41369,1.44484,1.39613,0.19499,0.03485,0.23255
2015-09-11 09:00:00,1.12384,1.38968,1.44562,0.43703,0.06001,0.57087
2015-09-11 10:00:00,1.99618,1.325,1.50635,0.87103,0.09785,0.84596
2015-09-11 11:00:00,2.25797,1.36733,1.54424,1.13667,0.1106,0.83379
2015-09-11 12:00:00,1.75368,1.43866,1.52918,1.03162,0.09314,0.5384
2015-09-11 13:00:00,2.74173,1.3315,1.59107,1.48339,0.12999,0.86877
2015-09-11 14:00:00,2.3309,1.37935,1.58381,1.40409,0.11585,0.60649
2015-09-11 15:00:00,2.32125,1.29252,1.58339,1.41597,0.11181,0.5026
2015-09-11 16:00:00,1.82052,1.28386,1.55818,1.17723,0.09379,0.27518
2015-09-11 17:00:00,1.19892,1.27569,1.52006,0.83788,0.07534,0.04133
2015-09-11 18:00:00,0.5234,1.26866,1.4706,0.46815,0.05347,-0.20015
2015-09-11 19:00:00,0.03684,1.28175,1.42604,0.18875,0.02947,-0.32567
2015-09-11 20:00:00,0.0,1.27751,1.40656,0.09052,0.02324,-0.2428
2015-09-11 21:00:00,0.0,1.26616,1.39081,0.0602,0.01769,-0.20255
2015-09-11 22:00:00,0.0,1.2747,1.38042,0.03936,0.01215,-0.15722
2015-09-11 23:00:00,0.0,1.28788,1.37307,0.02809,0.01046,-0.12374
2015-09-12 00:00:00,0.0,1.28851,1.36522,0.02528,0.01422,-0.11621
