Time,Temperature [°C],Mixing Ratio [kg/kg],Vapor Pressure [hPa],Wind Speed [m/s],Wind Direction [°],u [m/s],v [m/s],Surface Pressure [hPa],Sea Level Pressure [hPa],Skin Temperature [°C],Top Soil Layler Temperature [°C],Rainfall [mm],Cloud Water [kg/m^2]
2015-09-11 00:10:00,20.37335,0.01056,16.8044,3.55408,142.19584,-2.17852,2.80811,1006.8416406,1009.0526965,20.74255,22.315,0.0,0.0
2015-09-11 00:20:00,20.33947,0.01058,16.83732,3.39757,144.11453,-1.99154,2.75268,1006.93875,1009.1502479,20.66711,22.24481,0.0,0.0
2015-09-11 00:30:00,20.28719,0.01062,16.89991,3.53825,145.75299,-1.99119,2.92478,1006.9392188,1009.1510585,20.58026,22.17462,0.0,0.0
2015-09-11 00:40:00,20.24014,0.01065,16.94531,3.61845,140.91072,-2.28154,2.80851,1006.8478125,1009.0597662,20.50027,22.10443,0.0,0.0
2015-09-11 00:50:00,20.25283,0.01074,17.08708,3.45871,135.42514,-2.42746,2.46376,1006.9070312,1009.1188984,20.48736,22.03805,0.0,0.0
2015-09-11 01:00:00,20.2474,0.0108,17.17994,3.40171,131.05114,-2.56531,2.23401,1006.8500781,1009.0617807,20.4826,21.99178,1e-05,3e-05
2015-09-11 01:10:00,20.14492,0.01079,17.16473,3.63233,131.35682,-2.72646,2.40005,1006.8748438,1009.0873879,20.38516,21.93301,0.00221,0.00013
2015-09-11 01:20:00,20.11288,0.01082,17.21184,4.00569,138.67051,-2.64531,3.00797,1006.8871875,1009.0999604,20.34469,21.8742,0.00062,6e-05
2015-09-11 01:30:00,20.04339,0.01088,17.30373,3.83598,148.35975,-2.01229,3.26579,1006.7755469,1008.9885189,20.24966,21.81542,4e-05,0.0
2015-09-11 01:40:00,19.92101,0.0109,17.33342,3.57288,147.4484,-1.92242,3.01161,1006.6847656,1008.8984362,20.17254,21.75662,0.0,0.0
2015-09-11 01:50:00,19.92233,0.01094,17.39623,3.48793,144.38772,-2.03101,2.83561,1006.7021094,1008.9157545,20.1462,21.69784,0.0,0.0
2015-09-11 02:00:00,20.00131,0.01099,17.47481,3.52265,138.90947,-2.31527,2.65493,1006.7276562,1008.9406933,20.15402,21.64581,0.0,0.0
2015-09-11 02:10:00,20.03149,0.01105,17.56812,3.85563,136.39288,-2.65927,2.79181,1006.7033594,1008.9160345,20.15026,21.59936,0.0,0.0
2015-09-11 02:20:00,20.01327,0.01112,17.67628,3.89619,136.39923,-2.68693,2.82148,1006.6361719,1008.848743,20.1192,21.55767,0.0,0.0
2015-09-11 02:30:00,19.92898,0.01113,17.68992,3.96876,136.36483,-2.7387,2.87238,1006.5236719,1008.7366193,20.05938,21.51599,0.0,0.0
2015-09-11 02:40:00,19.87161,0.01113,17.68888,3.82215,136.46234,-2.63282,2.77076,1006.4647656,1008.6780172,20.03927,21.47433,0.0,0.00024
2015-09-11 02:50:00,19.8663,0.01115,17.71975,3.63003,136.07848,-2.51805,2.61468,1006.444375,1008.6575951,20.00778,21.43261,0.00013,2e-05
2015-09-11 03:00:00,19.87332,0.01119,17.7811,3.484,136.00146,-2.42012,2.50624,1006.3823438,1008.5953207,19.97637,21.39242,0.0,0.0
2015-09-11 03:10:00,19.87267,0.01119,17.78079,3.33322,137.55309,-2.24961,2.45959,1006.3652344,1008.5781786,19.94161,21.35641,0.0,0.0
2015-09-11 03:20:00,19.81652,0.01117,17.74862,3.48115,139.99807,-2.23773,2.66664,1006.3110156,1008.524292,19.876,21.31643,0.0,0.0
2015-09-11 03:30:00,19.76989,0.01114,17.70396,3.83636,139.81691,-2.47534,2.93093,1006.4342969,1008.6482375,19.81988,21.27474,0.0,0.0
2015-09-11 03:40:00,19.73644,0.01116,17.73553,3.93599,138.32021,-2.61731,2.93969,1006.454375,1008.668586,19.77581,21.23303,0.0,0.0
2015-09-11 03:50:00,19.73348,0.01122,17.82905,3.83646,139.93977,-2.46912,2.93631,1006.4460156,1008.66015,19.74005,21.19134,0.0,0.0
2015-09-11 04:00:00,19.73916,0.01129,17.93772,3.67838,140.78544,-2.32557,2.84995,1006.4138281,1008.6277548,19.7145,21.15148,0.0,0.0
2015-09-11 04:10:00,19.71325,0.01133,18.0017,3.59732,141.52496,-2.23816,2.81627,1006.5007812,1008.7150415,19.68298,21.11547,0.0,0.0
2015-09-11 04:20:00,19.66348,0.01135,18.03356,3.59238,142.58612,-2.18261,2.85331,1006.5375,1008.752191,19.64099,21.07949,0.0,0.0
2015-09-11 04:30:00,19.6192,0.01138,18.08128,3.46467,144.40058,-2.01683,2.81714,1006.5880469,1008.8031442,19.59722,21.04348,0.0,0.0
2015-09-11 04:40:00,19.56796,0.01138,18.08192,3.54372,144.14607,-2.07563,2.87223,1006.6241406,1008.8397055,19.54379,21.00244,0.0,0.0
