Time,Temperature [°C],Mixing Ratio [kg/kg],Vapor Pressure [hPa],Wind Speed [m/s],Wind Direction [°],u [m/s],v [m/s],Surface Pressure [hPa],Sea Level Pressure [hPa],Skin Temperature [°C],Top Soil Layer Temperature [°C],Rainfall [mm],Cloud Water [kg/m^2]
2015-09-11 00:10:00,20.81484,0.01225,19.45405,4.79885,345.41722,1.20825,-4.64425,1007.4754688,1009.6823272,21.59762,22.85293,0.02332,0.54503
2015-09-11 00:20:00,20.84722,0.01271,20.17012,4.64549,339.90155,1.59635,-4.36259,1007.4845312,1009.690551,21.58566,22.83535,0.01559,0.34902
2015-09-11 00:30:00,20.9472,0.01266,20.09233,5.08022,331.51261,2.42309,-4.46512,1007.4832812,1009.6886143,21.59759,22.80963,0.0018,0.01057
2015-09-11 00:40:00,21.21911,0.01217,19.32889,4.81331,331.24045,2.31585,-4.21957,1007.4463281,1009.6501954,21.72146,22.79406,0.0,0.26701
2015-09-11 00:50:00,21.17996,0.01223,19.42358,5.55759,334.26678,2.413,-5.00642,1007.5103125,1009.7145331,21.68258,22.78692,0.0,0.52244
2015-09-11 01:00:00,21.08145,0.01221,19.39198,5.98596,333.49545,2.67135,-5.35683,1007.4874219,1009.692358,21.62606,22.77432,0.0,0.17592
2015-09-11 01:10:00,21.02502,0.01244,19.75012,5.92828,327.71962,3.16607,-5.01203,1007.4880469,1009.6931003,21.60378,22.75805,0.0,0.06805
2015-09-11 01:20:00,21.20251,0.0123,19.53201,5.89198,328.15217,3.10899,-5.00496,1007.48,1009.6838918,21.661,22.74618,0.0,0.03657
2015-09-11 01:30:00,21.2058,0.01199,19.04807,5.8588,335.09475,2.46725,-5.31396,1007.4285156,1009.6326842,21.63433,22.73788,0.0,0.01466
2015-09-11 01:40:00,21.23348,0.01224,19.43496,5.63069,329.86244,2.82704,-4.86955,1007.2932812,1009.4966126,21.67684,22.72845,0.0,0.13897
2015-09-11 01:50:00,20.95022,0.01252,19.86883,5.78197,323.12155,3.46988,-4.62506,1007.1946094,1009.399475,21.53533,22.71557,0.0,0.21141
2015-09-11 02:00:00,20.7965,0.01249,19.82122,5.40835,320.01144,3.4756,-4.14373,1007.1467188,1009.3526739,21.00594,22.68411,0.0,0.0
2015-09-11 02:10:00,20.83727,0.01256,19.92835,5.78291,322.49783,3.52059,-4.58776,1007.0578125,1009.2631731,20.9772,22.61733,0.0,0.00059
2015-09-11 02:20:00,20.70376,0.01273,20.19063,5.77469,320.08932,3.705,-4.42945,1006.9561719,1009.1620856,20.90789,22.55837,0.0,0.00733
2015-09-11 02:30:00,20.98107,0.01268,20.11236,5.72366,322.89242,3.45316,-4.56464,1006.9285938,1009.1324319,21.47271,22.54147,0.03491,0.29302
2015-09-11 02:40:00,20.86785,0.01306,20.7012,5.43955,332.81575,2.48508,-4.83871,1006.8555469,1009.0595671,21.47784,22.53185,0.09644,0.33699
2015-09-11 02:50:00,20.64871,0.01291,20.46771,5.16016,338.803,1.86579,-4.81104,1006.828125,1009.0339314,21.35266,22.5194,0.04282,0.0516
2015-09-11 03:00:00,20.42932,0.01332,21.10317,4.77946,343.48307,1.35879,-4.58224,1006.7839844,1008.990796,21.27426,22.48535,0.04828,0.24553
2015-09-11 03:10:00,20.42645,0.01348,21.35006,4.09552,348.98755,0.78234,-4.02011,1006.7260156,1008.9325079,21.29437,22.46395,0.04742,0.294
2015-09-11 03:20:00,20.4725,0.01342,21.25795,4.08697,353.49859,0.46276,-4.06068,1006.7689844,1008.9753046,21.30981,22.44479,0.00943,0.11518
2015-09-11 03:30:00,20.30319,0.01326,21.00878,3.91835,352.86935,0.48639,-3.88804,1006.7210156,1008.9287189,20.69186,22.38308,0.00058,3e-05
2015-09-11 03:40:00,20.6264,0.01308,20.73112,3.8437,354.02451,0.40014,-3.82282,1006.8009375,1009.0066248,21.28918,22.35479,0.0,0.01318
