Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-23 01:00:00,0.0,1.39195,1.40852,0.00066,0.00134,-0.01857
2015-08-23 02:00:00,0.0,1.37609,1.39926,-0.00242,0.0007,-0.02145
2015-08-23 03:00:00,0.0,1.36692,1.39096,-0.00229,0.00046,-0.02221
2015-08-23 04:00:00,0.0,1.35919,1.38325,-0.00083,3e-05,-0.02326
2015-08-23 05:00:00,0.0,1.36104,1.37735,-0.0012,-1e-05,-0.01511
2015-08-23 06:00:00,0.00267,1.36692,1.37306,-0.00188,4e-05,-0.00163
2015-08-23 07:00:00,0.31918,1.36634,1.3977,0.03034,0.00474,0.25274
2015-08-23 08:00:00,0.96856,1.38276,1.46117,0.1845,0.01586,0.68979
2015-08-23 09:00:00,1.6179,1.39983,1.53429,0.43954,0.02967,1.01423
2015-08-23 10:00:00,2.18505,1.41425,1.60716,0.72913,0.04578,1.21722
2015-08-23 11:00:00,2.61817,1.42837,1.6752,0.98288,0.06015,1.32829
2015-08-23 12:00:00,2.87522,1.44371,1.71448,1.32028,0.06581,1.21837
2015-08-23 13:00:00,2.93986,1.45272,1.73067,1.53514,0.07053,1.05624
2015-08-23 14:00:00,2.80952,1.46707,1.73263,1.58017,0.07305,0.89073
2015-08-23 15:00:00,2.4959,1.47715,1.72208,1.45476,0.0696,0.72662
2015-08-23 16:00:00,2.02131,1.48711,1.69656,1.2265,0.05918,0.52618
2015-08-23 17:00:00,1.42984,1.48021,1.65595,0.91006,0.04582,0.29823
2015-08-23 18:00:00,0.77281,1.46287,1.60002,0.57164,0.03416,0.02986
2015-08-23 19:00:00,0.16479,1.45366,1.53489,0.29364,0.01922,-0.22931
2015-08-23 20:00:00,0.0,1.43775,1.49344,0.1706,0.01299,-0.23928
2015-08-23 21:00:00,0.0,1.42395,1.47306,0.08316,0.00862,-0.14089
2015-08-23 22:00:00,0.0,1.41944,1.4592,0.03059,0.00608,-0.07644
2015-08-23 23:00:00,0.0,1.42392,1.44738,0.01659,0.00515,-0.04519
2015-08-24 00:00:00,0.0,1.42455,1.43664,0.01621,0.00459,-0.0329
