Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-23 01:00:00,0.0,1.38737,1.44758,0.01574,0.00609,-0.08205
2015-08-23 02:00:00,0.0,1.37389,1.43909,0.00968,0.00444,-0.07932
2015-08-23 03:00:00,0.0,1.3559,1.43048,0.00823,0.0047,-0.0875
2015-08-23 04:00:00,0.0,1.35264,1.42352,0.00534,0.00419,-0.08041
2015-08-23 05:00:00,0.0,1.34613,1.41705,0.00313,0.00333,-0.07739
2015-08-23 06:00:00,0.00275,1.33614,1.41077,0.00231,0.00261,-0.07679
2015-08-23 07:00:00,0.32347,1.33424,1.4319,0.06857,0.00861,0.14862
2015-08-23 08:00:00,0.97838,1.34561,1.4914,0.27091,0.01894,0.54274
2015-08-23 09:00:00,1.63332,1.35775,1.56284,0.54365,0.03254,0.85204
2015-08-23 10:00:00,2.20255,1.37645,1.63777,0.82952,0.04649,1.06523
2015-08-23 11:00:00,2.62982,1.41141,1.70303,1.13826,0.05369,1.14624
2015-08-23 12:00:00,2.8869,1.43338,1.73935,1.481,0.0558,1.04413
2015-08-23 13:00:00,2.95738,1.43688,1.76049,1.65783,0.05406,0.92187
2015-08-23 14:00:00,2.82533,1.44873,1.76166,1.6976,0.04757,0.76722
2015-08-23 15:00:00,2.51178,1.45351,1.75049,1.56712,0.04027,0.6074
2015-08-23 16:00:00,2.03355,1.45551,1.71802,1.35539,0.03394,0.38171
2015-08-23 17:00:00,1.43973,1.44596,1.67437,1.01806,0.02676,0.1665
2015-08-23 18:00:00,0.77812,1.44099,1.6179,0.64994,0.01857,-0.0673
2015-08-23 19:00:00,0.16675,1.42697,1.55115,0.34564,0.01066,-0.31372
2015-08-23 20:00:00,0.0,1.41556,1.51137,0.18952,0.00722,-0.29256
2015-08-23 21:00:00,0.0,1.41717,1.49395,0.0954,0.00547,-0.17765
2015-08-23 22:00:00,0.0,1.46557,1.48578,0.05547,0.00476,-0.08044
2015-08-23 23:00:00,0.0,1.42142,1.47378,0.02722,0.00358,-0.08317
2015-08-24 00:00:00,0.0,1.41094,1.46254,0.03095,0.003,-0.08556
