Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-23 01:00:00,0.0,1.36842,1.40461,-0.00211,0.00055,-0.03463
2015-08-23 02:00:00,0.0,1.36761,1.3961,-0.00233,0.0003,-0.02647
2015-08-23 03:00:00,0.0,1.36758,1.38892,-0.00236,0.00022,-0.01921
2015-08-23 04:00:00,0.0,1.36679,1.38275,-0.00331,0.00014,-0.01279
2015-08-23 05:00:00,0.0,1.36277,1.37718,-0.00359,-0.00011,-0.01071
2015-08-23 06:00:00,0.00267,1.3627,1.37244,-0.00314,-0.00027,-0.00367
2015-08-23 07:00:00,0.31918,1.36805,1.39786,0.02503,0.00526,0.25907
2015-08-23 08:00:00,0.9726,1.38124,1.46326,0.16445,0.01744,0.70869
2015-08-23 09:00:00,1.61814,1.39632,1.53844,0.4036,0.03221,1.0402
2015-08-23 10:00:00,2.18208,1.41753,1.61252,0.70169,0.04565,1.23975
2015-08-23 11:00:00,2.61052,1.44019,1.67752,0.99314,0.05851,1.32154
2015-08-23 12:00:00,2.86622,1.45943,1.71639,1.32824,0.0638,1.21722
2015-08-23 13:00:00,2.93611,1.46284,1.73294,1.53268,0.07153,1.0618
2015-08-23 14:00:00,2.80942,1.47148,1.74131,1.52536,0.07496,0.93927
2015-08-23 15:00:00,2.49806,1.4797,1.7327,1.40797,0.0711,0.76599
2015-08-23 16:00:00,2.0248,1.49845,1.71161,1.16162,0.05877,0.59126
2015-08-23 17:00:00,1.42857,1.50093,1.67336,0.85319,0.04651,0.35643
2015-08-23 18:00:00,0.77144,1.48844,1.61631,0.54071,0.03286,0.07
2015-08-23 19:00:00,0.16511,1.47152,1.54843,0.28195,0.01888,-0.21262
2015-08-23 20:00:00,0.0,1.45829,1.50526,0.16849,0.01184,-0.2273
2015-08-23 21:00:00,0.0,1.47404,1.48645,0.08685,0.00795,-0.10721
2015-08-23 22:00:00,0.0,1.49199,1.47548,0.03433,0.00597,-0.02379
2015-08-23 23:00:00,0.0,1.47741,1.46217,0.02523,0.00555,-0.01554
2015-08-24 00:00:00,0.0,1.46194,1.45016,0.02196,0.00428,-0.01447
