Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-23 01:00:00,0.0,1.45042,1.45629,0.02033,0.00675,-0.03295
2015-08-23 02:00:00,0.0,1.44658,1.45066,0.01835,0.00625,-0.02868
2015-08-23 03:00:00,0.0,1.44278,1.44563,0.0158,0.00552,-0.02417
2015-08-23 04:00:00,0.0,1.46958,1.44269,0.02954,0.00664,-0.00928
2015-08-23 05:00:00,0.0,1.43115,1.4352,0.0259,0.00567,-0.03563
2015-08-23 06:00:00,0.00173,1.44433,1.43164,0.02714,0.0063,-0.01901
2015-08-23 07:00:00,0.31566,1.42832,1.45297,0.08996,0.01192,0.18913
2015-08-23 08:00:00,0.96725,1.41201,1.50529,0.32328,0.02685,0.52383
2015-08-23 09:00:00,1.61853,1.41424,1.57339,0.57877,0.04791,0.83269
2015-08-23 10:00:00,1.90504,1.49652,1.62702,0.81029,0.05958,0.90467
2015-08-23 11:00:00,2.60792,1.46434,1.69613,1.18602,0.07643,1.11367
2015-08-23 12:00:00,2.87474,1.45704,1.7313,1.49943,0.08825,1.0128
2015-08-23 13:00:00,2.94619,1.46198,1.7495,1.68488,0.08926,0.88453
2015-08-23 14:00:00,2.81824,1.47289,1.75582,1.6849,0.08463,0.76579
2015-08-23 15:00:00,2.50834,1.46764,1.74524,1.55438,0.07726,0.5991
2015-08-23 16:00:00,2.03347,1.46672,1.71784,1.32578,0.06216,0.39442
2015-08-23 17:00:00,1.43578,1.46687,1.6765,0.99658,0.04775,0.18181
2015-08-23 18:00:00,0.77261,1.4801,1.62554,0.6282,0.03189,-0.03291
2015-08-23 19:00:00,0.16531,1.45711,1.55997,0.33727,0.02032,-0.29514
2015-08-23 20:00:00,0.0,1.43838,1.51955,0.19756,0.01355,-0.29228
2015-08-23 21:00:00,0.0,1.43134,1.50136,0.10541,0.00943,-0.18486
2015-08-23 22:00:00,0.0,1.44271,1.49204,0.04099,0.00695,-0.09728
2015-08-23 23:00:00,0.0,1.44589,1.48342,0.02078,0.00549,-0.0638
2015-08-24 00:00:00,0.0,1.44548,1.47198,0.04566,0.00532,-0.07748
