Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-23 01:00:00,0.0,1.45153,1.43341,0.00034,0.00182,0.01596
2015-08-23 02:00:00,0.0,1.44735,1.42735,-0.00057,0.00105,0.01952
2015-08-23 03:00:00,0.0,1.4385,1.42139,-0.00134,0.00114,0.01731
2015-08-23 04:00:00,0.0,1.4316,1.41578,-0.00072,0.00037,0.01617
2015-08-23 05:00:00,0.0,1.42789,1.41087,-0.00107,0.00016,0.01794
2015-08-23 06:00:00,0.00254,1.4423,1.408,-0.00215,0.00143,0.03756
2015-08-23 07:00:00,0.31632,1.42838,1.43032,0.04368,0.01138,0.25931
2015-08-23 08:00:00,0.9626,1.43357,1.48487,0.24438,0.03756,0.62936
2015-08-23 09:00:00,1.60601,1.45326,1.55371,0.4795,0.07031,0.95575
2015-08-23 10:00:00,2.08178,1.49958,1.61728,0.74444,0.10093,1.11871
2015-08-23 11:00:00,1.74258,1.55377,1.62073,0.77886,0.10241,0.79435
2015-08-23 12:00:00,2.85846,1.48142,1.69618,1.29412,0.14739,1.20218
2015-08-23 13:00:00,2.92584,1.50326,1.73122,1.40949,0.15943,1.12896
2015-08-23 14:00:00,1.50997,1.59904,1.65415,0.9764,0.11284,0.36563
2015-08-23 15:00:00,2.48361,1.52704,1.71196,1.27957,0.14861,0.87051
2015-08-23 16:00:00,2.01369,1.513,1.69095,1.11107,0.13201,0.59267
2015-08-23 17:00:00,1.42527,1.50437,1.64892,0.88095,0.10936,0.29041
2015-08-23 18:00:00,0.77051,1.49403,1.59628,0.56886,0.07887,0.02053
2015-08-23 19:00:00,0.16447,1.48993,1.53799,0.2798,0.04461,-0.20801
2015-08-23 20:00:00,0.0,1.50252,1.49862,0.20418,0.02911,-0.22938
2015-08-23 21:00:00,0.0,1.47667,1.47838,0.12815,0.02149,-0.15135
2015-08-23 22:00:00,0.0,1.45955,1.46756,0.04158,0.01385,-0.06345
2015-08-23 23:00:00,0.0,1.45415,1.45797,0.01689,0.01067,-0.03138
2015-08-24 00:00:00,0.0,1.46703,1.44818,0.02989,0.01064,-0.02168
