Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-23 01:00:00,0.0,1.45677,1.45623,0.04129,0.00901,-0.04976
2015-08-23 02:00:00,0.0,1.53117,1.45656,0.05454,0.00984,0.01023
2015-08-23 03:00:00,0.0,1.47218,1.44968,0.03938,0.00761,-0.02448
2015-08-23 04:00:00,0.0,1.52036,1.45151,0.02708,0.00723,0.03453
2015-08-23 05:00:00,0.0,1.57874,1.44725,0.10135,0.00995,0.0202
2015-08-23 06:00:00,0.00034,1.52455,1.44539,0.04548,0.00759,0.02642
2015-08-23 07:00:00,0.2431,1.51123,1.45804,0.12637,0.0159,0.15402
2015-08-23 08:00:00,0.96209,1.43731,1.50844,0.34892,0.03789,0.50416
2015-08-23 09:00:00,1.61048,1.44317,1.57522,0.59325,0.06248,0.8227
2015-08-23 10:00:00,2.06538,1.49105,1.63283,0.88562,0.08349,0.95448
2015-08-23 11:00:00,2.60475,1.45899,1.69381,1.18332,0.10491,1.08169
2015-08-23 12:00:00,2.86747,1.46178,1.73237,1.44727,0.12349,1.02612
2015-08-23 13:00:00,2.94673,1.45365,1.74592,1.65868,0.13204,0.86374
2015-08-23 14:00:00,2.8177,1.4654,1.75002,1.67337,0.12219,0.73753
2015-08-23 15:00:00,2.50254,1.4752,1.74002,1.54632,0.11121,0.58018
2015-08-23 16:00:00,2.02858,1.47496,1.71443,1.30563,0.09279,0.3907
2015-08-23 17:00:00,1.43365,1.47229,1.67534,0.9797,0.07579,0.1751
2015-08-23 18:00:00,0.77262,1.47413,1.61971,0.65892,0.05179,-0.08367
2015-08-23 19:00:00,0.16469,1.46963,1.5594,0.34529,0.03253,-0.30289
2015-08-23 20:00:00,0.0,1.44761,1.52154,0.19512,0.02524,-0.29429
2015-08-23 21:00:00,0.0,1.4425,1.50605,0.09441,0.02018,-0.17815
2015-08-23 22:00:00,0.0,1.44185,1.49553,0.04336,0.01468,-0.11173
2015-08-23 23:00:00,0.0,1.44324,1.48238,0.05671,0.0141,-0.10994
2015-08-24 00:00:00,0.0,1.44352,1.47304,0.05079,0.01121,-0.09153
