Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-23 01:00:00,0.0,1.41362,1.44369,0.03608,0.01285,-0.079
2015-08-23 02:00:00,0.0,1.40634,1.43466,0.04853,0.0118,-0.08866
2015-08-23 03:00:00,0.0,1.39897,1.42706,0.05053,0.00961,-0.08823
2015-08-23 04:00:00,0.0,1.38596,1.42122,0.03381,0.00852,-0.0776
2015-08-23 05:00:00,0.0,1.38554,1.41872,0.00893,0.00647,-0.04857
2015-08-23 06:00:00,0.0027,1.3823,1.41446,0.01375,0.00612,-0.04932
2015-08-23 07:00:00,0.32095,1.38181,1.43469,0.08572,0.01958,0.16277
2015-08-23 08:00:00,0.97255,1.39046,1.48989,0.28813,0.04002,0.54497
2015-08-23 09:00:00,1.62403,1.40108,1.55732,0.54415,0.06669,0.85695
2015-08-23 10:00:00,2.19277,1.41617,1.6254,0.83015,0.09618,1.05721
2015-08-23 11:00:00,2.62601,1.43085,1.68584,1.10461,0.12015,1.14624
2015-08-23 12:00:00,2.88575,1.44519,1.7272,1.36408,0.13855,1.10112
2015-08-23 13:00:00,2.95688,1.44983,1.75361,1.50251,0.14545,1.00514
2015-08-23 14:00:00,2.82775,1.45857,1.75773,1.55519,0.14224,0.83116
2015-08-23 15:00:00,2.50802,1.46526,1.73483,1.54796,0.12732,0.56317
2015-08-23 16:00:00,2.02754,1.47038,1.69935,1.36528,0.1039,0.32938
2015-08-23 17:00:00,1.43063,1.46868,1.64964,1.09676,0.07832,0.07459
2015-08-23 18:00:00,0.77323,1.46067,1.59305,0.73708,0.05316,-0.14939
2015-08-23 19:00:00,0.16492,1.46542,1.53496,0.39518,0.03092,-0.33072
2015-08-23 20:00:00,0.0,1.45256,1.50089,0.2293,0.02013,-0.29776
2015-08-23 21:00:00,0.0,1.43385,1.48215,0.15004,0.01515,-0.21348
2015-08-23 22:00:00,0.0,1.42574,1.47209,0.07054,0.01085,-0.12774
2015-08-23 23:00:00,0.0,1.49567,1.47052,0.03997,0.01052,-0.02534
2015-08-24 00:00:00,0.0,1.52501,1.46707,0.04269,0.01113,0.00413
