Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-23 01:00:00,0.0,1.40152,1.43854,0.06689,0.01044,-0.11435
2015-08-23 02:00:00,0.0,1.42853,1.43641,0.04562,0.00925,-0.06274
2015-08-23 03:00:00,0.0,1.43542,1.43279,0.04756,0.0094,-0.05433
2015-08-23 04:00:00,0.0,1.46321,1.43162,0.05499,0.01019,-0.03359
2015-08-23 05:00:00,0.0,1.4919,1.43126,0.04577,0.00954,0.00533
2015-08-23 06:00:00,0.00161,1.56419,1.43779,0.04725,0.01174,0.06902
2015-08-23 07:00:00,0.32164,1.37687,1.44399,0.13028,0.01882,0.10542
2015-08-23 08:00:00,0.97632,1.37533,1.49598,0.33301,0.03337,0.48928
2015-08-23 09:00:00,1.62635,1.39577,1.56425,0.57762,0.05195,0.82831
2015-08-23 10:00:00,2.19399,1.41308,1.63333,0.8562,0.07406,1.04349
2015-08-23 11:00:00,2.62579,1.42951,1.69313,1.14541,0.09293,1.12383
2015-08-23 12:00:00,2.88655,1.43909,1.73235,1.42286,0.10178,1.06865
2015-08-23 13:00:00,2.95935,1.44067,1.75649,1.57428,0.10348,0.96578
2015-08-23 14:00:00,2.83252,1.44237,1.75638,1.65063,0.0981,0.76978
2015-08-23 15:00:00,2.50941,1.45272,1.73217,1.63651,0.08409,0.50936
2015-08-23 16:00:00,2.02788,1.46184,1.69533,1.44754,0.06684,0.28
2015-08-23 17:00:00,1.43148,1.46446,1.65141,1.11526,0.04972,0.07955
2015-08-23 18:00:00,0.77461,1.45356,1.59749,0.73833,0.03366,-0.14131
2015-08-23 19:00:00,0.16538,1.45798,1.54123,0.38173,0.01961,-0.3192
2015-08-23 20:00:00,0.0,1.44549,1.50689,0.22743,0.01248,-0.30131
2015-08-23 21:00:00,0.0,1.42794,1.48763,0.15496,0.00909,-0.22374
2015-08-23 22:00:00,0.0,1.43014,1.47913,0.06867,0.00652,-0.12418
2015-08-23 23:00:00,0.0,1.50196,1.47635,0.05411,0.00738,-0.03588
2015-08-24 00:00:00,0.0,1.53312,1.4754,0.03643,0.00688,0.0144
