Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-23 01:00:00,0.0,1.44337,1.43779,0.0218,0.00622,-0.02244
2015-08-23 02:00:00,0.0,1.43935,1.43159,0.01175,0.00542,-0.00941
2015-08-23 03:00:00,0.0,1.43413,1.42564,0.00955,0.00424,-0.00531
2015-08-23 04:00:00,0.0,1.53733,1.42928,0.01875,0.0059,0.08341
2015-08-23 05:00:00,0.0,1.55219,1.42733,0.0428,0.00631,0.07575
2015-08-23 06:00:00,0.00145,1.49312,1.42298,0.01262,0.00372,0.05525
2015-08-23 07:00:00,0.24397,1.52074,1.44019,0.07759,0.01463,0.23231
2015-08-23 08:00:00,0.90221,1.45274,1.48973,0.26588,0.03336,0.56598
2015-08-23 09:00:00,0.55798,1.58581,1.49279,0.22148,0.0318,0.39773
2015-08-23 10:00:00,0.36538,1.58005,1.47513,0.23428,0.02654,0.20947
2015-08-23 11:00:00,0.71428,1.59025,1.50743,0.273,0.04414,0.47995
2015-08-23 12:00:00,2.68102,1.48328,1.64408,1.01091,0.11794,1.39138
2015-08-23 13:00:00,2.93687,1.46303,1.69319,1.3283,0.13584,1.24257
2015-08-23 14:00:00,2.80983,1.46825,1.71076,1.41067,0.13914,1.01752
2015-08-23 15:00:00,2.493,1.47698,1.70926,1.33402,0.13183,0.79487
2015-08-23 16:00:00,2.02747,1.46761,1.68721,1.1495,0.11553,0.54285
2015-08-23 17:00:00,1.436,1.46372,1.64888,0.87444,0.09066,0.28574
2015-08-23 18:00:00,0.77457,1.46632,1.597,0.5574,0.06368,0.02281
2015-08-23 19:00:00,0.16695,1.46037,1.53474,0.29159,0.03737,-0.23638
2015-08-23 20:00:00,0.0,1.44773,1.49833,0.15359,0.02603,-0.23022
2015-08-23 21:00:00,0.0,1.42029,1.47312,0.1223,0.01836,-0.19349
2015-08-23 22:00:00,0.0,1.41293,1.46125,0.04213,0.01168,-0.10213
2015-08-23 23:00:00,0.0,1.405,1.44965,0.02462,0.00845,-0.07773
2015-08-24 00:00:00,0.0,1.41111,1.4404,0.0182,0.00634,-0.05384
