Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-23 01:00:00,0.0,1.42859,1.44751,0.00713,0.00604,-0.03208
2015-08-23 02:00:00,0.0,1.4199,1.43951,0.00963,0.00547,-0.0347
2015-08-23 03:00:00,0.0,1.41347,1.43156,0.01604,0.00607,-0.0402
2015-08-23 04:00:00,0.0,1.4095,1.42643,0.0055,0.00452,-0.02696
2015-08-23 05:00:00,0.0,1.40282,1.41995,0.01073,0.00683,-0.03469
2015-08-23 06:00:00,0.00266,1.40712,1.41634,0.00445,0.00514,-0.01616
2015-08-23 07:00:00,0.31818,1.40989,1.43739,0.07787,0.01237,0.20045
2015-08-23 08:00:00,0.96672,1.41505,1.49241,0.27946,0.03203,0.57787
2015-08-23 09:00:00,1.61503,1.42705,1.56044,0.53677,0.05484,0.89003
2015-08-23 10:00:00,2.18171,1.43339,1.62881,0.8193,0.07887,1.08812
2015-08-23 11:00:00,2.62016,1.4451,1.68747,1.11286,0.10521,1.15971
2015-08-23 12:00:00,2.88379,1.45227,1.72789,1.38047,0.11705,1.11065
2015-08-23 13:00:00,2.9522,1.46744,1.75442,1.5214,0.1179,1.02592
2015-08-23 14:00:00,2.8249,1.47099,1.75141,1.6286,0.11503,0.80084
2015-08-23 15:00:00,2.51082,1.47259,1.73325,1.55113,0.1037,0.59533
2015-08-23 16:00:00,2.02825,1.4774,1.69645,1.38078,0.08398,0.34445
2015-08-23 17:00:00,1.42691,1.47953,1.65209,1.05574,0.06284,0.13577
2015-08-23 18:00:00,0.77256,1.46649,1.59761,0.68699,0.04312,-0.08867
2015-08-23 19:00:00,0.16594,1.44842,1.53587,0.36487,0.02513,-0.31151
2015-08-23 20:00:00,0.0,1.4373,1.49968,0.20806,0.01522,-0.28567
2015-08-23 21:00:00,0.0,1.41498,1.47955,0.12752,0.01239,-0.20448
2015-08-23 22:00:00,0.0,1.4279,1.46971,0.0563,0.00839,-0.10649
2015-08-23 23:00:00,0.0,1.51286,1.46731,0.04869,0.00887,-0.012
2015-08-24 00:00:00,0.0,1.50438,1.46103,0.03885,0.00876,-0.00425
