Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-23 01:00:00,0.0,1.42801,1.45193,0.01318,0.00857,-0.04567
2015-08-23 02:00:00,0.0,1.54516,1.45323,0.03398,0.0108,0.04716
2015-08-23 03:00:00,0.0,1.4361,1.44037,0.03707,0.00953,-0.05086
2015-08-23 04:00:00,0.0,1.40134,1.43133,0.02078,0.00689,-0.05767
2015-08-23 05:00:00,0.0,1.39801,1.42458,0.02188,0.00856,-0.05701
2015-08-23 06:00:00,0.00269,1.39232,1.41823,0.02132,0.0083,-0.05283
2015-08-23 07:00:00,0.32067,1.38735,1.43561,0.10758,0.01702,0.14782
2015-08-23 08:00:00,0.97303,1.39567,1.48881,0.3106,0.03961,0.52968
2015-08-23 09:00:00,1.62481,1.41262,1.56029,0.52445,0.0659,0.88679
2015-08-23 10:00:00,2.18981,1.43295,1.6306,0.80759,0.09327,1.09131
2015-08-23 11:00:00,2.62571,1.43858,1.69037,1.09392,0.11444,1.16556
2015-08-23 12:00:00,2.88379,1.45389,1.72431,1.41704,0.13212,1.06421
2015-08-23 13:00:00,2.95346,1.45835,1.74823,1.55258,0.13489,0.9761
2015-08-23 14:00:00,2.82106,1.47473,1.75325,1.58253,0.13293,0.82709
2015-08-23 15:00:00,2.50569,1.475,1.73458,1.535,0.11994,0.59116
2015-08-23 16:00:00,2.02794,1.47248,1.69529,1.38773,0.09808,0.31932
2015-08-23 17:00:00,1.43329,1.46608,1.64803,1.08142,0.07421,0.09571
2015-08-23 18:00:00,0.77245,1.46813,1.59398,0.71388,0.05041,-0.11769
2015-08-23 19:00:00,0.16425,1.46783,1.53636,0.36559,0.03078,-0.30065
2015-08-23 20:00:00,0.0,1.45212,1.50081,0.2173,0.01963,-0.28561
2015-08-23 21:00:00,0.0,1.42791,1.48155,0.13413,0.0148,-0.20257
2015-08-23 22:00:00,0.0,1.43055,1.47112,0.06563,0.01076,-0.11696
2015-08-23 23:00:00,0.0,1.51257,1.46994,0.04244,0.0107,-0.01051
2015-08-24 00:00:00,0.0,1.51781,1.46523,0.03502,0.00975,0.0078
