Time,Temperature [°C],Mixing Ratio [kg/kg],Vapor Pressure [hPa],Wind Speed [m/s],Wind Direction [°],u [m/s],v [m/s],Surface Pressure [hPa],Sea Level Pressure [hPa],Skin Temperature [°C],Top Soil Layer Temperature [°C],Rainfall [mm],Cloud Water [kg/m^2]
2015-08-23 00:10:00,26.32421,0.01703,26.73408,0.36165,138.52134,-0.23953,0.27095,1003.39,1005.5411978,26.44778,27.64898,0.0,0.0
2015-08-23 00:20:00,26.25518,0.0172,26.99364,0.4261,108.85033,-0.40325,0.13767,1003.3855469,1005.5370107,26.37625,27.57885,0.0,0.0
2015-08-23 00:30:00,26.15301,0.01737,27.25234,0.64881,94.06584,-0.64718,0.046,1003.354375,1005.506286,26.29672,27.50866,0.0,0.0
2015-08-23 00:40:00,26.04824,0.01749,27.43502,0.71954,87.48418,-0.71885,-0.03158,1003.3379688,1005.4904429,26.21612,27.43847,0.0,0.0
2015-08-23 00:50:00,25.96948,0.01754,27.51001,0.64708,86.39446,-0.6458,-0.04069,1003.29125,1005.4441262,26.14376,27.37087,0.0,0.0
2015-08-23 01:00:00,25.91961,0.01755,27.52591,0.60155,86.78118,-0.6006,-0.03378,1003.3145312,1005.4678037,26.08364,27.30639,0.0,0.0
2015-08-23 01:10:00,25.87264,0.01755,27.5268,0.56295,81.10591,-0.55618,-0.08704,1003.3471094,1005.5007905,26.02371,27.24188,0.0,0.0
2015-08-23 01:20:00,25.81722,0.01751,27.46636,0.45653,60.81857,-0.39859,-0.22259,1003.3684375,1005.5226161,25.96115,27.17739,0.0,0.0
2015-08-23 01:30:00,25.74297,0.01744,27.36205,0.6051,50.56778,-0.46736,-0.38434,1003.4601562,1005.6151586,25.89147,27.11291,0.0,0.0
2015-08-23 01:40:00,25.63973,0.01734,27.21236,0.9254,57.35538,-0.77922,-0.49919,1003.5690625,1005.7251746,25.81255,27.04843,0.0,0.0
2015-08-23 01:50:00,25.50356,0.01723,27.04593,1.11451,62.5856,-0.98935,-0.51315,1003.6264062,1005.7837691,25.72958,26.98391,0.0,0.0
2015-08-23 02:00:00,25.38705,0.01715,26.92626,1.03884,51.84627,-0.8169,-0.64177,1003.7211719,1005.8796858,25.65136,26.91943,0.0,0.0
2015-08-23 02:10:00,25.307,0.01707,26.80542,1.17058,55.68413,-0.96683,-0.65992,1003.7739062,1005.9332175,25.57809,26.85494,0.0,0.0
2015-08-23 02:20:00,25.24368,0.01702,26.72813,1.29267,69.5309,-1.21105,-0.45205,1003.7414062,1005.9011715,25.51394,26.79046,0.0,0.0
2015-08-23 02:30:00,25.17684,0.017,26.69562,1.24483,71.5801,-1.18105,-0.39334,1003.6686719,1005.8287912,25.45373,26.72881,0.0,0.0
2015-08-23 02:40:00,25.13589,0.01699,26.67932,1.00157,72.56663,-0.95556,-0.30007,1003.6303125,1005.7906592,25.40521,26.67001,0.0,0.0
2015-08-23 02:50:00,25.1256,0.01699,26.67837,0.65476,86.27084,-0.65337,-0.04259,1003.5948438,1005.7551888,25.36691,26.61218,0.0,0.0
2015-08-23 03:00:00,25.13098,0.01697,26.64669,0.29339,115.12621,-0.26563,0.12458,1003.5528906,1005.7131324,25.33087,26.55877,0.0,0.0
2015-08-23 03:10:00,25.12969,0.01694,26.6001,0.11957,149.00455,-0.06157,0.1025,1003.5253125,1005.6855434,25.28985,26.50533,0.0,0.0
2015-08-23 03:20:00,25.11675,0.01693,26.58479,0.24385,139.23914,-0.15921,0.18471,1003.524375,1005.6847108,25.24716,26.45596,0.0,0.0
2015-08-23 03:30:00,25.10296,0.01693,26.5855,0.66404,131.7688,-0.49527,0.44233,1003.5514062,1005.7119002,25.20434,26.40844,0.0,0.0
2015-08-23 03:40:00,25.08135,0.01687,26.49379,0.8536,142.10112,-0.52434,0.67357,1003.5519531,1005.7126833,25.1607,26.36089,0.0,0.0
2015-08-23 03:50:00,25.02615,0.01669,26.21873,0.89249,156.34017,-0.35816,0.81747,1003.5610938,1005.7224793,25.10739,26.31338,0.0,0.0
2015-08-23 04:00:00,24.9219,0.0164,25.77599,0.95064,167.72961,-0.20204,0.92893,1003.6053125,1005.7679292,25.03979,26.26583,0.0,0.0
