Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-23 01:00:00,0.0,1.4098,1.42747,0.00173,0.00163,-0.02102
2015-08-23 02:00:00,0.0,1.40187,1.41948,-0.00054,0.00084,-0.0179
2015-08-23 03:00:00,0.0,1.39754,1.41283,-0.00257,0.00226,-0.01498
2015-08-23 04:00:00,0.0,1.39546,1.40686,-0.00337,0.0014,-0.00944
2015-08-23 05:00:00,0.0,1.39512,1.40122,-0.00047,0.00027,-0.0059
2015-08-23 06:00:00,0.00264,1.39249,1.39629,-0.0004,0.00055,-0.00131
2015-08-23 07:00:00,0.31791,1.3913,1.41892,0.0498,0.00542,0.23508
2015-08-23 08:00:00,0.96585,1.40345,1.47868,0.2301,0.01575,0.64477
2015-08-23 09:00:00,1.61348,1.41688,1.54913,0.48784,0.03001,0.96338
2015-08-23 10:00:00,2.17717,1.43677,1.61889,0.79434,0.04457,1.15615
2015-08-23 11:00:00,2.61013,1.44667,1.68377,1.05244,0.05623,1.26435
2015-08-23 12:00:00,2.87214,1.45643,1.73945,1.23069,0.06354,1.2949
2015-08-23 13:00:00,2.94093,1.47331,1.76986,1.39962,0.06992,1.17484
2015-08-23 14:00:00,2.81248,1.48916,1.76433,1.56638,0.07158,0.89935
2015-08-23 15:00:00,2.49657,1.50038,1.74637,1.48696,0.06677,0.69685
2015-08-23 16:00:00,1.22754,1.60339,1.68165,0.82252,0.04449,0.28227
2015-08-23 17:00:00,1.43156,1.50313,1.67284,0.87456,0.04597,0.34132
2015-08-23 18:00:00,0.77468,1.48028,1.61275,0.59288,0.03501,0.01432
2015-08-23 19:00:00,0.16657,1.45465,1.54426,0.32244,0.02128,-0.26675
2015-08-23 20:00:00,0.0,1.43812,1.50232,0.19067,0.0138,-0.26866
2015-08-23 21:00:00,0.0,1.45366,1.4841,0.10646,0.01016,-0.14706
2015-08-23 22:00:00,0.0,1.46682,1.47461,0.03445,0.00709,-0.04933
2015-08-23 23:00:00,0.0,1.46223,1.46363,0.0214,0.00605,-0.02884
2015-08-24 00:00:00,0.0,1.46082,1.45359,0.02202,0.00509,-0.01988
