Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-15 01:00:00,0.0,1.34575,1.41342,0.01792,0.00444,-0.09003
2015-08-15 02:00:00,0.0,1.35513,1.40702,0.02625,0.0068,-0.08493
2015-08-15 03:00:00,0.0,1.47509,1.4066,0.08193,0.00896,-0.02239
2015-08-15 04:00:00,0.0,1.41425,1.39688,0.09458,0.00914,-0.08635
2015-08-15 05:00:00,0.0,1.39547,1.38945,0.08692,0.00867,-0.08957
2015-08-15 06:00:00,0.00072,1.50422,1.39241,0.10438,0.00999,-0.00184
2015-08-15 07:00:00,0.23409,1.46553,1.40533,0.15806,0.01585,0.12039
2015-08-15 08:00:00,0.4396,1.50492,1.42435,0.25976,0.02104,0.23936
2015-08-15 09:00:00,1.21569,1.46041,1.48163,0.50962,0.03382,0.65104
2015-08-15 10:00:00,2.23829,1.40915,1.58569,0.83649,0.05138,1.17387
2015-08-15 11:00:00,2.3699,1.49452,1.64961,0.96308,0.0568,1.19492
2015-08-15 12:00:00,2.02103,1.56013,1.64041,1.09719,0.06209,0.78147
2015-08-15 13:00:00,2.11446,1.55743,1.65976,1.12134,0.06502,0.82577
2015-08-15 14:00:00,2.10322,1.52933,1.67576,1.20636,0.06764,0.6828
2015-08-15 15:00:00,1.01157,1.56197,1.58724,0.83115,0.04944,0.10571
2015-08-15 16:00:00,1.95899,1.50803,1.65342,1.05032,0.07268,0.6906
2015-08-15 17:00:00,1.52107,1.47267,1.62745,0.91544,0.0579,0.39296
2015-08-15 18:00:00,0.82244,1.48019,1.58021,0.60761,0.04117,0.07364
2015-08-15 19:00:00,0.23803,1.44111,1.52547,0.31514,0.02459,-0.18606
2015-08-15 20:00:00,0.0,1.49301,1.49207,0.171,0.01413,-0.1842
2015-08-15 21:00:00,0.0,1.42172,1.47207,0.09029,0.01056,-0.15119
2015-08-15 22:00:00,0.0,1.42167,1.46157,0.03153,0.00652,-0.07796
2015-08-15 23:00:00,0.0,1.48547,1.4563,0.02516,0.006,-0.00199
2015-08-16 00:00:00,0.0,1.47295,1.44876,0.0224,0.00595,-0.00417
