Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-15 01:00:00,0.0,1.33831,1.42064,0.04281,0.00706,-0.1322
2015-08-15 02:00:00,0.0,1.33774,1.41446,0.0398,0.00851,-0.12503
2015-08-15 03:00:00,0.0,1.33373,1.40188,0.09825,0.00964,-0.17605
2015-08-15 04:00:00,0.0,1.33059,1.39596,0.07817,0.00818,-0.15172
2015-08-15 05:00:00,0.0,1.33794,1.3919,0.0667,0.00718,-0.12784
2015-08-15 06:00:00,0.00911,1.34055,1.38765,0.0738,0.00738,-0.11917
2015-08-15 07:00:00,0.34517,1.36209,1.40664,0.19316,0.01401,0.09344
2015-08-15 08:00:00,1.03585,1.34632,1.46112,0.41131,0.0282,0.48154
2015-08-15 09:00:00,1.36022,1.44245,1.51815,0.52759,0.03599,0.72094
2015-08-15 10:00:00,1.92765,1.46294,1.59284,0.72411,0.05028,1.02335
2015-08-15 11:00:00,1.92353,1.50554,1.61057,0.91398,0.05549,0.84903
2015-08-15 12:00:00,2.51616,1.46082,1.66082,1.28421,0.06888,0.96306
2015-08-15 13:00:00,3.02141,1.40714,1.70644,1.65617,0.07455,0.99139
2015-08-15 14:00:00,2.90302,1.40658,1.71723,1.68872,0.07257,0.83109
2015-08-15 15:00:00,2.59996,1.40184,1.70862,1.59708,0.06905,0.62706
2015-08-15 16:00:00,2.12544,1.422,1.68463,1.39137,0.05902,0.41242
2015-08-15 17:00:00,1.53588,1.42056,1.64204,1.11219,0.04632,0.15589
2015-08-15 18:00:00,0.87667,1.42171,1.59054,0.75587,0.0329,-0.08094
2015-08-15 19:00:00,0.24187,1.41599,1.53238,0.4053,0.02081,-0.30062
2015-08-15 20:00:00,0.0,1.40591,1.49475,0.20279,0.0127,-0.30433
2015-08-15 21:00:00,0.0,1.40638,1.47492,0.15142,0.0089,-0.22886
2015-08-15 22:00:00,0.0,1.40505,1.46193,0.09507,0.00733,-0.15928
2015-08-15 23:00:00,0.0,1.38737,1.45311,0.04275,0.00494,-0.11343
2015-08-16 00:00:00,0.0,1.37983,1.44491,0.02466,0.0039,-0.09363
