Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-15 01:00:00,0.0,1.36405,1.42152,0.01491,0.00551,-0.07789
2015-08-15 02:00:00,0.0,1.36832,1.41487,0.03379,0.00744,-0.08779
2015-08-15 03:00:00,0.0,1.3688,1.40352,0.08945,0.00764,-0.1318
2015-08-15 04:00:00,0.0,1.36263,1.39524,0.09223,0.00723,-0.13207
2015-08-15 05:00:00,0.0,1.41395,1.3945,0.07717,0.0086,-0.06632
2015-08-15 06:00:00,0.00862,1.43314,1.39474,0.07541,0.00901,-0.0374
2015-08-15 07:00:00,0.3577,1.39646,1.41481,0.16361,0.01344,0.16229
2015-08-15 08:00:00,1.03027,1.37514,1.46769,0.3959,0.02494,0.51689
2015-08-15 09:00:00,1.67407,1.40215,1.53353,0.67763,0.0362,0.82886
2015-08-15 10:00:00,2.0005,1.44914,1.59016,0.85566,0.04366,0.96016
2015-08-15 11:00:00,2.19397,1.54866,1.65054,0.95518,0.04855,1.08837
2015-08-15 12:00:00,0.89562,1.59654,1.58508,0.59492,0.03021,0.28197
2015-08-15 13:00:00,1.99893,1.53196,1.63717,1.02348,0.05981,0.81043
2015-08-15 14:00:00,2.60806,1.51918,1.69999,1.34674,0.07853,1.00199
2015-08-15 15:00:00,1.7301,1.53683,1.65997,1.10837,0.06156,0.43704
2015-08-15 16:00:00,1.66929,1.5142,1.64499,1.03505,0.05259,0.45086
2015-08-15 17:00:00,1.52416,1.46478,1.63617,0.95328,0.04595,0.35354
2015-08-15 18:00:00,0.86896,1.4513,1.58753,0.65543,0.03288,0.04443
2015-08-15 19:00:00,0.24083,1.44626,1.53175,0.3478,0.01889,-0.21134
2015-08-15 20:00:00,0.0,1.52896,1.49962,0.20303,0.01207,-0.18576
2015-08-15 21:00:00,0.0,1.55271,1.48756,0.13625,0.01009,-0.08119
2015-08-15 22:00:00,0.0,1.52723,1.47558,0.09093,0.00693,-0.04621
2015-08-15 23:00:00,0.0,1.50106,1.46544,0.06689,0.00735,-0.03862
2015-08-16 00:00:00,0.0,1.4533,1.45615,0.02345,0.006,-0.03231
