Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-15 01:00:00,0.0,1.37362,1.42733,0.05373,0.00273,-0.11018
2015-08-15 02:00:00,0.0,1.37649,1.42134,0.06568,0.00376,-0.1143
2015-08-15 03:00:00,0.0,1.38507,1.41361,0.08607,0.00461,-0.11922
2015-08-15 04:00:00,0.0,1.38021,1.40735,0.09403,0.0046,-0.12577
2015-08-15 05:00:00,0.0,1.39609,1.40127,0.11061,0.00431,-0.12011
2015-08-15 06:00:00,0.00811,1.50712,1.40362,0.144,0.00833,-0.04073
2015-08-15 07:00:00,0.3358,1.4174,1.42167,0.19268,0.01362,0.12524
2015-08-15 08:00:00,1.01344,1.40854,1.47972,0.39896,0.02316,0.52014
2015-08-15 09:00:00,1.29107,1.47412,1.52954,0.5295,0.02796,0.67819
2015-08-15 10:00:00,1.54698,1.49626,1.57648,0.67098,0.0331,0.76268
2015-08-15 11:00:00,1.33761,1.53474,1.57179,0.74915,0.03624,0.51517
2015-08-15 12:00:00,2.92006,1.44928,1.69506,1.29817,0.08038,1.29573
2015-08-15 13:00:00,2.94855,1.47083,1.7251,1.53811,0.08148,1.0747
2015-08-15 14:00:00,2.88427,1.4593,1.74053,1.62891,0.07809,0.89603
2015-08-15 15:00:00,1.72784,1.56116,1.68521,1.23254,0.05796,0.31329
2015-08-15 16:00:00,1.72606,1.50855,1.66902,1.14059,0.05118,0.37381
2015-08-15 17:00:00,1.52175,1.46862,1.65367,1.02141,0.04226,0.27303
2015-08-15 18:00:00,0.87077,1.44451,1.60241,0.69847,0.03116,-0.01676
2015-08-15 19:00:00,0.23952,1.43502,1.54341,0.37779,0.01807,-0.26473
2015-08-15 20:00:00,0.0,1.42376,1.50573,0.18335,0.01091,-0.27624
2015-08-15 21:00:00,0.0,1.42698,1.48928,0.10658,0.00804,-0.17692
2015-08-15 22:00:00,0.0,1.42659,1.47774,0.06215,0.00652,-0.11982
2015-08-15 23:00:00,0.0,1.42602,1.46717,0.04728,0.00587,-0.0943
2015-08-16 00:00:00,0.0,1.41776,1.46039,0.01904,0.00396,-0.06562
