Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-15 01:00:00,0.0,1.3448,1.41048,0.00079,0.00125,-0.06773
2015-08-15 02:00:00,0.0,1.33908,1.40122,-0.00243,0.00299,-0.0627
2015-08-15 03:00:00,0.0,1.3301,1.39337,-0.0067,0.00262,-0.05919
2015-08-15 04:00:00,0.0,1.31866,1.38561,-0.00939,0.00224,-0.0598
2015-08-15 05:00:00,0.0,1.31438,1.37963,-0.01427,0.00256,-0.05354
2015-08-15 06:00:00,0.0093,1.309,1.37393,-0.00938,0.0021,-0.04835
2015-08-15 07:00:00,0.38192,1.30484,1.39819,0.0737,0.00577,0.2091
2015-08-15 08:00:00,1.04511,1.30979,1.45335,0.30621,0.01585,0.5795
2015-08-15 09:00:00,1.70027,1.32542,1.52408,0.55676,0.02741,0.91743
2015-08-15 10:00:00,2.27005,1.34796,1.60592,0.76912,0.03962,1.20335
2015-08-15 11:00:00,2.70935,1.35968,1.68241,0.98704,0.04944,1.35014
2015-08-15 12:00:00,2.9818,1.38605,1.7408,1.22027,0.05831,1.34848
2015-08-15 13:00:00,3.04186,1.43617,1.76108,1.5277,0.06173,1.12752
2015-08-15 14:00:00,2.91391,1.43137,1.75538,1.64595,0.05778,0.88616
2015-08-15 15:00:00,2.60405,1.43309,1.73622,1.58551,0.05164,0.66377
2015-08-15 16:00:00,2.13372,1.43597,1.70269,1.37859,0.04252,0.44589
2015-08-15 17:00:00,1.54361,1.43262,1.65981,1.04719,0.03391,0.23531
2015-08-15 18:00:00,0.88315,1.43139,1.60765,0.65917,0.0241,0.02363
2015-08-15 19:00:00,0.24304,1.43256,1.54467,0.33464,0.01331,-0.21702
2015-08-15 20:00:00,0.0,1.43045,1.50216,0.15843,0.00703,-0.23717
2015-08-15 21:00:00,0.0,1.428,1.48353,0.0685,0.00409,-0.12812
2015-08-15 22:00:00,0.0,1.42505,1.46747,0.04182,0.00339,-0.08764
2015-08-15 23:00:00,0.0,1.42558,1.45395,0.02983,0.00274,-0.06093
2015-08-16 00:00:00,0.0,1.44483,1.44605,0.0161,0.00226,-0.01959
