Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-15 01:00:00,0.0,1.38583,1.43214,0.04381,0.00366,-0.09378
2015-08-15 02:00:00,0.0,1.37296,1.42204,0.07859,0.00391,-0.13158
2015-08-15 03:00:00,0.0,1.35862,1.41085,0.09782,0.00349,-0.15354
2015-08-15 04:00:00,0.0,1.36123,1.40577,0.07933,0.00299,-0.12686
2015-08-15 05:00:00,0.0,1.35932,1.39928,0.08542,0.00293,-0.12832
2015-08-15 06:00:00,0.00892,1.36743,1.39451,0.09483,0.00304,-0.11602
2015-08-15 07:00:00,0.37398,1.37914,1.41958,0.1861,0.00538,0.14206
2015-08-15 08:00:00,1.02739,1.38832,1.47919,0.3974,0.0113,0.52782
2015-08-15 09:00:00,1.67653,1.40639,1.55401,0.65449,0.01771,0.85671
2015-08-15 10:00:00,0.65447,1.57767,1.52618,0.37907,0.01377,0.31313
2015-08-15 11:00:00,0.66572,1.58193,1.52116,0.4224,0.02135,0.28275
2015-08-15 12:00:00,2.06287,1.52808,1.62328,0.95126,0.05086,0.96555
2015-08-15 13:00:00,2.92304,1.46711,1.70267,1.39124,0.07003,1.22621
2015-08-15 14:00:00,2.88625,1.45273,1.72695,1.55758,0.07013,0.98432
2015-08-15 15:00:00,2.55869,1.47531,1.72181,1.5329,0.06188,0.71742
2015-08-15 16:00:00,2.10668,1.47298,1.69949,1.35366,0.05049,0.47602
2015-08-15 17:00:00,1.5228,1.46399,1.65984,1.06275,0.03935,0.22485
2015-08-15 18:00:00,0.86835,1.45326,1.60549,0.72525,0.02819,-0.03732
2015-08-15 19:00:00,0.23943,1.44429,1.54521,0.38213,0.01593,-0.25956
2015-08-15 20:00:00,0.0,1.43616,1.50608,0.186,0.00917,-0.26508
2015-08-15 21:00:00,0.0,1.42549,1.48957,0.08766,0.00725,-0.15898
2015-08-15 22:00:00,0.0,1.43311,1.47675,0.06237,0.00553,-0.11154
2015-08-15 23:00:00,0.0,1.41322,1.46549,0.0322,0.00421,-0.08868
2015-08-16 00:00:00,0.0,1.40187,1.45745,0.00829,0.0028,-0.06668
