Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-15 01:00:00,0.0,1.37069,1.43183,0.0149,0.00085,-0.07689
2015-08-15 02:00:00,0.0,1.35784,1.42303,0.01226,0.00095,-0.0784
2015-08-15 03:00:00,0.0,1.34271,1.41466,0.01004,0.00098,-0.08296
2015-08-15 04:00:00,0.0,1.33366,1.40742,0.00684,0.00087,-0.08148
2015-08-15 05:00:00,0.0,1.32759,1.40079,0.00715,0.00104,-0.08139
2015-08-15 06:00:00,0.00931,1.31705,1.39506,0.00601,0.00081,-0.07553
2015-08-15 07:00:00,0.3815,1.31873,1.42102,0.09276,0.00335,0.1831
2015-08-15 08:00:00,1.04451,1.3232,1.48118,0.32086,0.00791,0.55776
2015-08-15 09:00:00,1.70112,1.332,1.55723,0.58272,0.01374,0.87944
2015-08-15 10:00:00,2.27372,1.34434,1.63724,0.86156,0.01994,1.09933
2015-08-15 11:00:00,2.70336,1.38149,1.71056,1.14063,0.02591,1.20775
2015-08-15 12:00:00,2.96253,1.4088,1.75383,1.48376,0.02978,1.10396
2015-08-15 13:00:00,3.02741,1.4232,1.76743,1.72658,0.03045,0.92616
2015-08-15 14:00:00,2.89885,1.43402,1.76785,1.769,0.03008,0.76594
2015-08-15 15:00:00,2.58938,1.43678,1.7529,1.64323,0.02936,0.60067
2015-08-15 16:00:00,2.1309,1.42682,1.72507,1.39014,0.02539,0.41711
2015-08-15 17:00:00,1.53956,1.43344,1.68321,1.05177,0.02105,0.21696
2015-08-15 18:00:00,0.87431,1.43889,1.62877,0.67485,0.01612,-0.00653
2015-08-15 19:00:00,0.23985,1.46123,1.56686,0.33971,0.0098,-0.21529
2015-08-15 20:00:00,0.0,1.48449,1.52491,0.1814,0.00487,-0.2267
2015-08-15 21:00:00,0.0,1.4879,1.50657,0.10221,0.00385,-0.12474
2015-08-15 22:00:00,0.0,1.49371,1.49449,0.05761,0.00283,-0.06121
2015-08-15 23:00:00,0.0,1.48981,1.48518,0.03162,0.00199,-0.02897
2015-08-16 00:00:00,0.0,1.5268,1.48137,0.02232,0.00222,0.02089
