Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-15 01:00:00,0.0,1.3149,1.4108,-0.00764,0.00269,-0.09094
2015-08-15 02:00:00,0.0,1.33435,1.40345,-0.00961,0.0034,-0.06289
2015-08-15 03:00:00,0.0,1.37358,1.40125,-0.02136,0.00522,-0.01153
2015-08-15 04:00:00,0.0,1.41994,1.40104,-0.01824,0.00836,0.02878
2015-08-15 05:00:00,0.0,1.50713,1.40365,0.0033,0.00966,0.09051
2015-08-15 06:00:00,0.00298,1.57604,1.4099,0.01225,0.00972,0.14716
2015-08-15 07:00:00,0.21041,1.54676,1.424,0.06627,0.01326,0.25364
2015-08-15 08:00:00,0.95248,1.42836,1.4773,0.26718,0.02141,0.61496
2015-08-15 09:00:00,1.67908,1.40502,1.55332,0.52099,0.02824,0.98155
2015-08-15 10:00:00,2.21432,1.44389,1.62698,0.81015,0.03537,1.1857
2015-08-15 11:00:00,2.68307,1.41696,1.68148,1.17487,0.04585,1.19782
2015-08-15 12:00:00,2.9523,1.40894,1.71906,1.45886,0.05202,1.1313
2015-08-15 13:00:00,3.03004,1.40596,1.74148,1.61579,0.05522,1.02351
2015-08-15 14:00:00,2.91266,1.40169,1.74516,1.64923,0.05387,0.86609
2015-08-15 15:00:00,2.6088,1.39673,1.73069,1.5582,0.05027,0.66636
2015-08-15 16:00:00,2.14433,1.38364,1.69817,1.35322,0.04372,0.43285
2015-08-15 17:00:00,1.55257,1.37599,1.65076,1.06131,0.03435,0.18213
2015-08-15 18:00:00,0.88747,1.37764,1.59344,0.70731,0.02244,-0.05808
2015-08-15 19:00:00,0.24619,1.37058,1.5304,0.35533,0.01233,-0.28128
2015-08-15 20:00:00,0.0,1.36343,1.48735,0.16607,0.00642,-0.2964
2015-08-15 21:00:00,0.0,1.35799,1.4656,0.0929,0.00506,-0.20556
2015-08-15 22:00:00,0.0,1.35654,1.45074,0.04055,0.00292,-0.13768
2015-08-15 23:00:00,0.0,1.34019,1.43605,0.02549,0.00223,-0.12357
2015-08-16 00:00:00,0.0,1.33466,1.42525,0.00873,0.00149,-0.10081
