Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-15 01:00:00,0.0,1.33744,1.41553,0.0109,0.00723,-0.09622
2015-08-15 02:00:00,0.0,1.33277,1.40795,0.01559,0.00821,-0.09898
2015-08-15 03:00:00,0.0,1.31859,1.39395,0.07242,0.00953,-0.15731
2015-08-15 04:00:00,0.0,1.34226,1.38693,0.07739,0.00964,-0.1317
2015-08-15 05:00:00,0.0,1.39217,1.3856,0.06972,0.01022,-0.07336
2015-08-15 06:00:00,0.00914,1.42931,1.3861,0.0743,0.01044,-0.0324
2015-08-15 07:00:00,0.37918,1.33482,1.40341,0.15367,0.01542,0.1415
2015-08-15 08:00:00,1.03926,1.34239,1.46113,0.34347,0.02763,0.54942
2015-08-15 09:00:00,1.53478,1.39337,1.5236,0.54028,0.03901,0.82527
2015-08-15 10:00:00,1.88844,1.45643,1.58118,0.72843,0.0512,0.98406
2015-08-15 11:00:00,2.6971,1.37612,1.65079,1.21161,0.07052,1.1403
2015-08-15 12:00:00,2.96868,1.36383,1.68666,1.51767,0.07782,1.05036
2015-08-15 13:00:00,3.05355,1.34818,1.7109,1.6542,0.07979,0.95684
2015-08-15 14:00:00,2.93915,1.33695,1.71863,1.66776,0.07622,0.81349
2015-08-15 15:00:00,2.63694,1.32394,1.70978,1.54622,0.0681,0.63677
2015-08-15 16:00:00,2.16756,1.31863,1.68241,1.33624,0.05771,0.40983
2015-08-15 17:00:00,1.57138,1.31102,1.63879,1.03761,0.04768,0.15833
2015-08-15 18:00:00,0.89574,1.33051,1.58499,0.68934,0.03378,-0.08186
2015-08-15 19:00:00,0.24716,1.35226,1.52401,0.3661,0.01879,-0.30948
2015-08-15 20:00:00,0.0,1.36305,1.48595,0.1671,0.01091,-0.30091
2015-08-15 21:00:00,0.0,1.34681,1.46408,0.10755,0.009,-0.23383
2015-08-15 22:00:00,0.0,1.33802,1.44856,0.05916,0.00678,-0.17648
2015-08-15 23:00:00,0.0,1.33353,1.43826,0.01933,0.00421,-0.12827
2015-08-16 00:00:00,0.0,1.32988,1.42769,0.01576,0.00378,-0.11736
