Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-15 01:00:00,0.0,1.39437,1.43265,0.03248,0.00261,-0.07338
2015-08-15 02:00:00,0.0,1.39001,1.42533,0.05112,0.0029,-0.08934
2015-08-15 03:00:00,0.0,1.38272,1.41656,0.06727,0.00318,-0.10428
2015-08-15 04:00:00,0.0,1.37734,1.41116,0.05747,0.00271,-0.094
2015-08-15 05:00:00,0.0,1.37481,1.40389,0.07431,0.00274,-0.10613
2015-08-15 06:00:00,0.00908,1.36693,1.39856,0.07169,0.00248,-0.09671
2015-08-15 07:00:00,0.37702,1.36685,1.42468,0.147,0.00481,0.16737
2015-08-15 08:00:00,1.03545,1.3705,1.48351,0.37436,0.01052,0.53756
2015-08-15 09:00:00,1.67855,1.39587,1.55816,0.63285,0.01651,0.8669
2015-08-15 10:00:00,1.82165,1.47941,1.61116,0.7541,0.0196,0.9162
2015-08-15 11:00:00,2.67793,1.42487,1.68394,1.28504,0.02748,1.10634
2015-08-15 12:00:00,2.93349,1.43958,1.72377,1.58688,0.03134,1.03107
2015-08-15 13:00:00,3.02427,1.41546,1.749,1.72793,0.03405,0.92875
2015-08-15 14:00:00,2.90055,1.42425,1.75178,1.7843,0.03297,0.75575
2015-08-15 15:00:00,2.48085,1.47341,1.73245,1.64561,0.03006,0.54613
2015-08-15 16:00:00,2.11083,1.45163,1.70732,1.44661,0.0271,0.38143
2015-08-15 17:00:00,1.51955,1.4559,1.66692,1.10501,0.0228,0.18072
2015-08-15 18:00:00,0.86827,1.44109,1.61104,0.74872,0.01672,-0.06712
2015-08-15 19:00:00,0.23806,1.4398,1.55043,0.3893,0.00963,-0.27151
2015-08-15 20:00:00,0.0,1.42257,1.50843,0.20045,0.00503,-0.29134
2015-08-15 21:00:00,0.0,1.41653,1.48999,0.11412,0.00372,-0.1913
2015-08-15 22:00:00,0.0,1.40396,1.47531,0.06501,0.00325,-0.13961
2015-08-15 23:00:00,0.0,1.39832,1.46501,0.03789,0.00258,-0.10716
2015-08-16 00:00:00,0.0,1.39927,1.45397,0.04814,0.00212,-0.10496
