Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-15 01:00:00,0.0,1.33868,1.38485,-0.02023,0.00385,-0.02979
2015-08-15 02:00:00,0.0,1.32838,1.3767,-0.01992,0.00316,-0.03156
2015-08-15 03:00:00,0.0,1.32033,1.3691,-0.01835,0.00173,-0.03215
2015-08-15 04:00:00,0.0,1.31723,1.36293,-0.01855,0.00127,-0.02842
2015-08-15 05:00:00,0.0,1.30642,1.35741,-0.02763,0.00202,-0.02537
2015-08-15 06:00:00,0.00932,1.30527,1.3545,-0.04093,0.00474,-0.00373
2015-08-15 07:00:00,0.38182,1.30264,1.38115,0.02406,0.0149,0.26436
2015-08-15 08:00:00,1.04444,1.31443,1.44539,0.17522,0.03745,0.70082
2015-08-15 09:00:00,1.70203,1.32311,1.52241,0.3932,0.06528,1.04425
2015-08-15 10:00:00,2.27223,1.33571,1.59548,0.68489,0.09799,1.22958
2015-08-15 11:00:00,2.70612,1.35798,1.65966,0.96654,0.1332,1.30471
2015-08-15 12:00:00,2.97664,1.35684,1.7036,1.22367,0.15745,1.24876
2015-08-15 13:00:00,3.04334,1.38661,1.73075,1.39992,0.16158,1.13771
2015-08-15 14:00:00,2.92567,1.38726,1.73654,1.4592,0.15762,0.95956
2015-08-15 15:00:00,2.61868,1.38136,1.72613,1.35445,0.149,0.77048
2015-08-15 16:00:00,2.14899,1.38196,1.69834,1.16126,0.12869,0.54266
2015-08-15 17:00:00,1.55714,1.38385,1.65542,0.88275,0.10267,0.30015
2015-08-15 18:00:00,0.89247,1.41194,1.60132,0.57587,0.07366,0.05355
2015-08-15 19:00:00,0.2424,1.44385,1.53719,0.29713,0.04331,-0.19138
2015-08-15 20:00:00,0.0,1.44591,1.49991,0.09582,0.02256,-0.17238
2015-08-15 21:00:00,0.0,1.41774,1.47711,0.03714,0.01754,-0.11406
2015-08-15 22:00:00,0.0,1.4319,1.46119,0.02165,0.01195,-0.06289
2015-08-15 23:00:00,0.0,1.45065,1.4489,0.01879,0.00941,-0.02645
2015-08-16 00:00:00,0.0,1.54846,1.44687,0.02231,0.00923,0.07005
