Time,Temperature [°C],Mixing Ratio [kg/kg],Vapor Pressure [hPa],Wind Speed [m/s],Wind Direction [°],u [m/s],v [m/s],Surface Pressure [hPa],Sea Level Pressure [hPa],Skin Temperature [°C],Top Soil Layer Temperature [°C],Rainfall [mm],Cloud Water [kg/m^2]
2015-08-11 00:10:00,27.80166,0.01444,22.82151,0.27255,272.71191,0.27224,-0.0129,1006.0797656,1008.2294946,27.66128,29.10467,0.0,0.00361
2015-08-11 00:20:00,27.74941,0.01449,22.89766,0.15153,0.37649,-0.001,-0.15153,1006.0325,1008.1824366,27.55975,29.01672,0.0,0.00305
2015-08-11 00:30:00,27.66229,0.0146,23.0679,0.26108,50.42414,-0.20124,-0.16634,1006.05,1008.2004542,27.4566,28.92874,0.0,0.00221
2015-08-11 00:40:00,27.58767,0.01466,23.15914,0.35978,58.77161,-0.30765,-0.18653,1005.9901562,1008.1409385,27.33874,28.84078,0.0,0.00146
2015-08-11 00:50:00,27.49932,0.01466,23.15767,0.43685,8.49892,-0.06456,-0.43205,1005.9265625,1008.0778415,27.23425,28.75237,0.0,0.00124
2015-08-11 01:00:00,27.4342,0.01464,23.12607,0.45626,18.7282,-0.14649,-0.4321,1005.8946094,1008.0463127,27.13207,28.66442,0.0,0.00116
2015-08-11 01:10:00,27.37063,0.01465,23.14251,0.47391,29.94212,-0.23654,-0.41066,1005.9383594,1008.0905989,27.03832,28.57644,0.0,0.00095
2015-08-11 01:20:00,27.30599,0.01469,23.20478,0.5059,12.55515,-0.10997,-0.4938,1005.9617969,1008.114498,26.94641,28.48849,0.0,0.00071
2015-08-11 01:30:00,27.22347,0.01481,23.38915,0.41458,36.42855,-0.24619,-0.33357,1005.9283594,1008.0814246,26.85854,28.40328,0.0,0.00074
2015-08-11 01:40:00,27.10113,0.01502,23.70934,0.54845,78.18129,-0.53682,-0.11233,1005.7741406,1007.9274801,26.76385,28.32104,0.0,0.00123
2015-08-11 01:50:00,26.99688,0.01517,23.93873,0.57292,107.68364,-0.54585,0.17403,1005.7004688,1007.8542038,26.67394,28.23876,0.0,0.00151
2015-08-11 02:00:00,26.91024,0.01507,23.78546,0.55879,129.36297,-0.43202,0.3544,1005.7345312,1007.8890921,26.59005,28.15652,0.0,0.00127
2015-08-11 02:10:00,26.85705,0.01476,23.30772,0.39577,148.83281,-0.20483,0.33865,1005.7432031,1007.8985693,26.49902,28.07424,0.0,0.0007
2015-08-11 02:20:00,26.77444,0.01437,22.7063,0.29796,170.12686,-0.05109,0.29355,1005.7666406,1007.9231603,26.41192,27.99444,0.0,0.00033
2015-08-11 02:30:00,26.6986,0.01404,22.1958,0.25803,177.52291,-0.01115,0.25779,1005.74125,1007.8986923,26.31127,27.91329,0.0,0.00018
2015-08-11 02:40:00,26.61843,0.01374,21.73238,0.36566,147.89029,-0.19436,0.30973,1005.7686719,1007.9271427,26.23434,27.83636,0.0,0.00017
2015-08-11 02:50:00,26.57559,0.01355,21.43785,0.26406,140.25739,-0.16882,0.20304,1005.7495312,1007.9085182,26.15457,27.75979,0.0,0.00013
2015-08-11 03:00:00,26.41534,0.01317,20.84831,0.57849,131.08467,-0.43603,0.38017,1005.71125,1007.8718082,26.09545,27.68322,0.0,8e-05
2015-08-11 03:10:00,26.3709,0.01246,19.74647,1.02306,141.65676,-0.63468,0.80239,1005.7126562,1007.8744682,26.05129,27.61178,0.0,5e-05
2015-08-11 03:20:00,26.33337,0.01204,19.09367,1.16331,149.49568,-0.5905,1.0023,1005.721875,1007.8845285,25.99511,27.54092,0.0,3e-05
2015-08-11 03:30:00,26.27761,0.01188,18.84464,1.31463,155.97625,-0.53521,1.20076,1005.7194531,1007.8827144,25.9335,27.47448,0.0,3e-05
2015-08-11 03:40:00,26.21636,0.01176,18.65863,1.20147,162.74028,-0.35648,1.14737,1005.763125,1007.9270808,25.83883,27.4093,0.0,5e-05
2015-08-11 03:50:00,26.17175,0.01164,18.47237,1.03771,164.25036,-0.28167,0.99875,1005.7976562,1007.9621666,25.76769,27.34408,0.0,0.0001
2015-08-11 04:00:00,26.14495,0.01155,18.33242,1.01139,161.38463,-0.32285,0.95847,1005.8128906,1007.977746,25.69579,27.27886,0.0,5e-05
2015-08-11 04:10:00,26.10778,0.01149,18.23796,0.99042,156.61023,-0.39318,0.90903,1005.76,1007.9250895,25.62444,27.21353,0.0,2e-05
2015-08-11 04:20:00,26.0566,0.01149,18.2374,0.97341,150.62444,-0.47749,0.84825,1005.729375,1007.8947693,25.56082,27.14819,0.0,1e-05
2015-08-11 04:30:00,26.07485,0.0115,18.25429,0.93409,149.90145,-0.46844,0.80814,1005.8009375,1007.9663405,25.49047,27.08285,0.0,0.00025
2015-08-11 04:40:00,26.04669,0.01153,18.30201,0.74452,150.96193,-0.36139,0.65094,1005.8542969,1008.0199794,25.43191,27.02145,0.0,0.00024
2015-08-11 04:50:00,25.92358,0.01159,18.3963,0.80429,139.55531,-0.52176,0.61209,1005.8976562,1008.0642458,25.39248,26.96197,0.0,3e-05
2015-08-11 05:00:00,25.81609,0.01162,18.44573,1.26313,136.22324,-0.8739,0.91203,1006.0445312,1008.2121776,25.37881,26.90414,0.0,2e-05
2015-08-11 05:10:00,25.75726,0.01175,18.65114,1.38916,125.48062,-1.13121,0.80631,1006.1994531,1008.3676896,25.3565,26.85037,0.0,6e-05
2015-08-11 05:20:00,25.70492,0.01194,18.94913,1.73018,127.85665,-1.36606,1.06179,1006.3098438,1008.4784485,25.35757,26.79925,0.0,2e-05
2015-08-11 05:30:00,25.64434,0.01213,19.24643,2.01252,131.58297,-1.50535,1.33571,1006.3895312,1008.558498,25.31643,26.75115,0.0,0.00012
2015-08-11 05:40:00,25.63824,0.01239,19.65246,2.09422,138.08702,-1.39894,1.55844,1006.4689844,1008.6378249,25.3677,26.70699,0.0,0.00174
2015-08-11 05:50:00,25.57855,0.01246,19.7615,2.40511,139.94868,-1.54762,1.84104,1006.47875,1008.6479534,25.44158,26.67086,0.0,0.00137
2015-08-11 06:00:00,25.72051,0.01216,19.29615,2.65524,142.23762,-1.62604,2.09912,1006.5479688,1008.7166841,25.75085,26.66201,0.0,0.00398
2015-08-11 06:10:00,25.95629,0.012,19.04667,2.89598,146.47694,-1.59937,2.41427,1006.5270312,1008.6942002,26.28106,26.70223,0.0,0.02839
2015-08-11 06:20:00,26.19668,0.012,19.04606,2.70867,146.96175,-1.47676,2.27069,1006.4948438,1008.6602013,26.82736,26.79666,0.0,0.76769
2015-08-11 06:30:00,26.36981,0.01214,19.26357,2.75965,145.19037,-1.57535,2.26582,1006.4714062,1008.6352767,27.27935,26.93047,0.0,0.29837
2015-08-11 06:40:00,26.56976,0.0124,19.66719,2.97657,142.57547,-1.80891,2.36386,1006.4264062,1008.5883941,27.74185,27.09411,0.0,0.10134
2015-08-11 06:50:00,26.70077,0.01274,20.19282,3.35649,137.25474,-2.27819,2.46494,1006.28625,1008.4465462,27.97064,27.26638,0.0,0.00143
2015-08-11 07:00:00,26.82992,0.01313,20.79874,3.37115,132.30405,-2.49325,2.269,1006.3128906,1008.4718026,28.45132,27.45837,0.0,0.00184
2015-08-11 07:10:00,26.97653,0.01374,21.74094,4.04652,130.05488,-3.09732,2.60402,1006.1646094,1008.3213507,28.91039,27.67297,0.0,0.00255
2015-08-11 07:20:00,27.24075,0.01409,22.28193,4.57245,130.088,-3.49818,2.94449,1006.1394531,1008.2937848,29.41561,27.90768,0.0,0.00138
2015-08-11 07:30:00,27.44229,0.0142,22.45477,4.57615,129.33372,-3.5395,2.90053,1006.2633594,1008.4163668,29.94357,28.16827,0.0,0.00083
2015-08-11 07:40:00,27.73998,0.01433,22.65542,4.62673,128.62967,-3.61439,2.88839,1006.2502344,1008.4009121,30.59695,28.4541,0.0,0.00366
2015-08-11 07:50:00,28.04168,0.01448,22.88833,4.42841,129.13761,-3.43482,2.79515,1006.3011719,1008.4496066,31.25063,28.76937,0.0,0.00549
2015-08-11 08:00:00,28.40444,0.0145,22.92022,4.05243,128.84562,-3.15619,2.54178,1006.3446094,1008.4905235,31.92297,29.11578,0.0,0.00278
2015-08-11 08:10:00,28.73748,0.01457,23.02936,3.78813,129.95167,-2.90393,2.43251,1006.3890625,1008.5326105,32.56481,29.4811,0.0,0.00126
2015-08-11 08:20:00,29.09576,0.0146,23.07656,3.62074,130.30332,-2.76129,2.34202,1006.4264062,1008.5674511,33.24224,29.86974,0.0,0.0018
2015-08-11 08:30:00,29.41848,0.01471,23.24531,3.81447,130.72441,-2.89082,2.48864,1006.3785938,1008.5171086,33.85076,30.27224,0.0,0.00177
2015-08-11 08:40:00,29.73635,0.0148,23.3831,3.9767,131.18012,-2.99303,2.61837,1006.33,1008.4660486,34.47439,30.68539,0.0,0.00086
2015-08-11 08:50:00,30.1184,0.01479,23.36721,3.97441,130.99794,-2.99962,2.60734,1006.3100781,1008.4434035,35.10909,31.10803,0.0,2e-05
2015-08-11 09:00:00,30.50204,0.0146,23.07412,3.85809,129.38265,-2.98202,2.44795,1006.3189844,1008.4498755,35.8059,31.5451,0.0,0.0
